Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1996,8,1928,DEN,Denver Nuggets,Antonio McDyess,"September 7, 1974",21.0,NBA,PF,76.0,75.0,2280.0,9.7,20.1,0.48,0.0,0.1,0.0,9.7,20.0,0.49,3.8,5.5,0.68,5.2,7.8,13.1,1.7,1.2,2.6,3.5,5.7,23.3,102.0,107.0
1997,8,1928,DEN,Denver Nuggets,Antonio McDyess,"September 7, 1974",22.0,NBA,PF,74.0,73.0,2565.0,10.9,23.4,0.46,0.1,0.7,0.17,10.7,22.7,0.47,5.5,7.8,0.71,3.1,7.7,10.9,2.1,1.3,2.6,4.0,5.6,27.4,98.0,109.0
1998,24,1928,PHO,Phoenix Suns,Antonio McDyess,"September 7, 1974",23.0,NBA,PF,81.0,81.0,2441.0,10.7,19.9,0.54,0.0,0.0,0.0,10.7,19.9,0.54,5.0,7.1,0.7,4.4,8.8,13.2,2.3,2.2,2.9,3.1,6.3,26.3,111.0,98.0
1999,8,1928,DEN,Denver Nuggets,Antonio McDyess,"September 7, 1974",24.0,NBA,C,50.0,50.0,1937.0,11.4,24.2,0.47,0.0,0.2,0.11,11.3,23.9,0.47,6.3,9.3,0.68,4.6,10.1,14.7,2.2,2.0,3.2,3.8,4.8,29.1,103.0,105.0
2000,8,1928,DEN,Denver Nuggets,Antonio McDyess,"September 7, 1974",25.0,NBA,PF,81.0,81.0,2698.0,11.5,22.7,0.51,0.0,0.0,0.0,11.5,22.7,0.51,6.1,9.7,0.63,4.4,8.5,12.9,3.0,1.3,2.6,4.3,5.9,29.1,103.0,104.0
2001,8,1928,DEN,Denver Nuggets,Antonio McDyess,"September 7, 1974",26.0,NBA,PF,70.0,70.0,2555.0,11.7,23.6,0.5,0.0,0.0,,11.7,23.6,0.5,6.2,8.8,0.7,4.9,12.3,17.1,3.0,0.9,2.1,3.3,4.5,29.6,107.0,103.0
2002,8,1928,DEN,Denver Nuggets,Antonio McDyess,"September 7, 1974",27.0,NBA,PF,10.0,10.0,236.0,9.7,16.9,0.57,0.0,0.0,,9.7,16.9,0.57,6.1,7.4,0.82,4.1,8.3,12.4,4.1,2.3,1.8,4.5,4.5,25.4,113.0,105.0
2004,31,1928,TOT,Total After Trade,Antonio McDyess,"September 7, 1974",29.0,NBA,PF,42.0,20.0,927.0,7.2,15.2,0.47,0.0,0.0,,7.2,15.2,0.47,2.2,3.9,0.55,4.0,10.6,14.6,2.0,2.1,1.4,3.2,6.6,16.5,94.0,101.0
2004,20,1928,NYK,New York Knicks,Antonio McDyess,"September 7, 1974",29.0,NBA,PF,18.0,6.0,421.0,8.3,18.1,0.46,0.0,0.0,,8.3,18.1,0.46,2.8,4.8,0.58,3.9,11.2,15.2,2.5,1.5,1.4,3.4,5.9,19.4,94.0,100.0
2004,24,1928,PHO,Phoenix Suns,Antonio McDyess,"September 7, 1974",29.0,NBA,PF,24.0,14.0,506.0,6.2,12.9,0.48,0.0,0.0,,6.2,12.9,0.48,1.6,3.2,0.52,4.0,10.1,14.1,1.6,2.6,1.3,3.1,7.3,14.1,94.0,101.0
2005,9,1928,DET,Detroit Pistons,Antonio McDyess,"September 7, 1974",30.0,NBA,PF,77.0,8.0,1797.0,9.4,18.3,0.51,0.0,0.0,0.0,9.4,18.3,0.51,3.9,5.9,0.66,5.4,9.3,14.8,2.2,1.4,1.6,2.8,6.3,22.7,109.0,100.0
2006,9,1928,DET,Detroit Pistons,Antonio McDyess,"September 7, 1974",31.0,NBA,PF,82.0,0.0,1733.0,9.1,17.9,0.51,0.0,0.1,0.0,9.1,17.8,0.51,2.2,3.9,0.56,5.0,8.9,13.9,2.9,1.5,1.5,2.4,7.0,20.4,107.0,102.0
2007,9,1928,DET,Detroit Pistons,Antonio McDyess,"September 7, 1974",32.0,NBA,PF,82.0,3.0,1729.0,9.0,17.2,0.53,0.0,0.0,,9.0,17.2,0.53,3.1,4.4,0.69,5.2,10.5,15.8,2.3,1.9,2.1,2.4,7.6,21.1,113.0,100.0
2008,9,1928,DET,Detroit Pistons,Antonio McDyess,"September 7, 1974",33.0,NBA,PF,78.0,78.0,2285.0,7.0,14.4,0.49,0.0,0.0,0.0,7.0,14.4,0.49,2.3,3.8,0.62,4.9,11.1,16.0,2.1,1.5,1.3,1.8,5.9,16.4,110.0,100.0
2009,9,1928,DET,Detroit Pistons,Antonio McDyess,"September 7, 1974",34.0,NBA,PF,62.0,30.0,1866.0,7.9,15.6,0.51,0.0,0.0,,7.9,15.6,0.51,1.8,2.6,0.7,5.5,12.5,18.0,2.5,1.2,1.5,1.5,5.7,17.7,115.0,104.0
2010,27,1928,SAS,San Antonio Spurs,Antonio McDyess,"September 7, 1974",35.0,NBA,PF,77.0,50.0,1617.0,6.6,13.9,0.48,0.0,0.1,0.0,6.6,13.8,0.48,1.2,1.8,0.63,4.8,9.9,14.7,2.7,1.4,1.0,2.6,4.8,14.4,103.0,103.0
2011,27,1928,SAS,San Antonio Spurs,Antonio McDyess,"September 7, 1974",36.0,NBA,PF,73.0,16.0,1387.0,6.3,12.9,0.49,0.0,0.0,0.0,6.3,12.9,0.49,1.9,2.9,0.68,4.6,10.2,14.8,3.1,1.3,1.5,2.7,6.1,14.6,106.0,104.0
