PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Dirk Nowitzki,26,13,551,20.1,0.505,0.11699999999999999,0.434,5.0,22.4,13.4,13.0,1.7,2.9,9.8,27.0,,0.9,0.3,1.2,0.10400000000000001,,3.3,0.4,3.7,0.8
Jason Terry,27,13,501,18.8,0.634,0.344,0.26899999999999996,2.0,10.5,6.1,19.2,1.8,1.1,14.4,18.4,,1.4,0.0,1.4,0.135,,4.1,0.4,4.5,0.8
Michael Finley,31,13,491,12.5,0.528,0.39899999999999997,0.11800000000000001,2.9,10.2,6.4,8.7,1.8,0.0,7.5,15.6,,0.7,0.0,0.7,0.066,,1.1,0.1,1.1,0.4
Josh Howard,24,13,428,16.9,0.561,0.10300000000000001,0.355,8.4,17.2,12.7,9.3,1.3,1.3,13.5,21.3,,0.7,0.1,0.8,0.09300000000000001,,0.3,0.4,0.6,0.3
Jerry Stackhouse,30,13,403,16.3,0.51,0.22699999999999998,0.375,5.4,9.6,7.4,12.0,1.0,0.6,9.3,24.7,,0.7,-0.1,0.6,0.071,,2.5,-1.4,1.1,0.3
Erick Dampier,29,13,308,16.5,0.574,0.015,0.418,18.1,17.4,17.8,3.5,1.2,4.5,13.1,13.1,,0.6,0.1,0.8,0.12,,0.2,0.0,0.1,0.2
Marquis Daniels,24,11,165,15.9,0.501,0.1,0.45,9.9,13.4,11.6,13.5,1.9,1.4,15.3,22.7,,0.1,0.0,0.2,0.045,,0.8,0.4,1.3,0.1
Alan Henderson,32,9,92,9.9,0.605,0.0,0.14300000000000002,13.1,7.6,10.4,0.0,1.1,1.7,11.8,8.1,,0.2,0.0,0.1,0.076,,-1.5,-0.6,-2.1,0.0
Devin Harris,21,9,80,9.7,0.551,0.375,0.563,0.0,16.0,7.8,19.7,2.6,1.0,33.4,16.5,,-0.1,0.0,-0.1,-0.035,,-2.2,0.4,-1.9,0.0
Darrell Armstrong,36,9,66,13.9,0.563,0.5,0.0,5.0,1.8,3.4,20.5,2.4,2.3,11.1,12.0,,0.1,0.0,0.1,0.102,,1.9,2.7,4.6,0.1
Keith Van Horn,29,3,33,23.2,0.58,0.267,0.6,9.9,10.6,10.3,5.3,1.6,0.0,5.0,26.6,,0.1,0.0,0.1,0.213,,3.2,-1.5,1.7,0.0
Shawn Bradley,32,7,27,16.6,0.654,0.0,0.33299999999999996,16.2,8.6,12.5,0.0,0.0,5.7,0.0,11.2,,0.1,0.0,0.1,0.175,,-1.0,0.3,-0.7,0.0
