SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2005,24,PHO,Shawn Marion,26,15,635,18.4,0.55,0.19,0.18,8.5,22.0,15.5,5.2,1.7,2.8,8.0,18.2,,1.2,0.5,1.8,0.13,,2.4,0.4,2.8,0.8
2005,24,PHO,Steve Nash,30,15,610,23.4,0.6,0.2,0.23,1.7,11.0,6.6,43.9,1.2,0.3,19.1,26.6,,2.1,0.0,2.1,0.16,,5.9,-1.2,4.7,1.0
2005,24,PHO,Amar'e Stoudemire,22,15,601,27.6,0.62,0.01,0.64,11.7,17.7,14.8,4.9,0.8,3.4,11.4,30.4,,2.4,0.3,2.7,0.22,,5.0,-0.6,4.4,1.0
2005,24,PHO,Quentin Richardson,24,15,564,11.1,0.53,0.53,0.23,5.0,10.0,7.6,5.9,1.7,0.4,8.1,14.5,,0.7,0.1,0.8,0.07,,0.4,-0.3,0.1,0.3
2005,24,PHO,Jim Jackson,34,15,474,13.5,0.62,0.48,0.06,3.2,10.8,7.2,6.3,1.1,1.2,7.0,13.3,,1.0,0.0,1.1,0.11,,2.3,0.0,2.3,0.5
2005,24,PHO,Joe Johnson,23,9,355,18.4,0.61,0.29,0.26,2.3,9.6,6.1,12.3,1.4,0.8,6.7,18.7,,1.1,0.0,1.1,0.15,,3.8,0.2,4.0,0.5
2005,24,PHO,Steven Hunter,23,15,213,12.6,0.58,0.0,0.46,9.3,10.5,9.9,1.9,0.2,5.8,13.4,12.4,,0.3,0.1,0.3,0.08,,-0.9,0.4,-0.5,0.1
2005,24,PHO,Leandro Barbosa,22,12,116,8.2,0.41,0.29,0.11,5.0,11.0,8.2,13.6,1.3,0.0,12.0,16.0,,0.0,0.0,0.0,-0.01,,-2.0,-1.6,-3.6,0.0
2005,24,PHO,Walter McCarty,30,8,55,1.4,0.3,0.67,0.22,0.0,11.6,6.1,6.6,1.9,2.5,9.2,8.8,,-0.1,0.0,0.0,-0.04,,-6.1,2.0,-4.1,0.0
2005,24,PHO,Bo Outlaw,33,1,2,24.2,0.0,0.0,0.0,0.0,0.0,0.0,57.8,25.5,0.0,0.0,22.2,,0.0,0.0,0.0,0.0,,0.7,17.5,18.2,0.0
