PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Paul Pierce,27,7,277,27.5,0.6509999999999999,0.29,0.731,3.1,20.9,12.0,22.9,2.6,3.3,13.4,25.1,,1.1,0.6,1.7,0.301,,7.6,3.9,11.5,0.9
Ricky Davis,25,7,240,9.7,0.509,0.122,0.35100000000000003,2.6,10.3,6.4,10.8,2.1,0.8,19.7,21.7,,-0.3,0.4,0.1,0.022000000000000002,,-2.9,-0.3,-3.2,-0.1
Gary Payton,36,7,239,12.9,0.47,0.18899999999999997,0.081,4.2,10.8,7.5,25.0,1.4,0.4,12.6,17.9,,0.1,0.3,0.4,0.077,,0.2,-0.7,-0.4,0.1
Antoine Walker,28,6,224,13.7,0.45899999999999996,0.183,0.106,8.9,15.4,12.1,13.0,1.7,2.5,14.2,27.7,,-0.3,0.4,0.1,0.02,,0.6,-0.3,0.2,0.1
Raef LaFrentz,28,7,185,11.9,0.529,0.39,0.244,4.0,18.6,11.4,7.4,1.8,6.0,13.4,13.9,,0.1,0.4,0.5,0.126,,-1.4,2.1,0.7,0.1
Al Jefferson,20,7,136,16.6,0.465,0.0,0.293,15.5,25.3,20.4,2.7,1.6,5.4,8.0,18.1,,0.1,0.3,0.4,0.147,,0.7,-0.1,0.5,0.1
Delonte West,21,7,115,11.4,0.637,0.524,0.19,2.2,7.5,4.8,6.0,3.4,0.8,8.1,10.5,,0.2,0.2,0.4,0.157,,-1.2,2.4,1.1,0.1
Marcus Banks,23,7,106,8.2,0.506,0.207,0.207,1.2,11.6,6.4,12.0,2.1,0.0,15.9,17.4,,-0.1,0.2,0.1,0.048,,-4.4,0.1,-4.3,-0.1
Tony Allen,23,7,90,4.8,0.451,0.0,0.389,5.5,10.9,8.2,3.8,1.9,2.0,19.2,14.2,,-0.1,0.1,0.0,0.013000000000000001,,-6.3,-0.3,-6.6,-0.1
Mark Blount,29,4,43,-6.1,0.26899999999999996,0.0,0.14300000000000002,8.7,8.6,8.6,4.0,0.0,0.0,25.2,22.6,,-0.3,0.0,-0.2,-0.267,,-10.9,-5.6,-16.5,-0.2
Kendrick Perkins,20,6,28,12.0,0.7120000000000001,0.0,0.6,13.3,13.2,13.2,0.0,0.0,9.8,32.2,16.3,,0.0,0.1,0.0,0.078,,-3.8,2.1,-1.7,0.0
Justin Reed,23,6,22,0.8,0.451,0.33299999999999996,0.667,0.0,5.6,2.8,0.0,0.0,0.0,20.5,21.7,,-0.1,0.0,0.0,-0.1,,-8.2,-5.4,-13.6,-0.1
