PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Gilbert Arenas,23,10,450,15.9,0.501,0.397,0.485,1.9,11.1,6.4,24.2,2.4,1.1,14.2,26.3,,0.2,0.4,0.6,0.066,,2.6,-0.9,1.7,0.4
Larry Hughes,26,10,401,16.6,0.48200000000000004,0.182,0.425,4.6,15.2,9.8,16.4,2.5,1.4,10.4,25.8,,0.2,0.5,0.7,0.083,,1.3,-0.2,1.0,0.3
Antawn Jamison,28,10,380,14.5,0.525,0.21,0.198,4.5,14.0,9.1,5.9,0.9,0.9,8.3,21.8,,0.4,0.2,0.6,0.077,,2.2,-2.2,0.0,0.2
Brendan Haywood,25,10,296,18.8,0.58,0.0,0.611,12.7,15.7,14.2,5.6,2.4,5.5,9.9,14.8,,0.7,0.4,1.1,0.177,,1.9,1.2,3.1,0.4
Jared Jeffries,23,10,247,12.0,0.5670000000000001,0.122,0.34700000000000003,8.3,10.1,9.2,11.5,1.8,3.0,18.7,12.1,,0.2,0.2,0.5,0.09300000000000001,,0.0,0.7,0.7,0.2
Juan Dixon,26,10,219,13.6,0.509,0.337,0.248,1.5,11.9,6.6,10.9,1.6,0.0,9.7,24.4,,0.1,0.2,0.3,0.059000000000000004,,0.4,-1.6,-1.2,0.0
Michael Ruffin,28,9,156,9.3,0.675,0.0,1.6,10.3,16.0,13.1,8.4,1.0,1.6,19.0,5.8,,0.3,0.1,0.4,0.12300000000000001,,-2.1,1.3,-0.7,0.1
Etan Thomas,26,8,126,13.8,0.62,0.0,0.759,10.2,21.6,15.8,2.7,0.0,4.5,18.9,16.3,,0.1,0.1,0.2,0.094,,-1.6,-0.9,-2.5,0.0
Kwame Brown,22,3,60,9.6,0.442,0.0,0.6920000000000001,7.2,20.8,13.8,7.7,0.0,2.7,10.5,13.6,,0.0,0.0,0.1,0.040999999999999995,,-1.1,-1.7,-2.8,0.0
Anthony Peeler,35,7,43,-2.0,0.20199999999999999,0.33299999999999996,0.222,0.0,18.4,9.0,9.9,1.2,0.0,23.3,12.9,,-0.2,0.0,-0.1,-0.151,,-8.7,-2.1,-10.8,-0.1
Steve Blake,24,4,17,-0.9,0.25,0.25,0.0,0.0,20.0,9.7,17.5,0.0,0.0,20.0,12.7,,-0.1,0.0,0.0,-0.111,,-9.6,-1.4,-11.0,0.0
Laron Profit,27,3,5,-5.2,0.0,0.0,0.0,0.0,22.6,11.0,27.4,0.0,0.0,0.0,17.3,,0.0,0.0,0.0,-0.294,,-7.2,-4.2,-11.4,0.0
