Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1999,13,2206,LAC,Los Angeles Clippers,23.0,NBA,C,45.0,1279.0,11.8,0.44,0.0,0.3,10.5,23.2,16.5,3.4,1.1,3.2,15.9,19.0,,-0.8,0.5,-0.3,-0.01,,-2.9,-2.1,-5.0,-1.0
2001,13,2206,LAC,Los Angeles Clippers,25.0,NBA,C,82.0,2127.0,10.0,0.45,0.0,0.22,9.3,18.7,14.1,3.7,0.8,3.6,17.9,20.5,,-2.6,2.2,-0.4,-0.01,,-4.7,-0.8,-5.5,-1.9
2002,13,2206,LAC,Los Angeles Clippers,26.0,NBA,C,80.0,2568.0,12.4,0.46,0.0,0.21,7.3,23.8,15.7,5.8,1.1,3.9,15.3,20.1,,-1.9,3.5,1.6,0.03,,-3.1,0.3,-2.8,-0.5
2003,13,2206,LAC,Los Angeles Clippers,27.0,NBA,C,36.0,1369.0,10.5,0.46,0.0,0.24,4.7,22.3,13.6,5.9,0.7,4.1,16.9,19.2,,-1.5,1.3,-0.2,-0.01,,-3.4,0.3,-3.1,-0.4
2004,18,2206,MIN,Minnesota Timberwolves,28.0,NBA,C,43.0,925.0,11.2,0.45,0.0,0.21,10.2,19.6,15.1,4.1,0.9,5.3,14.8,18.6,,-0.5,1.7,1.2,0.06,,-4.6,1.0,-3.5,-0.4
2005,18,2206,MIN,Minnesota Timberwolves,29.0,NBA,C,62.0,1215.0,10.4,0.48,0.0,0.2,10.4,19.6,15.2,3.7,0.7,3.3,15.1,17.2,,-0.3,1.5,1.2,0.05,,-4.6,-0.3,-4.9,-0.9
2006,31,2206,TOT,Total After Trade,30.0,NBA,C,48.0,919.0,8.3,0.46,0.0,0.2,6.7,21.7,14.4,4.1,1.3,2.7,17.4,16.2,,-1.1,1.4,0.3,0.01,,-5.3,0.3,-5.0,-0.7
2006,18,2206,MIN,Minnesota Timberwolves,30.0,NBA,C,32.0,752.0,8.6,0.46,0.0,0.2,7.4,20.8,14.3,3.7,1.4,2.7,16.2,16.0,,-0.8,1.2,0.4,0.02,,-5.2,0.4,-4.9,-0.5
2006,2,2206,BOS,Boston Celtics,30.0,NBA,C,16.0,167.0,6.8,0.46,0.0,0.18,3.7,25.6,15.0,5.8,0.9,2.7,22.4,17.2,,-0.3,0.2,-0.1,-0.03,,-5.7,0.2,-5.5,-0.2
2007,2,2206,BOS,Boston Celtics,31.0,NBA,C,24.0,234.0,4.5,0.42,0.0,0.06,7.0,17.8,12.3,3.3,1.8,4.3,26.4,12.5,,-0.4,0.3,-0.1,-0.02,,-7.6,2.1,-5.5,-0.2
