Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2016,16,3206,MIA,Miami Heat,Justise Winslow,"March 26, 1996",19.0,NBA,SF,78,8,2232,4.5,10.6,0.42,0.7,2.7,0.28,3.7,8.0,0.47,1.8,2.7,0.68,1.9,7.4,9.3,2.7,1.6,0.6,2.2,4.2,11.5,97,105
2017,16,3206,MIA,Miami Heat,Justise Winslow,"March 26, 1996",20.0,NBA,SF,18,15,625,6.5,18.1,0.36,0.6,2.8,0.2,5.9,15.3,0.38,2.3,3.8,0.62,1.9,5.7,7.6,5.3,2.1,0.5,2.7,4.2,15.8,88,107
2018,16,3206,MIA,Miami Heat,Justise Winslow,"March 26, 1996",21.0,NBA,PF,68,25,1680,6.2,14.6,0.42,1.5,3.9,0.38,4.7,10.7,0.44,2.0,3.1,0.64,1.9,9.1,11.1,4.4,1.6,1.0,2.3,4.2,15.8,101,105
2019,16,3206,MIA,Miami Heat,Justise Winslow,"March 26, 1996",22.0,NBA,SF,66,52,1959,8.1,18.7,0.43,2.4,6.4,0.38,5.7,12.3,0.46,2.1,3.4,0.63,1.6,7.3,8.9,7.0,1.8,0.5,3.5,4.4,20.7,102,108
2020,16,3206,MIA,Miami Heat,Justise Winslow,"March 26, 1996",23.0,NBA,SG,11,5,352,6.9,17.9,0.39,0.8,3.7,0.22,6.1,14.1,0.43,2.5,3.7,0.67,2.2,7.9,10.1,6.1,1.0,0.7,3.3,5.3,17.2,93,111
