Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2002,2,941,BOS,Boston Celtics,20.0,NBA,SG,8.0,39.0,2.8,0.22,0.25,0.33,2.7,14.4,8.4,22.2,2.7,0.0,17.9,19.6,,-0.2,0.1,-0.1,-0.14,,-7.2,0.5,-6.7,0.0
2003,21,941,SEA,Seattle Supersonics,21.0,NBA,SG,17.0,86.0,3.4,0.32,0.09,0.17,5.4,9.7,7.5,20.9,2.5,0.0,21.0,26.0,,-0.4,0.1,-0.3,-0.18,,-8.4,-1.1,-9.5,-0.2
