Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1996,23.0,IND,NBA,PG,59.0,1.0,571.0,6.5,15.3,0.423,0.8,2.4,0.32,5.7,13.0,0.442,7.1,8.5,0.833,1.0,3.1,4.1,9.1,1.9,0.3,5.9,7.5,20.8,,102.0,109.0
1997,24.0,IND,NBA,PG,76.0,46.0,2064.0,7.2,16.2,0.442,1.5,4.1,0.368,5.7,12.2,0.467,3.9,5.1,0.756,0.9,3.4,4.3,8.3,2.6,0.1,4.0,5.8,19.7,,105.0,106.0
1998,25.0,IND,NBA,PG,82.0,0.0,1547.0,7.1,16.9,0.419,0.7,2.5,0.3,6.4,14.5,0.439,4.0,4.6,0.855,1.0,3.3,4.3,9.9,3.0,0.2,3.9,6.8,18.9,,103.0,102.0
1999,26.0,IND,NBA,PG,49.0,0.0,1043.0,6.8,16.2,0.416,1.2,3.1,0.373,5.6,13.1,0.427,3.7,4.4,0.843,1.0,3.2,4.3,9.0,2.2,0.2,3.3,5.9,18.4,,106.0,106.0
2001,28.0,IND,NBA,PG,77.0,21.0,2457.0,7.6,17.2,0.44,0.8,2.1,0.381,6.8,15.1,0.449,4.1,4.9,0.827,0.8,4.0,4.9,10.3,2.4,0.2,2.8,5.4,20.1,,110.0,104.0
2002,29.0,TOT,NBA,PG,74.0,21.0,1747.0,6.9,15.6,0.44,0.6,1.8,0.356,6.2,13.8,0.451,3.1,3.5,0.897,0.6,3.9,4.5,9.8,2.7,0.2,3.0,5.2,17.5,,106.0,106.0
2002,29.0,IND,NBA,PG,44.0,3.0,954.0,6.3,14.4,0.439,0.7,1.9,0.382,5.6,12.6,0.448,3.1,3.6,0.877,0.5,3.3,3.8,9.6,3.1,0.3,3.2,5.5,16.5,,105.0,104.0
2002,29.0,CHI,NBA,PG,30.0,18.0,793.0,7.5,17.0,0.441,0.5,1.7,0.32,7.0,15.3,0.454,3.1,3.4,0.922,0.7,4.7,5.4,10.0,2.1,0.1,2.7,4.8,18.7,,107.0,109.0
2003,30.0,MIA,NBA,PG,72.0,52.0,1807.0,7.0,17.6,0.396,1.1,3.3,0.33,5.9,14.3,0.411,3.2,3.7,0.854,0.8,3.7,4.4,7.7,1.3,0.2,3.2,5.3,18.2,,97.0,106.0
2004,31.0,DAL,NBA,PG,61.0,1.0,762.0,4.3,11.6,0.372,0.2,1.4,0.15,4.1,10.3,0.401,2.7,3.1,0.87,1.1,3.4,4.6,7.6,2.1,0.3,2.2,4.5,11.6,,103.0,110.0
2005,32.0,NJN,NBA,PG,76.0,6.0,1461.0,7.0,16.7,0.42,1.0,3.1,0.306,6.0,13.5,0.447,4.0,4.5,0.885,0.7,3.2,3.9,5.3,2.4,0.3,2.5,5.5,19.0,,102.0,105.0
