Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1986,21.0,LAC,NBA,C,79.0,37.0,2088.0,7.3,14.8,0.49,0.0,0.1,0.333,7.2,14.7,0.491,5.1,6.9,0.746,3.6,9.8,13.4,1.8,1.4,4.6,3.2,6.4,19.7,,106.0,107.0
1987,22.0,LAC,NBA,C,72.0,61.0,2230.0,6.7,14.9,0.449,0.0,0.0,0.0,6.7,14.9,0.45,3.9,5.5,0.715,2.8,9.5,12.3,2.8,1.3,3.9,3.9,5.3,17.4,,94.0,108.0
1988,23.0,LAC,NBA,C,66.0,59.0,2171.0,7.5,15.2,0.491,0.0,0.2,0.0,7.5,15.0,0.496,3.9,5.6,0.706,2.5,9.2,11.6,3.8,1.1,4.9,4.9,4.5,18.9,,94.0,103.0
1989,24.0,LAC,NBA,C,79.0,62.0,2585.0,8.7,16.1,0.541,0.0,0.0,0.0,8.7,16.1,0.543,5.6,7.6,0.744,2.9,9.5,12.4,2.8,1.0,3.9,4.2,3.9,23.1,,106.0,107.0
1990,25.0,LAC,NBA,C,71.0,58.0,2313.0,7.6,14.4,0.526,0.0,0.0,0.0,7.6,14.4,0.527,4.9,6.7,0.732,3.3,10.5,13.7,3.3,1.2,3.9,3.9,4.5,20.1,,106.0,103.0
1991,26.0,TOT,NBA,C,70.0,65.0,2236.0,8.4,17.0,0.496,0.0,0.0,,8.4,17.0,0.496,4.6,6.4,0.712,3.4,12.3,15.8,2.6,1.2,3.2,5.1,4.0,21.4,,97.0,103.0
1991,26.0,LAC,NBA,C,39.0,38.0,1337.0,8.2,16.7,0.492,0.0,0.0,,8.2,16.7,0.492,4.4,6.1,0.728,3.4,13.4,16.9,2.7,0.9,3.3,5.0,4.0,20.9,,96.0,101.0
1991,26.0,SEA,NBA,C,31.0,27.0,899.0,8.7,17.4,0.502,0.0,0.0,,8.7,17.4,0.502,4.8,7.0,0.69,3.4,10.7,14.1,2.5,1.6,3.0,5.4,4.1,22.3,,97.0,104.0
1992,27.0,SEA,NBA,C,63.0,61.0,1941.0,9.2,19.2,0.478,0.0,0.1,0.0,9.2,19.1,0.48,4.4,6.5,0.687,3.4,9.9,13.3,2.0,1.0,3.1,4.5,4.8,22.8,,98.0,106.0
1993,28.0,TOT,NBA,C,59.0,6.0,754.0,8.8,18.0,0.491,0.0,0.0,,8.8,18.0,0.491,4.6,6.9,0.663,3.4,10.5,13.8,1.5,2.1,3.2,5.2,8.9,22.2,,94.0,101.0
1993,28.0,SEA,NBA,C,31.0,6.0,448.0,9.0,18.2,0.497,0.0,0.0,,9.0,18.2,0.497,5.2,7.5,0.701,3.0,9.6,12.6,1.3,1.9,3.9,4.7,8.1,23.3,,100.0,101.0
1993,28.0,LAL,NBA,C,28.0,0.0,306.0,8.5,17.6,0.481,0.0,0.0,,8.5,17.6,0.481,3.6,6.0,0.595,3.9,11.7,15.7,1.6,2.3,2.1,5.9,10.0,20.6,,87.0,103.0
1994,29.0,NJN,NBA,C,77.0,74.0,1817.0,7.8,16.3,0.48,0.0,0.0,,7.8,16.3,0.48,4.2,5.9,0.71,3.7,10.1,13.8,1.2,1.0,2.5,2.7,5.5,19.9,,105.0,103.0
1995,30.0,NJN,NBA,C,61.0,57.0,1598.0,8.8,17.3,0.51,0.0,0.0,,8.8,17.3,0.51,4.3,5.7,0.76,3.1,11.3,14.3,1.2,0.7,2.1,4.1,4.9,22.0,,100.0,106.0
1996,31.0,TOT,NBA,C,83.0,71.0,1896.0,8.2,16.5,0.498,0.0,0.1,0.0,8.2,16.4,0.501,3.9,5.4,0.722,3.9,11.1,15.1,1.8,1.3,2.4,4.0,6.3,20.4,,99.0,107.0
1996,31.0,VAN,NBA,C,13.0,13.0,404.0,9.3,21.0,0.441,0.0,0.0,,9.3,21.0,0.441,5.1,7.3,0.696,4.0,9.4,13.4,2.1,1.3,2.0,4.4,5.2,23.6,,92.0,106.0
1996,31.0,MIL,NBA,C,70.0,58.0,1492.0,8.0,15.3,0.52,0.0,0.1,0.0,8.0,15.2,0.523,3.6,4.9,0.732,3.9,11.6,15.5,1.7,1.2,2.5,3.9,6.6,19.5,,102.0,107.0
1997,32.0,TOR,NBA,C,4.0,3.0,44.0,6.0,14.5,0.417,0.0,0.0,,6.0,14.5,0.417,3.6,4.8,0.75,3.6,7.2,10.8,1.2,1.2,0.0,2.4,6.0,15.7,,99.0,110.0
1998,33.0,PHI,NBA,C,14.0,0.0,197.0,5.9,11.0,0.537,0.0,0.0,,5.9,11.0,0.537,5.1,8.1,0.633,4.8,9.4,14.3,0.8,1.1,1.1,3.2,7.0,17.0,,107.0,105.0
1999,34.0,PHI,NBA,C,6.0,0.0,33.0,3.3,11.5,0.286,0.0,0.0,,3.3,11.5,0.286,0.0,0.0,,4.9,8.2,13.1,1.6,0.0,0.0,4.9,9.8,6.6,,60.0,102.0
