SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1992,25,POR,31,Alaa Abdelnaby,PF,6-10,240,1968-06-24,EG,1,Duke
1992,25,POR,9,Danny Ainge,SG,6-4,175,1959-03-17,US,10,BYU
1992,25,POR,2,Mark Bryant,PF,6-9,245,1965-04-25,US,3,Seton Hall
1992,25,POR,42,Wayne Cooper,C,6-10,220,1956-11-16,US,13,New Orleans
1992,25,POR,22,Clyde Drexler,SG,6-7,210,1962-06-22,US,8,Houston
1992,25,POR,0,Kevin Duckworth,C,7-0,275,1964-04-01,US,5,Eastern Illinois University
1992,25,POR,25,Jerome Kersey,SF,6-7,215,1962-06-26,US,7,Longwood University
1992,25,POR,14,Robert Pack,PG,6-2,180,1969-02-03,US,R,USC
1992,25,POR,30,Terry Porter,PG,6-3,195,1963-04-08,US,6,University of Wisconsin-Stevens Point
1992,25,POR,3,Clifford Robinson,SF,6-10,225,1966-12-16,US,2,UConn
1992,25,POR,12,Lamont Strothers,SG,6-4,190,1968-05-10,US,R,Christopher Newport University
1992,25,POR,8,Ennis Whatley,PG,6-3,177,1962-08-11,US,6,Alabama
1992,25,POR,52,Buck Williams,PF,6-8,215,1960-03-08,US,10,Maryland
1992,25,POR,21,Danny Young,PG,6-3,175,1962-07-26,US,7,Wake Forest
