SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1992,14,LAL,6,Chucky Brown,SF,6-7,214,1968-02-29,US,2,NC State
1992,14,LAL,7,Demetrius Calip,PG,6-1,165,1969-11-18,US,R,Michigan
1992,14,LAL,41,Elden Campbell,C,6-11,215,1968-07-23,US,1,Clemson
1992,14,LAL,12,Vlade Divac,C,7-1,243,1968-02-03,RS,2,
1992,14,LAL,45,A.C. Green,PF,6-9,220,1963-10-04,US,6,Oregon State
1992,14,LAL,54,Jack Haley,C,6-10,240,1964-01-27,US,3,UCLA
1992,14,LAL,25,Keith Owens,SF,6-7,225,1969-05-31,US,R,UCLA
1992,14,LAL,14,Sam Perkins,PF,6-9,235,1961-06-14,US,7,UNC
1992,14,LAL,43,Cliff Robinson,PF,6-9,220,1960-03-13,US,10,USC
1992,14,LAL,4,Byron Scott,SG,6-3,195,1961-03-28,US,8,Arizona State
1992,14,LAL,34,Tony Smith,PG,6-3,185,1968-06-14,US,1,Marquette
1992,14,LAL,2,Rory Sparrow,PG,6-2,175,1958-06-12,US,11,Villanova
1992,14,LAL,20,Terry Teagle,SG,6-5,195,1960-04-10,US,9,Baylor
1992,14,LAL,3,Sedale Threatt,PG,6-2,175,1961-09-10,US,8,West Virginia Tech
1992,14,LAL,42,James Worthy,SF,6-9,225,1961-02-27,US,9,UNC
