SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1992,24,PHO,15,Steve Burtt,SG,6-2,185,1962-11-05,US,2,Iona College
1992,24,PHO,23,Cedric Ceballos,SF,6-6,190,1969-08-02,US,1,Cal State Fullerton
1992,24,PHO,24,Tom Chambers,PF,6-10,220,1959-06-21,US,10,Utah
1992,24,PHO,14,Jeff Hornacek,SG,6-3,190,1963-05-03,US,5,Iowa State
1992,24,PHO,7,Kevin Johnson,PG,6-1,180,1966-03-04,US,4,California
1992,24,PHO,32,Negele Knight,PG,6-1,175,1967-03-06,US,1,Dayton
1992,24,PHO,28,Andrew Lang,C,6-11,245,1966-06-28,US,3,Arkansas
1992,24,PHO,9,Dan Majerle,SF,6-6,215,1965-09-09,US,3,Central Michigan University
1992,24,PHO,0,Jerrod Mustaf,PF,6-10,238,1969-10-28,US,1,Maryland
1992,24,PHO,45,Ed Nealy,PF,6-7,238,1960-02-19,US,8,Kansas State
1992,24,PHO,34,Tim Perry,PF,6-9,200,1965-06-04,US,3,Temple
1992,24,PHO,31,Kurt Rambis,PF,6-8,213,1958-02-25,US,10,Santa Clara
1992,24,PHO,41,Mark West,C,6-10,230,1960-11-05,US,8,Old Dominion
