Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2012,21.0,NYK,NBA,PG,59.0,1705.0,10.8,0.484,0.294,0.204,2.8,9.9,6.3,15.6,3.1,0.4,16.0,18.2,,-0.1,2.5,2.4,0.068,,-3.0,1.6,-1.4,0.2
2013,22.0,NYK,NBA,SG,45.0,996.0,11.7,0.516,0.462,0.171,3.5,12.8,8.0,11.6,2.3,0.6,11.1,15.6,,1.0,1.0,1.9,0.094,,-0.8,0.7,-0.1,0.5
2014,23.0,NYK,NBA,SG,74.0,1962.0,9.6,0.48,0.471,0.147,4.7,14.0,9.2,9.8,2.5,0.6,13.3,14.1,,0.4,1.6,2.0,0.048,,-2.4,0.4,-2.0,0.0
2015,24.0,TOT,NBA,SG,62.0,1545.0,11.4,0.497,0.416,0.136,4.1,12.6,8.3,14.2,2.7,0.8,15.4,17.4,,0.1,1.4,1.5,0.047,,-1.5,0.7,-0.9,0.4
2015,24.0,NYK,NBA,SG,24.0,625.0,11.9,0.484,0.307,0.172,4.0,11.2,7.5,21.3,2.5,0.4,15.4,20.1,,-0.1,0.3,0.3,0.02,,-1.7,-0.3,-2.0,0.0
2015,24.0,CLE,NBA,SG,38.0,920.0,11.1,0.508,0.508,0.105,4.2,13.5,8.9,9.3,2.9,1.1,15.5,15.6,,0.1,1.1,1.2,0.065,,-1.5,1.4,-0.1,0.4
2016,25.0,CLE,NBA,SG,54.0,1316.0,8.4,0.475,0.479,0.167,2.8,14.6,8.7,9.8,2.1,1.2,14.8,13.2,,-0.1,1.8,1.7,0.063,,-3.0,1.4,-1.5,0.1
2017,26.0,CLE,NBA,SG,76.0,1937.0,9.0,0.536,0.534,0.184,2.3,9.9,6.2,7.8,1.6,1.1,12.9,14.0,,0.7,1.4,2.0,0.05,,-2.3,0.1,-2.3,-0.1
2018,27.0,CLE,NBA,SG,14.0,276.0,6.4,0.48,0.448,0.259,2.9,13.6,8.3,8.1,1.6,1.2,19.9,12.9,,-0.2,0.2,0.0,-0.006,,-3.4,0.0,-3.3,-0.1
2019,28.0,TOT,NBA,SG,62.0,1481.0,9.1,0.499,0.612,0.101,1.9,11.4,6.5,9.9,1.9,1.4,9.7,14.5,,0.1,1.2,1.4,0.045,,-2.4,0.5,-1.9,0.0
2019,28.0,SAC,NBA,SG,42.0,1099.0,10.1,0.511,0.58,0.118,1.7,10.6,6.0,10.7,2.0,1.6,9.4,15.2,,0.3,0.9,1.2,0.054,,-1.9,0.6,-1.3,0.2
2019,28.0,HOU,NBA,SG,20.0,382.0,6.3,0.456,0.724,0.041,2.3,13.6,7.8,7.6,1.5,0.9,10.7,12.7,,-0.2,0.3,0.2,0.019,,-4.0,0.2,-3.7,-0.2
2020,29.0,BRK,NBA,SF,13.0,241.0,5.3,0.403,0.516,0.109,3.9,10.5,7.3,6.7,2.4,0.7,13.0,13.4,,-0.3,0.3,0.0,-0.005,,-6.3,0.8,-5.5,-0.2
