SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983,13,SDC,Tom Chambers,23,79,79,2665,7.0,14.8,0.47,0.0,0.1,0.0,7.0,14.7,0.48,4.8,6.6,0.72,2.9,4.1,7.0,2.6,1.1,0.8,3.2,4.5,18.8
1983,13,SDC,Terry Cummings,21,70,69,2531,9.7,18.6,0.52,0.0,0.0,0.0,9.7,18.6,0.52,4.2,5.9,0.71,4.3,6.3,10.6,2.5,1.8,0.9,2.9,4.2,23.6
1983,13,SDC,Michael Brooks,24,82,26,2457,5.9,12.2,0.48,0.1,0.2,0.33,5.8,11.9,0.49,2.8,4.1,0.7,3.5,4.1,7.6,3.8,1.6,0.6,2.6,4.4,14.7
1983,13,SDC,Craig Hodges,22,76,48,2022,5.7,12.5,0.45,0.4,1.6,0.22,5.3,10.9,0.48,1.7,2.3,0.72,0.9,1.2,2.2,4.9,1.5,0.1,2.9,3.4,13.4
1983,13,SDC,Lionel Hollins,29,56,54,1844,6.1,14.0,0.44,0.1,0.4,0.14,6.1,13.6,0.44,2.5,3.5,0.72,0.6,1.9,2.5,7.3,2.2,0.3,3.9,3.0,14.8
1983,13,SDC,Al Wood,24,76,47,1822,6.8,14.6,0.46,0.3,1.0,0.3,6.5,13.6,0.48,2.5,3.2,0.77,1.9,2.8,4.7,2.6,1.1,0.7,2.2,3.7,16.3
1983,13,SDC,Richard Anderson,22,78,5,1274,4.9,12.2,0.4,0.2,0.5,0.37,4.7,11.6,0.4,1.4,1.9,0.7,3.1,4.5,7.7,3.4,1.6,0.7,2.6,4.8,11.4
1983,13,SDC,Randy Smith,34,65,16,1264,6.9,14.2,0.49,0.1,0.5,0.19,6.9,13.8,0.5,2.9,3.3,0.86,1.0,1.5,2.5,5.5,1.5,0.0,2.5,3.5,16.9
1983,13,SDC,Bill Walton,30,33,32,1099,6.6,12.4,0.53,0.0,0.0,,6.6,12.4,0.53,2.1,3.8,0.56,2.5,8.1,10.6,3.9,1.1,3.9,3.4,3.7,15.2
1983,13,SDC,Jerome Whitehead,26,46,23,905,6.5,12.2,0.54,0.0,0.0,,6.5,12.2,0.54,2.9,3.5,0.83,4.2,6.2,10.4,1.7,0.8,0.6,2.6,5.5,15.9
1983,13,SDC,Lowes Moore,25,37,3,642,4.5,10.7,0.43,0.3,1.3,0.26,4.2,9.4,0.45,2.4,3.1,0.75,0.8,2.2,3.1,4.1,1.2,0.1,2.6,4.0,11.8
1983,13,SDC,Jim Brogan,24,58,0,466,7.0,16.5,0.43,0.2,1.0,0.23,6.8,15.5,0.44,2.6,3.3,0.79,2.5,2.2,4.8,5.1,2.0,0.7,3.3,6.1,16.9
1983,13,SDC,Bob Gross,29,27,3,373,3.4,7.9,0.43,0.1,0.3,0.33,3.3,7.6,0.43,1.2,1.8,0.63,3.1,3.3,6.4,3.3,2.1,0.7,2.3,6.7,8.0
1983,13,SDC,Joe Cooper,25,13,4,275,4.1,7.7,0.52,0.0,0.0,,4.1,7.7,0.52,1.4,2.6,0.55,4.7,4.6,9.3,2.0,1.0,2.5,3.0,5.1,9.6
1983,13,SDC,Hutch Jones,23,9,0,85,7.2,15.7,0.46,0.0,0.0,,7.2,15.7,0.46,2.5,2.5,1.0,4.2,3.0,7.2,1.7,1.3,0.0,2.5,5.9,16.9
1983,13,SDC,Swen Nater,33,7,0,51,4.2,14.1,0.3,0.0,0.0,,4.2,14.1,0.3,2.8,2.8,1.0,1.4,7.8,9.2,0.7,0.7,0.0,2.1,0.7,11.3
1983,13,SDC,Robert Smith,27,5,0,43,1.7,10.9,0.15,0.0,0.8,0.0,1.7,10.0,0.17,5.9,6.7,0.88,0.8,1.7,2.5,5.0,3.3,0.0,2.5,5.9,9.2
1983,13,SDC,John Douglas,26,3,1,12,3.0,18.0,0.17,3.0,6.0,0.5,0.0,12.0,0.0,6.0,6.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,15.0
