Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,21,880,SEA,Seattle Supersonics,Reggie Evans,"May 18, 1980",22.0,NBA,PF,67.0,60.0,1365.0,66.0,140.0,0.47,0.0,0.0,,66.0,140.0,0.47,0.47,80.0,154.0,0.52,167.0,278.0,445.0,34.0,38.0,11.0,52.0,173.0,212.0
2004,21,880,SEA,Seattle Supersonics,Reggie Evans,"May 18, 1980",23.0,NBA,PF,75.0,27.0,1280.0,67.0,165.0,0.41,0.0,3.0,0.0,67.0,162.0,0.41,0.41,83.0,148.0,0.56,156.0,252.0,408.0,33.0,54.0,10.0,65.0,176.0,217.0
2005,21,880,SEA,Seattle Supersonics,Reggie Evans,"May 18, 1980",24.0,NBA,PF,79.0,79.0,1881.0,131.0,275.0,0.48,0.0,2.0,0.0,131.0,273.0,0.48,0.48,125.0,234.0,0.53,254.0,482.0,736.0,58.0,58.0,15.0,104.0,202.0,387.0
2006,31,880,TOT,Total After Trade,Reggie Evans,"May 18, 1980",25.0,NBA,PF,67.0,25.0,1393.0,131.0,268.0,0.49,0.0,1.0,0.0,131.0,267.0,0.49,0.49,115.0,217.0,0.53,171.0,331.0,502.0,38.0,40.0,10.0,85.0,166.0,377.0
2006,21,880,SEA,Seattle Supersonics,Reggie Evans,"May 18, 1980",25.0,NBA,PF,41.0,23.0,788.0,88.0,173.0,0.51,0.0,1.0,0.0,88.0,172.0,0.51,0.51,66.0,120.0,0.55,114.0,162.0,276.0,23.0,24.0,5.0,41.0,95.0,242.0
2006,8,880,DEN,Denver Nuggets,Reggie Evans,"May 18, 1980",25.0,NBA,PF,26.0,2.0,605.0,43.0,95.0,0.45,0.0,0.0,,43.0,95.0,0.45,0.45,49.0,97.0,0.5,57.0,169.0,226.0,15.0,16.0,5.0,44.0,71.0,135.0
2007,8,880,DEN,Denver Nuggets,Reggie Evans,"May 18, 1980",26.0,NBA,PF,66.0,11.0,1127.0,117.0,215.0,0.54,0.0,0.0,,117.0,215.0,0.54,0.54,91.0,183.0,0.5,156.0,304.0,460.0,45.0,42.0,16.0,95.0,144.0,325.0
2008,23,880,PHI,Philadelphia 76Ers,Reggie Evans,"May 18, 1980",27.0,NBA,PF,81.0,61.0,1879.0,152.0,346.0,0.44,1.0,1.0,1.0,151.0,345.0,0.44,0.44,120.0,257.0,0.47,224.0,387.0,611.0,65.0,86.0,8.0,108.0,213.0,425.0
2009,23,880,PHI,Philadelphia 76Ers,Reggie Evans,"May 18, 1980",28.0,NBA,PF,79.0,7.0,1137.0,79.0,178.0,0.44,0.0,1.0,0.0,79.0,177.0,0.45,0.44,104.0,175.0,0.59,135.0,226.0,361.0,26.0,41.0,8.0,69.0,161.0,262.0
2010,28,880,TOR,Toronto Raptors,Reggie Evans,"May 18, 1980",29.0,NBA,PF,28.0,1.0,311.0,34.0,69.0,0.49,0.0,0.0,,34.0,69.0,0.49,0.49,27.0,60.0,0.45,30.0,75.0,105.0,8.0,14.0,4.0,22.0,44.0,95.0
2011,28,880,TOR,Toronto Raptors,Reggie Evans,"May 18, 1980",30.0,NBA,PF,30.0,18.0,798.0,42.0,103.0,0.41,0.0,1.0,0.0,42.0,102.0,0.41,0.41,48.0,88.0,0.55,119.0,226.0,345.0,38.0,29.0,6.0,39.0,89.0,132.0
2012,13,880,LAC,Los Angeles Clippers,Reggie Evans,"May 18, 1980",31.0,NBA,PF,56.0,0.0,771.0,34.0,72.0,0.47,0.0,0.0,,34.0,72.0,0.47,0.47,36.0,71.0,0.51,100.0,171.0,271.0,17.0,31.0,6.0,44.0,118.0,104.0
2013,3,880,BRK,Brooklyn Nets,Reggie Evans,"May 18, 1980",32.0,NBA,PF,80.0,56.0,1967.0,125.0,261.0,0.48,0.0,0.0,,125.0,261.0,0.48,0.48,113.0,222.0,0.51,260.0,628.0,888.0,43.0,74.0,13.0,111.0,199.0,363.0
2014,31,880,TOT,Total After Trade,Reggie Evans,"May 18, 1980",33.0,NBA,PF,54.0,20.0,899.0,71.0,150.0,0.47,0.0,0.0,,71.0,150.0,0.47,0.47,72.0,130.0,0.55,115.0,219.0,334.0,21.0,37.0,3.0,58.0,119.0,214.0
2014,3,880,BRK,Brooklyn Nets,Reggie Evans,"May 18, 1980",33.0,NBA,PF,30.0,6.0,399.0,23.0,59.0,0.39,0.0,0.0,,23.0,59.0,0.39,0.39,35.0,65.0,0.54,53.0,96.0,149.0,5.0,13.0,2.0,28.0,54.0,81.0
2014,26,880,SAC,Sacramento Kings,Reggie Evans,"May 18, 1980",33.0,NBA,PF,24.0,14.0,500.0,48.0,91.0,0.53,0.0,0.0,,48.0,91.0,0.53,0.53,37.0,65.0,0.57,62.0,123.0,185.0,16.0,24.0,1.0,30.0,65.0,133.0
2015,26,880,SAC,Sacramento Kings,Reggie Evans,"May 18, 1980",34.0,NBA,PF,47.0,7.0,764.0,58.0,137.0,0.42,0.0,2.0,0.0,58.0,135.0,0.43,0.42,60.0,97.0,0.62,97.0,202.0,299.0,32.0,22.0,5.0,45.0,91.0,176.0
