Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2013,20,NYK,New York Knicks,Carmelo Anthony,28,12,12,481,126,310,0.41,17,57,0.3,109,253,0.43,0.43,77,87,0.88,11,68,79,19,13,2,31,46,346
2013,20,NYK,New York Knicks,Raymond Felton,28,12,12,454,72,162,0.44,9,28,0.32,63,134,0.47,0.47,16,24,0.67,17,24,41,56,20,5,20,26,169
2013,20,NYK,New York Knicks,J.R. Smith,27,11,0,351,54,163,0.33,18,66,0.27,36,97,0.37,0.39,31,43,0.72,6,46,52,15,11,5,20,27,157
2013,20,NYK,New York Knicks,Tyson Chandler,30,12,12,350,28,52,0.54,0,0,,28,52,0.54,0.54,12,16,0.75,40,48,88,4,8,14,11,48,68
2013,20,NYK,New York Knicks,Iman Shumpert,22,12,12,337,41,100,0.41,18,42,0.43,23,58,0.4,0.5,12,14,0.86,18,54,72,16,13,3,14,36,112
2013,20,NYK,New York Knicks,Kenyon Martin,35,12,1,253,29,50,0.58,0,0,,29,50,0.58,0.58,11,20,0.55,16,38,54,11,9,17,8,42,69
2013,20,NYK,New York Knicks,Jason Kidd,39,12,0,247,3,25,0.12,3,17,0.18,0,8,0.0,0.18,2,2,1.0,7,35,42,24,12,4,13,12,11
2013,20,NYK,New York Knicks,Pablo Prigioni,35,11,10,230,17,43,0.4,13,30,0.43,4,13,0.31,0.55,2,4,0.5,2,15,17,35,14,1,6,21,49
2013,20,NYK,New York Knicks,Chris Copeland,28,9,1,93,12,30,0.4,11,23,0.48,1,7,0.14,0.58,2,2,1.0,2,7,9,1,5,0,4,9,37
2013,20,NYK,New York Knicks,Steve Novak,29,9,0,50,7,13,0.54,4,9,0.44,3,4,0.75,0.69,0,0,,2,2,4,0,1,0,0,5,18
2013,20,NYK,New York Knicks,Amar'e Stoudemire,30,4,0,33,5,13,0.38,1,1,1.0,4,12,0.33,0.42,4,4,1.0,4,5,9,0,0,0,3,9,15
2013,20,NYK,New York Knicks,Quentin Richardson,32,5,0,14,2,6,0.33,2,5,0.4,0,1,0.0,0.5,0,0,,1,2,3,0,0,0,0,2,6
2013,20,NYK,New York Knicks,James White,30,4,0,9,2,4,0.5,0,2,0.0,2,2,1.0,0.5,0,0,,1,1,2,0,0,0,0,1,4
2013,20,NYK,New York Knicks,Marcus Camby,38,3,0,3,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,1,1,2,0,0,0,1,1,2
