SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,18,MIN,Kevin Garnett,22,4,4,170,35,79,0.44,0,2,0.0,35,77,0.46,0.44,17,23,0.74,16,32,48,15,7,8,13,10,87
1999,18,MIN,Terrell Brandon,28,4,4,161,31,69,0.45,3,5,0.6,28,64,0.44,0.47,12,13,0.92,2,28,30,28,9,2,14,11,77
1999,18,MIN,Sam Mitchell,35,4,1,131,15,40,0.38,1,6,0.17,14,34,0.41,0.39,9,12,0.75,5,9,14,6,1,2,8,13,40
1999,18,MIN,Anthony Peeler,29,4,4,125,11,35,0.31,5,13,0.38,6,22,0.27,0.39,0,0,,7,9,16,6,4,0,4,12,27
1999,18,MIN,Joe Smith,23,4,4,120,11,37,0.3,0,0,,11,37,0.3,0.3,8,11,0.73,10,16,26,5,2,8,5,15,30
1999,18,MIN,Dean Garrett,32,4,3,92,10,18,0.56,0,0,,10,18,0.56,0.56,2,5,0.4,9,7,16,5,2,3,2,16,22
1999,18,MIN,Malik Sealy,28,4,0,70,8,23,0.35,0,0,,8,23,0.35,0.35,4,5,0.8,2,4,6,3,1,1,2,4,20
1999,18,MIN,Rasho NesteroviA,22,3,0,29,4,8,0.5,0,0,,4,8,0.5,0.5,0,0,,4,3,7,3,0,0,1,4,8
1999,18,MIN,Bobby Jackson,25,4,0,27,2,10,0.2,0,3,0.0,2,7,0.29,0.2,0,0,,1,3,4,2,0,0,1,3,4
1999,18,MIN,Tom Hammonds,31,4,0,18,0,0,,0,0,,0,0,,,4,4,1.0,0,2,2,0,0,0,1,4,4
1999,18,MIN,James Robinson,28,4,0,10,1,4,0.25,1,3,0.33,0,1,0.0,0.38,0,0,,0,1,1,0,0,0,3,3,3
1999,18,MIN,Andrae Patterson,23,2,0,7,0,0,,0,0,,0,0,,,0,0,,1,3,4,2,0,0,1,1,0
