Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,4,CHA,Charlotte Bobcats,Raymond Felton,22,78,75,2832,5.0,13.0,0.38,1.3,4.0,0.33,3.7,9.1,0.41,2.6,3.3,0.8,0.6,2.7,3.4,6.9,1.5,0.1,2.9,2.3,13.9
2007,4,CHA,Charlotte Bobcats,Gerald Wallace,24,72,71,2640,6.5,13.0,0.5,0.5,1.6,0.32,6.0,11.3,0.53,4.2,6.1,0.69,1.9,5.1,7.1,2.5,2.0,0.9,2.2,2.8,17.8
2007,4,CHA,Charlotte Bobcats,Emeka Okafor,24,67,65,2329,6.1,11.4,0.53,0.0,0.0,,6.1,11.4,0.53,2.7,4.6,0.59,4.0,7.7,11.7,1.2,0.9,2.7,1.7,3.2,14.9
2007,4,CHA,Charlotte Bobcats,Adam Morrison,22,78,23,2326,5.5,14.6,0.38,1.3,4.0,0.34,4.1,10.6,0.39,1.9,2.6,0.71,0.8,2.7,3.6,2.5,0.4,0.1,2.0,2.8,14.2
2007,4,CHA,Charlotte Bobcats,Matt Carroll,26,72,47,1878,5.5,12.6,0.43,2.1,5.1,0.42,3.3,7.5,0.44,3.6,4.0,0.9,0.7,3.3,4.0,1.7,1.0,0.2,1.4,3.4,16.7
2007,4,CHA,Charlotte Bobcats,Brevin Knight,31,45,25,1273,4.3,10.3,0.42,0.0,0.5,0.06,4.3,9.8,0.44,2.9,3.6,0.8,0.4,2.9,3.3,8.4,1.9,0.1,2.7,3.2,11.5
2007,4,CHA,Charlotte Bobcats,Derek Anderson,32,50,32,1190,3.8,8.9,0.43,1.6,4.6,0.36,2.2,4.3,0.51,2.8,3.2,0.88,0.9,2.5,3.4,4.0,1.6,0.2,1.7,3.5,12.1
2007,4,CHA,Charlotte Bobcats,Jake Voskuhl,29,73,9,1043,4.2,8.8,0.48,0.0,0.0,,4.2,8.8,0.48,2.7,3.9,0.68,2.9,5.9,8.8,1.5,1.0,0.8,1.9,6.9,11.0
2007,4,CHA,Charlotte Bobcats,Walter Herrmann,27,48,12,936,6.7,12.7,0.53,2.0,4.4,0.46,4.7,8.3,0.56,1.6,2.0,0.77,1.1,4.3,5.3,1.0,0.7,0.3,1.2,2.9,17.0
2007,4,CHA,Charlotte Bobcats,Sean May,22,35,8,838,7.0,14.1,0.5,0.1,0.1,0.67,7.0,14.0,0.5,3.7,4.8,0.77,3.1,6.9,10.0,2.8,0.8,1.0,2.4,4.3,17.9
2007,4,CHA,Charlotte Bobcats,Primoz Brezec,27,58,40,838,5.2,11.8,0.44,0.0,0.1,0.33,5.2,11.6,0.45,1.8,2.9,0.63,3.4,4.5,7.9,1.0,0.5,1.0,1.6,6.9,12.4
2007,4,CHA,Charlotte Bobcats,Jeff McInnis,32,38,3,702,3.6,9.3,0.39,0.1,0.4,0.12,3.6,8.9,0.4,1.1,1.6,0.69,0.7,2.5,3.2,6.4,0.7,0.0,2.2,3.7,8.5
2007,4,CHA,Charlotte Bobcats,Alan Anderson,24,17,0,256,5.2,11.4,0.46,0.7,2.8,0.25,4.5,8.6,0.52,2.7,3.2,0.83,1.5,3.0,4.5,3.0,1.0,0.0,3.1,4.6,13.8
2007,4,CHA,Charlotte Bobcats,Melvin Ely,28,24,0,244,3.4,8.9,0.38,0.0,0.0,,3.4,8.9,0.38,3.5,5.2,0.69,1.8,4.0,5.8,2.1,0.3,0.9,3.4,5.8,10.3
2007,4,CHA,Charlotte Bobcats,Bernard Robinson,26,21,0,241,2.4,8.1,0.3,0.0,0.3,0.0,2.4,7.8,0.31,2.8,3.3,0.86,1.3,4.9,6.3,2.5,1.9,0.1,2.4,4.2,7.6
2007,4,CHA,Charlotte Bobcats,Othella Harrington,33,26,0,220,4.1,9.2,0.45,0.0,0.0,,4.1,9.2,0.45,2.8,3.6,0.77,2.1,4.1,6.2,1.0,0.2,0.2,2.5,8.0,11.0
2007,4,CHA,Charlotte Bobcats,Ryan Hollins,22,27,0,185,3.9,7.0,0.56,0.0,0.0,,3.9,7.0,0.56,4.7,7.8,0.6,2.1,3.9,6.0,0.2,0.8,1.4,3.1,7.8,12.5
2007,4,CHA,Charlotte Bobcats,Eric Williams,34,5,0,33,4.4,14.2,0.31,0.0,2.2,0.0,4.4,12.0,0.36,4.4,7.6,0.57,2.2,1.1,3.3,1.1,1.1,0.0,2.2,6.5,13.1
