Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2007,24,2770,PHO,Phoenix Suns,Amar'e Stoudemire,24,82,78,2689,8.1,14.1,0.57,0.0,0.0,0.0,8.1,14.1,0.58,6.1,7.8,0.78,3.0,7.6,10.5,1.1,1.0,1.5,3.1,3.9,22.4
2007,24,739,PHO,Phoenix Suns,Boris Diaw,24,73,59,2268,4.9,9.0,0.54,0.2,0.7,0.33,4.6,8.3,0.56,1.3,1.9,0.68,1.4,3.6,5.0,5.6,0.4,0.6,2.4,2.8,11.3
2007,24,2303,PHO,Phoenix Suns,Eric Piatkowski,36,11,0,73,4.4,12.3,0.36,3.5,8.9,0.39,1.0,3.5,0.29,1.0,1.0,1.0,1.0,3.5,4.4,2.0,0.0,0.5,2.5,3.0,13.3
2007,24,2506,PHO,Phoenix Suns,Jalen Rose,34,29,0,246,5.6,12.6,0.44,3.1,6.9,0.45,2.5,5.7,0.44,1.6,1.8,0.92,0.4,2.9,3.4,2.3,0.7,0.3,1.3,3.2,15.8
2007,24,1547,PHO,Phoenix Suns,James Jones,26,76,7,1376,4.2,11.5,0.37,2.4,6.2,0.38,1.9,5.3,0.36,1.9,2.1,0.88,0.9,3.7,4.6,1.2,0.7,1.1,0.7,3.0,12.7
2007,24,1549,PHO,Phoenix Suns,Jumaine Jones,27,18,0,138,3.7,13.3,0.28,2.6,8.3,0.31,1.0,5.0,0.21,0.5,0.5,1.0,1.6,4.4,6.0,0.3,1.3,0.3,1.8,5.0,10.4
2007,24,2854,PHO,Phoenix Suns,Kurt Thomas,34,67,13,1208,3.8,7.7,0.49,0.0,0.0,0.0,3.8,7.7,0.49,1.7,2.1,0.79,2.6,8.7,11.3,0.7,0.7,0.9,1.0,4.6,9.2
2007,24,161,PHO,Phoenix Suns,Leandro Barbosa,24,80,18,2613,7.3,15.3,0.48,2.6,6.0,0.43,4.7,9.3,0.5,2.7,3.2,0.84,0.3,2.6,2.9,4.4,1.3,0.2,2.0,2.9,19.9
2007,24,158,PHO,Phoenix Suns,Marcus Banks,25,45,1,503,6.0,14.0,0.43,0.4,2.1,0.17,5.7,12.0,0.47,3.4,4.3,0.8,0.7,2.0,2.7,4.3,1.6,0.2,2.9,5.0,15.8
2007,24,421,PHO,Phoenix Suns,Pat Burke,33,23,0,164,5.0,14.3,0.35,1.3,4.8,0.27,3.7,9.4,0.4,1.8,2.9,0.62,2.6,7.7,10.3,1.1,0.7,0.4,1.5,4.2,13.2
2007,24,211,PHO,Phoenix Suns,Raja Bell,30,78,78,2917,5.1,11.7,0.43,2.5,6.1,0.41,2.5,5.6,0.45,1.5,1.9,0.78,0.6,2.5,3.1,2.4,0.6,0.3,1.0,2.9,14.1
2007,24,1841,PHO,Phoenix Suns,Sean Marks,31,3,0,17,4.2,12.7,0.33,0.0,2.1,0.0,4.2,10.6,0.4,4.2,4.2,1.0,0.0,6.4,6.4,0.0,0.0,2.1,0.0,8.5,12.7
2007,24,1837,PHO,Phoenix Suns,Shawn Marion,28,80,80,3010,6.7,12.8,0.52,1.0,3.0,0.32,5.8,9.8,0.59,2.4,3.0,0.81,2.1,7.3,9.4,1.6,1.9,1.5,1.4,2.6,16.8
2007,24,2112,PHO,Phoenix Suns,Steve Nash,32,76,76,2682,6.9,13.0,0.53,2.1,4.6,0.46,4.8,8.4,0.57,3.0,3.3,0.9,0.4,3.2,3.6,11.9,0.8,0.1,3.9,1.6,19.0
