Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,9,1366,DET,Detroit Pistons,Lindsey Hunter,"December 3, 1970",23.0,NBA,PG,82.0,26.0,26.5,4.1,10.9,0.38,0.8,2.5,0.33,3.2,8.4,0.39,0.41,1.3,1.7,0.73,0.6,1.7,2.3,4.8,1.5,0.1,2.2,2.1,10.3
1995,9,1366,DET,Detroit Pistons,Lindsey Hunter,"December 3, 1970",24.0,NBA,PG,42.0,26.0,22.5,2.8,7.6,0.37,0.9,2.6,0.33,2.0,5.0,0.4,0.43,1.0,1.3,0.73,0.6,1.2,1.8,3.8,1.2,0.2,1.9,2.2,7.5
1996,9,1366,DET,Detroit Pistons,Lindsey Hunter,"December 3, 1970",25.0,NBA,PG,80.0,48.0,26.7,3.0,7.9,0.38,1.5,3.6,0.4,1.5,4.2,0.36,0.47,1.1,1.5,0.7,0.6,1.9,2.4,2.4,1.1,0.2,1.0,2.3,8.5
1997,9,1366,DET,Detroit Pistons,Lindsey Hunter,"December 3, 1970",26.0,NBA,PG,82.0,76.0,36.9,5.1,12.7,0.4,2.0,5.7,0.36,3.1,7.0,0.44,0.48,1.9,2.5,0.78,0.7,2.1,2.8,1.9,1.6,0.3,1.2,2.5,14.2
1998,9,1366,DET,Detroit Pistons,Lindsey Hunter,"December 3, 1970",27.0,NBA,PG,71.0,67.0,35.3,4.5,11.6,0.38,1.2,3.7,0.32,3.3,7.9,0.41,0.43,2.0,2.8,0.74,0.9,2.6,3.5,3.2,1.7,0.1,1.5,2.5,12.1
1999,9,1366,DET,Detroit Pistons,Lindsey Hunter,"December 3, 1970",28.0,NBA,PG,49.0,49.0,35.8,4.7,10.7,0.44,1.2,3.1,0.39,3.4,7.6,0.46,0.49,1.4,1.8,0.75,0.5,2.9,3.4,3.9,1.8,0.2,1.9,2.6,11.9
2000,9,1366,DET,Detroit Pistons,Lindsey Hunter,"December 3, 1970",29.0,NBA,PG,82.0,82.0,35.6,4.6,10.9,0.42,2.0,4.7,0.43,2.6,6.1,0.42,0.52,1.4,1.9,0.76,0.4,2.6,3.0,4.0,1.6,0.3,1.8,2.6,12.7
2001,17,1366,MIL,Milwaukee Bucks,Lindsey Hunter,"December 3, 1970",30.0,NBA,PG,82.0,5.0,24.4,3.6,9.5,0.38,1.9,5.0,0.37,1.8,4.6,0.39,0.48,0.9,1.2,0.8,0.4,1.7,2.1,2.7,1.2,0.1,0.8,2.1,10.1
2002,14,1366,LAL,Los Angeles Lakers,Lindsey Hunter,"December 3, 1970",31.0,NBA,PG,82.0,47.0,19.7,2.3,6.0,0.38,1.0,2.5,0.38,1.3,3.4,0.38,0.46,0.2,0.5,0.5,0.2,1.3,1.5,1.6,0.8,0.2,0.7,1.5,5.8
2003,28,1366,TOR,Toronto Raptors,Lindsey Hunter,"December 3, 1970",32.0,NBA,PG,29.0,0.0,23.2,3.7,10.4,0.35,1.2,3.7,0.32,2.5,6.7,0.37,0.41,1.2,1.6,0.72,0.5,1.5,2.0,2.4,1.2,0.2,2.0,1.7,9.7
2004,9,1366,DET,Detroit Pistons,Lindsey Hunter,"December 3, 1970",33.0,NBA,SG,33.0,8.0,20.0,1.5,4.3,0.34,0.4,1.5,0.28,1.1,2.8,0.38,0.39,0.2,0.2,0.62,0.4,1.6,2.0,2.6,1.2,0.2,1.0,1.4,3.5
2005,9,1366,DET,Detroit Pistons,Lindsey Hunter,"December 3, 1970",34.0,NBA,SG,76.0,3.0,15.1,1.4,4.0,0.36,0.3,1.1,0.27,1.1,2.9,0.39,0.4,0.6,0.8,0.79,0.5,1.1,1.6,1.7,0.9,0.2,0.9,1.6,3.8
2006,9,1366,DET,Detroit Pistons,Lindsey Hunter,"December 3, 1970",35.0,NBA,PG,30.0,1.0,11.8,1.2,3.3,0.37,0.4,1.4,0.26,0.9,1.9,0.46,0.42,0.1,0.1,0.5,0.3,1.0,1.3,2.1,0.6,0.0,0.7,1.5,2.9
2007,9,1366,DET,Detroit Pistons,Lindsey Hunter,"December 3, 1970",36.0,NBA,PG,52.0,0.0,14.3,1.8,4.7,0.38,0.7,2.3,0.32,1.1,2.4,0.45,0.46,0.6,0.6,0.91,0.2,0.7,0.9,1.8,0.7,0.1,0.7,1.1,4.9
2008,9,1366,DET,Detroit Pistons,Lindsey Hunter,"December 3, 1970",37.0,NBA,PG,24.0,0.0,9.0,0.9,2.7,0.34,0.3,1.1,0.27,0.6,1.6,0.4,0.4,0.3,0.4,0.78,0.2,0.4,0.5,1.4,0.5,0.1,0.5,1.3,2.4
2009,5,1366,CHI,Chicago Bulls,Lindsey Hunter,"December 3, 1970",38.0,NBA,PG,28.0,0.0,9.5,1.0,2.9,0.33,0.6,1.7,0.33,0.4,1.2,0.32,0.43,0.1,0.2,0.6,0.1,0.4,0.4,1.3,0.7,0.0,0.7,1.0,2.6
2010,5,1366,CHI,Chicago Bulls,Lindsey Hunter,"December 3, 1970",39.0,NBA,PG,13.0,0.0,9.4,0.4,2.3,0.17,0.1,1.0,0.08,0.3,1.3,0.24,0.18,0.2,0.2,1.0,0.1,1.0,1.1,0.7,0.1,0.0,0.3,0.9,1.0
