SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015,10,GSW,Stephen Curry,26,21,21,39.3,9.5,20.9,0.46,4.7,11.0,0.42,4.9,9.9,0.49,0.57,4.6,5.5,0.84,1.0,4.0,5.0,6.4,1.9,0.1,3.9,2.2,28.3
2015,10,GSW,Draymond Green,24,21,21,37.3,4.8,11.4,0.42,1.1,4.3,0.26,3.6,7.1,0.51,0.47,3.0,4.1,0.74,2.2,7.9,10.1,5.2,1.8,1.2,2.8,4.2,13.7
2015,10,GSW,Klay Thompson,24,21,21,36.2,7.1,15.9,0.45,2.7,7.0,0.39,4.4,9.0,0.49,0.53,1.7,2.1,0.8,0.4,3.4,3.9,2.6,0.8,0.9,2.0,3.0,18.6
2015,10,GSW,Harrison Barnes,22,21,21,32.4,4.2,9.5,0.44,1.0,3.0,0.36,3.1,6.6,0.48,0.5,1.2,1.6,0.74,2.1,3.1,5.2,1.5,0.8,0.5,1.0,2.1,10.6
2015,10,GSW,Andre Iguodala,31,21,3,30.2,3.9,8.1,0.47,1.4,3.9,0.35,2.5,4.2,0.58,0.56,1.3,3.1,0.42,0.8,3.7,4.5,3.6,1.2,0.3,0.7,2.0,10.4
2015,10,GSW,Andrew Bogut,30,19,18,23.2,2.2,3.9,0.56,0.0,0.1,0.0,2.2,3.9,0.57,0.56,0.3,0.7,0.38,2.2,5.9,8.1,1.9,0.6,1.8,1.4,3.6,4.7
2015,10,GSW,Shaun Livingston,29,21,0,17.9,2.0,3.8,0.53,0.0,0.0,0.0,2.0,3.7,0.54,0.53,1.0,1.2,0.84,0.6,1.8,2.4,1.8,0.4,0.2,1.0,1.5,5.0
2015,10,GSW,Leandro Barbosa,32,21,0,10.9,1.9,4.2,0.44,0.4,1.1,0.35,1.5,3.1,0.48,0.49,0.9,1.0,0.82,0.4,0.9,1.3,0.9,0.3,0.0,0.6,1.1,5.0
2015,10,GSW,Festus Ezeli,25,20,0,9.2,1.4,2.5,0.54,0.0,0.0,,1.4,2.5,0.54,0.54,0.8,1.5,0.55,1.2,1.9,3.1,0.3,0.1,0.5,0.6,1.3,3.5
2015,10,GSW,David Lee,31,13,0,8.2,1.2,3.1,0.4,0.0,0.0,,1.2,3.1,0.4,0.4,0.6,1.2,0.53,0.8,1.8,2.6,0.6,0.2,0.2,0.2,1.3,3.1
2015,10,GSW,Marreese Speights,27,10,0,6.7,1.4,4.2,0.33,0.0,0.0,,1.4,4.2,0.33,0.33,0.9,1.5,0.6,0.8,1.3,2.1,0.4,0.4,0.3,0.4,1.4,3.7
2015,10,GSW,Brandon Rush,29,3,0,2.3,0.3,2.0,0.17,0.3,0.7,0.5,0.0,1.3,0.0,0.25,0.0,0.0,,0.3,0.7,1.0,0.0,0.0,0.0,0.0,0.7,1.0
2015,10,GSW,Justin Holiday,25,5,0,2.2,0.2,0.4,0.5,0.2,0.2,1.0,0.0,0.2,0.0,0.75,0.0,0.0,,0.0,0.2,0.2,0.2,0.0,0.0,0.4,0.2,0.6
2015,10,GSW,James Michael McAdoo,22,5,0,2.0,0.4,0.6,0.67,0.0,0.0,,0.4,0.6,0.67,0.67,0.0,0.0,,0.2,0.6,0.8,0.0,0.0,0.2,0.2,0.0,0.8
