Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
1998,23.0,CLE,NBA,SF,66.0,13.0,1839.0,239.0,586.0,0.408,17.0,84.0,0.202,222.0,502.0,0.442,0.422,275.0,315.0,0.873,55.0,132.0,187.0,227.0,86.0,13.0,128.0,136.0,770.0,,0.0
1999,24.0,CLE,NBA,SG,38.0,13.0,978.0,125.0,314.0,0.398,21.0,69.0,0.304,104.0,245.0,0.424,0.432,138.0,165.0,0.836,20.0,89.0,109.0,145.0,48.0,4.0,82.0,73.0,409.0,,0.0
2001,26.0,SAS,NBA,SG,82.0,82.0,2859.0,413.0,993.0,0.416,101.0,253.0,0.399,312.0,740.0,0.422,0.467,342.0,402.0,0.851,75.0,288.0,363.0,301.0,120.0,14.0,165.0,188.0,1269.0,,0.0
2002,27.0,POR,NBA,SG,70.0,27.0,1860.0,247.0,612.0,0.404,85.0,228.0,0.373,162.0,384.0,0.422,0.473,178.0,208.0,0.856,47.0,142.0,189.0,216.0,68.0,8.0,87.0,113.0,757.0,,0.0
2003,28.0,POR,NBA,PG,76.0,76.0,2556.0,355.0,832.0,0.427,116.0,331.0,0.35,239.0,501.0,0.477,0.496,231.0,269.0,0.859,53.0,211.0,264.0,325.0,90.0,16.0,128.0,141.0,1057.0,,0.0
2004,29.0,POR,NBA,SG,51.0,46.0,1810.0,230.0,612.0,0.376,79.0,259.0,0.305,151.0,353.0,0.428,0.44,155.0,188.0,0.824,26.0,156.0,182.0,228.0,66.0,3.0,90.0,79.0,694.0,,0.0
2005,30.0,POR,NBA,SG,47.0,32.0,1239.0,152.0,391.0,0.389,58.0,151.0,0.384,94.0,240.0,0.392,0.463,70.0,87.0,0.805,25.0,103.0,128.0,143.0,36.0,4.0,70.0,89.0,432.0,,0.0
2006,31.0,TOT,NBA,SG,43.0,11.0,1047.0,108.0,303.0,0.356,40.0,134.0,0.299,68.0,169.0,0.402,0.422,93.0,111.0,0.838,21.0,122.0,143.0,101.0,23.0,6.0,54.0,98.0,349.0,,0.0
2006,31.0,HOU,NBA,SG,20.0,8.0,582.0,68.0,173.0,0.393,19.0,67.0,0.284,49.0,106.0,0.462,0.448,61.0,73.0,0.836,12.0,71.0,83.0,53.0,15.0,4.0,37.0,49.0,216.0,,0.0
2006,31.0,MIA,NBA,SG,23.0,3.0,465.0,40.0,130.0,0.308,21.0,67.0,0.313,19.0,63.0,0.302,0.388,32.0,38.0,0.842,9.0,51.0,60.0,48.0,8.0,2.0,17.0,49.0,133.0,,0.0
2007,32.0,CHA,NBA,SF,50.0,32.0,1190.0,126.0,294.0,0.429,54.0,152.0,0.355,72.0,142.0,0.507,0.52,93.0,106.0,0.877,29.0,84.0,113.0,133.0,52.0,7.0,56.0,115.0,399.0,,0.0
2008,33.0,CHA,NBA,SG,28.0,0.0,396.0,47.0,125.0,0.376,19.0,52.0,0.365,28.0,73.0,0.384,0.452,28.0,38.0,0.737,9.0,43.0,52.0,44.0,12.0,1.0,25.0,49.0,141.0,,0.0
