Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1995,31,839,TOT,Total After Trade,22.0,NBA,PG,49.0,4.0,552.0,3.8,11.6,0.33,0.9,3.5,0.24,2.9,8.1,0.36,2.9,3.8,0.78,1.1,3.4,4.6,9.0,1.7,0.6,4.7,7.7,11.4,,87.0,114.0
1995,18,839,MIN,Minnesota Timberwolves,22.0,NBA,PG,34.0,4.0,496.0,3.9,11.1,0.35,0.8,3.4,0.25,3.1,7.7,0.4,3.3,4.2,0.78,1.1,3.4,4.4,8.2,1.9,0.5,4.4,8.3,12.0,,90.0,114.0
1995,27,839,SAS,San Antonio Spurs,22.0,NBA,PG,15.0,0.0,56.0,2.7,15.4,0.18,0.9,4.5,0.2,1.8,10.9,0.17,0.0,0.0,,1.8,3.6,5.4,16.3,0.0,0.9,7.2,2.7,6.3,,67.0,111.0
1996,29,839,UTA,Utah Jazz,23.0,NBA,PG,65.0,0.0,961.0,5.8,13.4,0.43,0.8,3.4,0.23,5.0,10.0,0.5,3.6,4.3,0.84,1.2,3.1,4.3,8.1,1.6,0.2,4.3,7.2,15.9,,101.0,110.0
1997,29,839,UTA,Utah Jazz,24.0,NBA,PG,82.0,0.0,1083.0,6.8,15.2,0.45,1.0,3.5,0.28,5.9,11.6,0.5,3.4,4.4,0.79,1.0,3.2,4.1,9.7,2.2,0.5,5.4,6.9,18.1,,99.0,107.0
1998,29,839,UTA,Utah Jazz,25.0,NBA,PG,82.0,18.0,1726.0,7.1,16.2,0.44,1.5,3.7,0.41,5.6,12.5,0.45,4.0,4.6,0.85,0.8,4.4,5.2,10.8,1.7,0.4,5.0,5.7,19.7,,104.0,108.0
1999,29,839,UTA,Utah Jazz,26.0,NBA,PG,50.0,0.0,1038.0,7.4,16.7,0.45,1.1,2.7,0.42,6.3,14.0,0.45,3.6,4.3,0.84,0.6,4.4,5.0,9.8,1.6,0.1,5.8,6.5,19.6,,95.0,102.0
2001,7,839,DAL,Dallas Mavericks,28.0,NBA,SG,82.0,40.0,2426.0,5.6,14.3,0.39,2.3,5.7,0.4,3.4,8.6,0.39,2.2,2.7,0.82,0.5,3.7,4.2,6.3,2.1,0.3,2.2,4.6,15.7,,105.0,105.0
2002,20,839,NYK,New York Knicks,29.0,NBA,PG,39.0,0.0,609.0,5.2,15.4,0.34,1.2,5.1,0.24,4.0,10.3,0.38,3.4,4.3,0.8,0.8,3.5,4.3,8.8,2.1,0.3,4.7,4.8,15.0,,87.0,108.0
2003,20,839,NYK,New York Knicks,30.0,NBA,PG,82.0,76.0,2243.0,6.2,14.8,0.42,3.1,7.9,0.39,3.1,6.9,0.45,2.1,2.5,0.85,0.6,3.8,4.4,10.5,1.7,0.2,3.5,5.2,17.5,,109.0,108.0
2004,31,839,TOT,Total After Trade,31.0,NBA,PG,67.0,23.0,1457.0,6.0,16.3,0.37,1.9,5.9,0.32,4.1,10.4,0.4,2.7,3.2,0.85,0.7,3.9,4.7,9.9,2.0,0.2,3.5,5.0,16.6,,99.0,107.0
2004,20,839,NYK,New York Knicks,31.0,NBA,PG,33.0,23.0,730.0,5.9,14.8,0.4,2.1,6.2,0.33,3.8,8.6,0.44,2.4,2.6,0.89,0.5,4.3,4.8,11.5,2.2,0.2,3.7,6.2,16.2,,105.0,105.0
2004,24,839,PHO,Phoenix Suns,31.0,NBA,PG,34.0,0.0,727.0,6.1,17.7,0.34,1.7,5.6,0.31,4.4,12.2,0.36,3.1,3.8,0.83,0.9,3.6,4.5,8.3,1.9,0.1,3.4,3.7,17.1,,94.0,109.0
2005,29,839,UTA,Utah Jazz,32.0,NBA,PG,74.0,1.0,1428.0,6.1,15.4,0.4,1.0,3.9,0.26,5.1,11.5,0.44,2.5,3.2,0.8,0.6,2.9,3.4,9.5,1.7,0.3,4.2,5.9,15.8,,95.0,112.0
2006,31,839,TOT,Total After Trade,33.0,NBA,PG,32.0,0.0,394.0,4.4,13.4,0.33,1.7,5.5,0.31,2.7,8.0,0.34,2.6,3.1,0.83,0.4,3.9,4.3,9.0,1.4,0.3,2.7,4.4,13.2,,98.0,108.0
2006,13,839,LAC,Los Angeles Clippers,33.0,NBA,PG,13.0,0.0,112.0,1.9,7.9,0.24,0.5,1.9,0.25,1.4,6.1,0.23,0.0,0.0,,0.5,6.1,6.5,11.7,1.4,0.0,1.4,5.1,4.2,,94.0,106.0
2006,8,839,DEN,Denver Nuggets,33.0,NBA,PG,19.0,0.0,282.0,5.4,15.6,0.35,2.2,6.9,0.32,3.3,8.7,0.38,3.6,4.3,0.83,0.4,3.1,3.4,8.0,1.4,0.4,3.3,4.2,16.7,,98.0,109.0
