Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1996,16,2854,MIA,Miami Heat,23.0,NBA,PF,3.0,60.0,7.4,0.51,0.0,0.4,7.8,25.0,16.1,8.8,1.8,1.4,29.8,13.0,,0.0,0.0,0.0,-0.02,,-4.4,2.5,-2.0,0.0
1999,20,2854,NYK,New York Knicks,26.0,NBA,PF,20.0,419.0,10.1,0.41,0.0,0.2,11.1,21.2,16.1,3.0,2.0,2.4,12.9,17.3,,-0.2,0.8,0.6,0.07,,-3.7,1.3,-2.4,0.0
2001,20,2854,NYK,New York Knicks,28.0,NBA,PF,5.0,186.0,18.1,0.59,0.0,0.66,12.6,24.7,19.1,8.6,0.6,1.9,12.9,18.7,,0.5,0.2,0.7,0.19,,1.6,1.2,2.8,0.2
2004,20,2854,NYK,New York Knicks,31.0,NBA,PF,4.0,139.0,14.5,0.47,0.0,0.24,6.7,36.0,19.4,8.8,2.6,1.8,15.6,20.7,,0.0,0.2,0.1,0.04,,-1.5,1.0,-0.5,0.1
2006,24,2854,PHO,Phoenix Suns,33.0,NBA,C,1.0,6.0,1.0,0.57,,,0.0,19.6,10.0,0.0,0.0,0.0,0.0,6.9,,0.0,0.0,0.0,0.06,,-8.9,1.0,-7.9,0.0
2007,24,2854,PHO,Phoenix Suns,34.0,NBA,C,11.0,212.0,17.3,0.57,0.0,0.26,6.3,22.4,14.8,8.7,1.4,3.2,11.0,17.3,,0.4,0.3,0.7,0.16,,0.6,3.4,4.1,0.3
2008,27,2854,SAS,San Antonio Spurs,35.0,NBA,PF,17.0,268.0,9.2,0.47,0.0,0.1,11.2,24.9,18.1,3.7,0.4,1.6,15.1,15.4,,-0.1,0.4,0.3,0.06,,-4.4,1.0,-3.4,-0.1
2009,27,2854,SAS,San Antonio Spurs,36.0,NBA,PF,5.0,80.0,6.9,0.51,0.0,0.36,5.8,30.3,17.5,3.8,0.7,2.2,23.9,10.4,,0.0,0.1,0.0,0.02,,-5.8,0.9,-4.9,-0.1
2010,17,2854,MIL,Milwaukee Bucks,37.0,NBA,C,7.0,199.0,10.0,0.51,0.0,0.14,7.2,24.8,16.2,9.0,0.8,1.5,17.7,10.8,,0.1,0.3,0.3,0.08,,-3.1,2.5,-0.6,0.1
2011,5,2854,CHI,Charlotte Bobcats,38.0,NBA,PF,7.0,74.0,13.4,0.56,0.11,0.0,14.2,16.5,15.3,7.1,0.7,3.1,14.3,13.1,,0.1,0.1,0.2,0.14,,-1.7,1.7,0.1,0.0
