Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1999,15,240,VAN,Vancouver Grizzlies,Mike Bibby,1978-05-13,20.0,NBA,PG,50.0,50.0,1758.0,8.0,18.6,0.43,0.5,2.3,0.2,7.5,16.3,0.46,3.9,5.2,0.75,0.9,3.3,4.2,10.0,2.4,0.2,4.5,3.7,20.3,99.0,110.0
2000,15,240,VAN,Vancouver Grizzlies,Mike Bibby,1978-05-13,21.0,NBA,PG,82.0,82.0,3155.0,7.7,17.2,0.44,1.3,3.5,0.36,6.4,13.7,0.47,3.3,4.2,0.78,1.2,3.9,5.1,11.1,2.2,0.3,4.1,2.9,19.9,107.0,110.0
2001,15,240,VAN,Vancouver Grizzlies,Mike Bibby,1978-05-13,22.0,NBA,PG,82.0,82.0,3190.0,8.6,19.0,0.45,1.8,4.7,0.38,6.8,14.3,0.48,2.3,3.1,0.76,0.8,4.2,5.0,11.2,1.8,0.2,4.1,2.4,21.4,104.0,108.0
2002,26,240,SAC,Sacramento Kings,Mike Bibby,1978-05-13,23.0,NBA,PG,80.0,80.0,2659.0,8.4,18.6,0.45,1.0,2.6,0.37,7.5,16.0,0.47,2.9,3.6,0.8,0.7,3.5,4.2,7.6,1.6,0.3,2.5,2.5,20.7,107.0,105.0
2003,26,240,SAC,Sacramento Kings,Mike Bibby,1978-05-13,24.0,NBA,PG,55.0,55.0,1835.0,9.0,19.2,0.47,1.5,3.8,0.41,7.5,15.4,0.48,4.4,5.1,0.86,0.9,3.1,4.0,7.8,2.0,0.2,3.5,2.6,24.0,109.0,103.0
2004,26,240,SAC,Sacramento Kings,Mike Bibby,1978-05-13,25.0,NBA,PG,82.0,82.0,2980.0,9.1,20.3,0.45,2.6,6.6,0.39,6.6,13.7,0.48,5.3,6.5,0.82,1.2,3.6,4.8,7.7,1.9,0.3,3.0,2.5,26.1,113.0,108.0
2005,26,240,SAC,Sacramento Kings,Mike Bibby,1978-05-13,26.0,NBA,PG,80.0,80.0,3084.0,9.4,21.1,0.44,2.2,6.1,0.36,7.2,15.1,0.48,5.4,6.9,0.78,1.3,4.3,5.6,9.0,2.1,0.5,3.4,3.2,26.3,112.0,110.0
2006,26,240,SAC,Sacramento Kings,Mike Bibby,1978-05-13,27.0,NBA,PG,82.0,82.0,3167.0,9.8,22.8,0.43,3.2,8.2,0.39,6.7,14.6,0.46,5.6,6.6,0.85,0.5,3.5,4.0,7.3,1.4,0.2,3.3,2.8,28.5,110.0,109.0
2007,26,240,SAC,Sacramento Kings,Mike Bibby,1978-05-13,28.0,NBA,PG,82.0,82.0,2784.0,8.6,21.2,0.4,3.1,8.7,0.36,5.4,12.5,0.44,5.2,6.3,0.83,0.7,4.1,4.8,7.1,1.6,0.1,3.6,2.5,25.5,105.0,110.0
2008,31,240,TOT,Total After Trade,Mike Bibby,1978-05-13,29.0,NBA,PG,48.0,44.0,1573.0,8.2,20.0,0.41,3.1,8.2,0.38,5.1,11.8,0.44,2.6,3.3,0.78,0.5,4.8,5.3,9.6,1.8,0.1,3.9,3.2,22.1,104.0,111.0
2008,26,240,SAC,Sacramento Kings,Mike Bibby,1978-05-13,29.0,NBA,PG,15.0,12.0,473.0,8.4,20.6,0.41,2.6,6.5,0.39,5.8,14.0,0.41,2.5,3.3,0.74,1.2,4.8,6.0,8.0,2.0,0.2,4.1,3.6,21.8,100.0,111.0
2008,1,240,ATL,Atlanta Hawks,Mike Bibby,1978-05-13,29.0,NBA,PG,33.0,32.0,1100.0,8.1,19.7,0.41,3.3,9.0,0.37,4.8,10.7,0.45,2.6,3.3,0.8,0.2,4.7,5.0,10.3,1.7,0.1,3.9,3.0,22.2,106.0,111.0
2009,1,240,ATL,Atlanta Hawks,Mike Bibby,1978-05-13,30.0,NBA,PG,79.0,79.0,2740.0,8.5,19.6,0.44,3.3,8.4,0.39,5.3,11.3,0.47,2.6,3.3,0.79,0.7,4.7,5.4,7.7,1.9,0.2,2.5,2.8,23.0,113.0,109.0
2010,1,240,ATL,Atlanta Hawks,Mike Bibby,1978-05-13,31.0,NBA,PG,80.0,80.0,2195.0,6.5,15.6,0.42,3.1,7.9,0.39,3.4,7.8,0.44,1.7,1.9,0.86,0.5,4.0,4.5,7.5,1.6,0.1,2.2,3.8,17.7,113.0,110.0
2011,31,240,TOT,Total After Trade,Mike Bibby,1978-05-13,32.0,NBA,PG,80.0,68.0,2285.0,5.8,13.5,0.43,3.6,8.1,0.44,2.2,5.3,0.42,0.9,1.5,0.63,0.4,4.2,4.6,6.2,1.2,0.2,2.4,4.1,16.1,110.0,109.0
2011,1,240,ATL,Atlanta Hawks,Mike Bibby,1978-05-13,32.0,NBA,PG,56.0,56.0,1674.0,6.2,14.2,0.44,3.6,8.2,0.44,2.5,5.9,0.43,0.9,1.5,0.63,0.5,4.1,4.6,6.5,1.2,0.2,2.2,4.0,16.9,111.0,110.0
2011,30,240,WAS,Washington Wizards,Mike Bibby,1978-05-13,32.0,NBA,PG,2.0,0.0,29.0,1.8,15.9,0.11,0.0,7.1,0.0,1.8,8.8,0.2,0.0,0.0,,0.0,5.3,5.3,14.1,1.8,0.0,1.8,5.3,3.5,60.0,112.0
2011,16,240,MIA,Miami Heat,Mike Bibby,1978-05-13,32.0,NBA,PG,22.0,12.0,582.0,5.0,11.4,0.44,3.6,8.0,0.46,1.4,3.4,0.4,0.9,1.5,0.62,0.2,4.3,4.4,5.0,1.0,0.3,2.9,4.3,14.5,108.0,107.0
2012,20,240,NYK,New York Knicks,Mike Bibby,1978-05-13,33.0,NBA,PG,39.0,4.0,557.0,3.2,11.5,0.28,2.5,7.9,0.32,0.7,3.6,0.2,0.6,0.7,0.75,0.5,5.0,5.5,7.4,1.9,0.3,1.8,4.2,9.5,97.0,103.0
