Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1980,29.0,669,UTA,Utah Jazz,Adrian Dantley,1955-02-28,24.0,NBA,SF,68.0,,2674.0,730.0,1267.0,0.58,0.0,2.0,0.0,730.0,1265.0,0.58,0.58,443.0,526.0,0.84,183.0,333.0,516.0,191.0,96.0,14.0,233.0,211.0,1903.0,0.0
1981,29.0,669,UTA,Utah Jazz,Adrian Dantley,1955-02-28,25.0,NBA,SF,80.0,,3417.0,909.0,1627.0,0.56,2.0,7.0,0.29,907.0,1620.0,0.56,0.56,632.0,784.0,0.81,192.0,317.0,509.0,322.0,109.0,18.0,282.0,245.0,2452.0,0.0
1982,29.0,669,UTA,Utah Jazz,Adrian Dantley,1955-02-28,26.0,NBA,SF,81.0,81.0,3222.0,904.0,1586.0,0.57,1.0,3.0,0.33,903.0,1583.0,0.57,0.57,648.0,818.0,0.79,231.0,283.0,514.0,324.0,95.0,14.0,299.0,252.0,2457.0,1.0
1983,29.0,669,UTA,Utah Jazz,Adrian Dantley,1955-02-28,27.0,NBA,SF,22.0,22.0,887.0,233.0,402.0,0.58,0.0,0.0,,233.0,402.0,0.58,0.58,210.0,248.0,0.85,58.0,82.0,140.0,105.0,20.0,0.0,81.0,62.0,676.0,0.0
1984,29.0,669,UTA,Utah Jazz,Adrian Dantley,1955-02-28,28.0,NBA,SF,79.0,79.0,2984.0,802.0,1438.0,0.56,1.0,4.0,0.25,801.0,1434.0,0.56,0.56,813.0,946.0,0.86,179.0,269.0,448.0,310.0,61.0,4.0,263.0,201.0,2418.0,0.0
1985,29.0,669,UTA,Utah Jazz,Adrian Dantley,1955-02-28,29.0,NBA,SF,55.0,46.0,1971.0,512.0,964.0,0.53,0.0,0.0,,512.0,964.0,0.53,0.53,438.0,545.0,0.8,148.0,175.0,323.0,186.0,57.0,8.0,171.0,133.0,1462.0,0.0
1986,29.0,669,UTA,Utah Jazz,Adrian Dantley,1955-02-28,30.0,NBA,SF,76.0,75.0,2744.0,818.0,1453.0,0.56,1.0,11.0,0.09,817.0,1442.0,0.57,0.56,630.0,796.0,0.79,178.0,217.0,395.0,264.0,64.0,4.0,231.0,206.0,2267.0,0.0
1987,9.0,669,DET,Detroit Pistons,Adrian Dantley,1955-02-28,31.0,NBA,SF,81.0,81.0,2736.0,601.0,1126.0,0.53,1.0,6.0,0.17,600.0,1120.0,0.54,0.53,539.0,664.0,0.81,104.0,228.0,332.0,162.0,63.0,7.0,181.0,193.0,1742.0,0.0
1988,9.0,669,DET,Detroit Pistons,Adrian Dantley,1955-02-28,32.0,NBA,SF,69.0,50.0,2144.0,444.0,863.0,0.51,0.0,2.0,0.0,444.0,861.0,0.52,0.51,492.0,572.0,0.86,84.0,143.0,227.0,171.0,39.0,10.0,135.0,144.0,1380.0,0.0
1989,31.0,669,TOT,Total After Trade,Adrian Dantley,1955-02-28,33.0,NBA,SF,73.0,67.0,2422.0,470.0,954.0,0.49,0.0,1.0,0.0,470.0,953.0,0.49,0.49,460.0,568.0,0.81,117.0,200.0,317.0,171.0,43.0,13.0,163.0,186.0,1400.0,0.0
1989,9.0,669,DET,Detroit Pistons,Adrian Dantley,1955-02-28,33.0,NBA,SF,42.0,42.0,1341.0,258.0,495.0,0.52,0.0,0.0,,258.0,495.0,0.52,0.52,256.0,305.0,0.84,53.0,111.0,164.0,93.0,23.0,6.0,81.0,99.0,772.0,0.0
1989,7.0,669,DAL,Dallas Mavericks,Adrian Dantley,1955-02-28,33.0,NBA,SF,31.0,25.0,1081.0,212.0,459.0,0.46,0.0,1.0,0.0,212.0,458.0,0.46,0.46,204.0,263.0,0.78,64.0,89.0,153.0,78.0,20.0,7.0,82.0,87.0,628.0,0.0
1990,7.0,669,DAL,Dallas Mavericks,Adrian Dantley,1955-02-28,34.0,NBA,SF,45.0,45.0,1300.0,231.0,484.0,0.48,0.0,2.0,0.0,231.0,482.0,0.48,0.48,200.0,254.0,0.79,78.0,94.0,172.0,80.0,20.0,7.0,75.0,99.0,662.0,0.0
1991,17.0,669,MIL,Milwaukee Bucks,Adrian Dantley,1955-02-28,35.0,NBA,SF,10.0,0.0,126.0,19.0,50.0,0.38,1.0,3.0,0.33,18.0,47.0,0.38,0.39,18.0,26.0,0.69,8.0,5.0,13.0,9.0,5.0,0.0,6.0,8.0,57.0,0.0
