Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2014,19,NOP,New Orleans Pelicans,Ryan Anderson,25,22,14,36.1,7.0,16.1,0.44,3.0,7.5,0.41,4.0,8.6,0.46,0.53,2.7,2.8,0.95,3.0,3.5,6.5,0.8,0.5,0.3,0.9,2.1,19.8
2014,19,NOP,New Orleans Pelicans,Anthony Davis,20,67,66,35.2,7.8,15.0,0.52,0.0,0.1,0.22,7.8,14.9,0.52,0.52,5.2,6.6,0.79,3.1,7.0,10.0,1.6,1.3,2.8,1.6,3.0,20.8
2014,19,NOP,New Orleans Pelicans,Jrue Holiday,23,34,34,33.6,6.0,13.4,0.45,0.9,2.3,0.39,5.1,11.1,0.46,0.48,1.5,1.9,0.81,0.8,3.4,4.2,7.9,1.6,0.4,3.1,2.7,14.3
2014,19,NOP,New Orleans Pelicans,Eric Gordon,25,64,64,32.1,5.6,12.8,0.44,1.6,4.0,0.39,4.0,8.7,0.46,0.5,2.7,3.5,0.78,0.5,2.1,2.6,3.3,1.2,0.2,2.1,1.8,15.4
2014,19,NOP,New Orleans Pelicans,Tyreke Evans,24,72,22,28.2,5.4,12.5,0.44,0.3,1.3,0.22,5.1,11.1,0.46,0.45,3.3,4.3,0.77,1.1,3.7,4.7,5.0,1.2,0.3,2.4,2.2,14.5
2014,19,NOP,New Orleans Pelicans,Jason Smith,27,31,27,26.8,4.2,9.1,0.46,0.0,0.0,,4.2,9.1,0.46,0.46,1.3,1.6,0.78,1.6,4.2,5.8,0.9,0.4,0.9,0.9,3.2,9.7
2014,19,NOP,New Orleans Pelicans,Al-Farouq Aminu,23,80,65,25.6,2.9,6.2,0.47,0.2,0.6,0.27,2.8,5.6,0.5,0.49,1.1,1.7,0.66,1.6,4.6,6.2,1.4,1.0,0.5,1.1,1.8,7.2
2014,19,NOP,New Orleans Pelicans,Brian Roberts,28,72,42,23.2,3.4,8.1,0.42,0.9,2.5,0.36,2.5,5.6,0.45,0.48,1.7,1.8,0.94,0.2,1.7,1.9,3.3,0.6,0.1,1.3,1.8,9.4
2014,19,NOP,New Orleans Pelicans,Austin Rivers,21,69,4,19.4,2.8,6.9,0.4,0.5,1.4,0.36,2.3,5.4,0.42,0.44,1.6,2.5,0.64,0.4,1.5,1.9,2.3,0.7,0.1,1.1,1.9,7.7
2014,19,NOP,New Orleans Pelicans,Anthony Morrow,28,76,9,18.8,3.1,6.8,0.46,1.2,2.6,0.45,2.0,4.3,0.46,0.54,0.9,1.1,0.83,0.4,1.5,1.8,0.8,0.5,0.2,0.7,1.3,8.4
2014,19,NOP,New Orleans Pelicans,Greg Stiemsma,28,55,20,18.3,1.3,2.2,0.57,0.0,0.0,0.0,1.3,2.2,0.58,0.57,0.3,0.6,0.59,1.3,2.8,4.1,0.7,0.6,1.0,0.8,3.1,2.9
2014,19,NOP,New Orleans Pelicans,Luke Babbitt,24,27,2,17.5,2.2,5.7,0.39,1.3,3.5,0.38,0.9,2.2,0.41,0.51,0.5,0.7,0.78,0.7,2.6,3.3,1.1,0.3,0.4,0.6,1.9,6.3
2014,19,NOP,New Orleans Pelicans,Alexis Ajinca,25,56,30,17.0,2.4,4.4,0.55,0.0,0.0,0.0,2.4,4.4,0.55,0.55,1.0,1.2,0.84,1.7,3.3,4.9,0.7,0.4,0.8,1.1,3.3,5.9
2014,19,NOP,New Orleans Pelicans,Darius Miller,23,45,7,16.1,1.6,3.7,0.44,0.6,1.7,0.32,1.1,2.0,0.54,0.52,0.6,0.8,0.81,0.2,1.0,1.2,1.0,0.5,0.2,0.5,2.0,4.4
2014,19,NOP,New Orleans Pelicans,Melvin Ely,35,2,0,13.5,1.5,3.0,0.5,0.0,0.0,,1.5,3.0,0.5,0.5,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.5,0.0,2.5,3.0
2014,19,NOP,New Orleans Pelicans,Jeff Withey,23,58,4,11.8,1.2,2.2,0.54,0.0,0.0,0.0,1.2,2.2,0.54,0.54,0.9,1.3,0.71,0.8,1.7,2.6,0.4,0.3,0.9,0.3,1.3,3.3
2014,19,NOP,New Orleans Pelicans,Lou Amundson,31,18,0,10.2,0.9,1.8,0.5,0.0,0.0,,0.9,1.8,0.5,0.5,0.3,1.3,0.25,1.6,1.5,3.1,0.3,0.5,0.6,0.8,2.7,2.1
2014,19,NOP,New Orleans Pelicans,James Southerland,23,3,0,9.0,1.7,4.0,0.42,1.0,1.7,0.6,0.7,2.3,0.29,0.54,0.3,0.7,0.5,0.0,2.7,2.7,0.0,0.3,0.7,0.3,1.0,4.7
2014,19,NOP,New Orleans Pelicans,Lance Thomas,25,5,0,8.4,0.4,1.8,0.22,0.0,0.0,,0.4,1.8,0.22,0.22,0.4,0.8,0.5,0.4,1.0,1.4,0.6,0.0,0.0,0.4,0.8,1.2
2014,19,NOP,New Orleans Pelicans,Arinze Onuaku,26,3,0,8.3,0.3,1.3,0.25,0.0,0.0,,0.3,1.3,0.25,0.25,0.3,0.7,0.5,0.7,1.7,2.3,1.0,0.0,0.0,0.3,1.0,1.0
2014,19,NOP,New Orleans Pelicans,Josh Childress,30,4,0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.8,0.8,0.5,0.3,0.0,0.3,0.3,0.0
