Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2014,7,DAL,Dallas Mavericks,Monta Ellis,28,82,82,36.9,7.0,15.6,0.45,0.8,2.5,0.33,6.2,13.0,0.47,0.48,4.1,5.2,0.79,0.5,3.1,3.6,5.7,1.7,0.3,3.2,2.4,19.0
2014,7,DAL,Dallas Mavericks,Dirk Nowitzki,35,80,80,32.9,7.9,15.9,0.5,1.6,4.1,0.4,6.3,11.8,0.53,0.55,4.2,4.7,0.9,0.5,5.7,6.2,2.7,0.9,0.6,1.5,2.1,21.7
2014,7,DAL,Dallas Mavericks,Shawn Marion,35,76,76,31.7,4.5,9.3,0.48,0.8,2.1,0.36,3.7,7.2,0.52,0.52,0.7,0.9,0.78,1.7,4.8,6.5,1.6,1.2,0.5,1.3,1.6,10.4
2014,7,DAL,Dallas Mavericks,Jose Calderon,32,81,81,30.5,4.2,9.2,0.46,2.4,5.2,0.45,1.9,4.0,0.46,0.58,0.6,0.8,0.82,0.4,2.0,2.4,4.7,0.9,0.1,1.3,1.7,11.4
2014,7,DAL,Dallas Mavericks,Vince Carter,37,81,0,24.4,4.1,10.0,0.41,1.8,4.6,0.39,2.3,5.4,0.42,0.5,2.0,2.4,0.82,0.8,2.7,3.5,2.6,0.8,0.4,1.3,2.6,11.9
2014,7,DAL,Dallas Mavericks,Devin Harris,30,40,0,20.5,2.4,6.4,0.38,0.8,2.5,0.31,1.6,3.8,0.42,0.44,2.3,2.9,0.8,0.2,1.9,2.1,4.5,0.7,0.1,1.5,1.8,7.9
2014,7,DAL,Dallas Mavericks,Samuel Dalembert,32,80,68,20.2,2.7,4.7,0.57,0.0,0.0,0.0,2.7,4.7,0.57,0.57,1.3,1.7,0.74,2.5,4.3,6.8,0.5,0.5,1.2,1.1,2.6,6.6
2014,7,DAL,Dallas Mavericks,Brandan Wright,26,58,0,18.6,3.9,5.7,0.68,0.0,0.0,,3.9,5.7,0.68,0.68,1.3,1.8,0.73,1.8,2.4,4.2,0.5,0.6,0.9,0.6,1.6,9.1
2014,7,DAL,Dallas Mavericks,Jae Crowder,23,78,8,16.1,1.7,3.8,0.44,0.6,1.9,0.33,1.0,1.9,0.55,0.52,0.6,0.8,0.75,0.6,1.9,2.5,0.8,0.8,0.3,0.5,1.3,4.6
2014,7,DAL,Dallas Mavericks,DeJuan Blair,24,78,13,15.6,2.7,5.0,0.53,0.0,0.0,0.0,2.7,5.0,0.54,0.53,1.0,1.6,0.64,1.8,2.9,4.7,0.9,0.8,0.3,1.0,2.5,6.4
2014,7,DAL,Dallas Mavericks,Shane Larkin,21,48,0,10.2,1.1,2.9,0.38,0.3,0.8,0.32,0.8,2.1,0.4,0.42,0.3,0.5,0.64,0.2,0.6,0.9,1.5,0.5,0.0,0.8,1.0,2.8
2014,7,DAL,Dallas Mavericks,Gal Mekel,25,31,1,9.4,1.0,2.8,0.35,0.2,0.6,0.25,0.8,2.1,0.38,0.38,0.3,0.4,0.67,0.2,0.7,0.9,2.0,0.1,0.0,1.0,1.0,2.4
2014,7,DAL,Dallas Mavericks,Wayne Ellington,26,45,1,8.7,1.2,2.8,0.44,0.6,1.3,0.42,0.7,1.5,0.45,0.54,0.2,0.2,0.91,0.2,0.8,1.0,0.4,0.4,0.0,0.2,0.7,3.2
2014,7,DAL,Dallas Mavericks,Bernard James,28,30,0,4.9,0.4,0.8,0.48,0.0,0.0,0.0,0.4,0.7,0.5,0.48,0.2,0.4,0.55,0.5,0.9,1.4,0.1,0.1,0.3,0.3,0.8,0.9
2014,7,DAL,Dallas Mavericks,Ricky Ledo,21,11,0,3.0,0.5,1.5,0.35,0.3,0.7,0.38,0.3,0.8,0.33,0.44,0.4,0.4,1.0,0.0,0.2,0.2,0.2,0.1,0.0,0.2,0.2,1.7
