SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2014,3,BRK,Joe Johnson,32,79,79,32.6,5.8,12.9,0.45,2.1,5.1,0.4,3.8,7.8,0.49,0.53,2.0,2.5,0.82,0.6,2.8,3.4,2.7,0.6,0.1,1.5,1.6,15.8
2014,3,BRK,Deron Williams,29,64,58,32.2,5.0,11.2,0.45,1.5,4.2,0.37,3.5,7.0,0.5,0.52,2.7,3.4,0.8,0.2,2.4,2.6,6.1,1.5,0.2,2.2,2.3,14.3
2014,3,BRK,Brook Lopez,25,17,17,31.4,7.6,13.5,0.56,0.0,0.1,0.0,7.6,13.4,0.57,0.56,5.5,6.8,0.82,2.3,3.7,6.0,0.9,0.5,1.8,1.6,3.1,20.7
2014,3,BRK,Paul Pierce,36,75,68,28.0,4.3,9.5,0.45,1.5,4.0,0.37,2.8,5.5,0.51,0.53,3.4,4.1,0.83,0.3,4.3,4.6,2.4,1.1,0.4,2.0,2.5,13.5
2014,3,BRK,Shaun Livingston,28,76,54,26.0,3.1,6.4,0.48,0.0,0.1,0.17,3.1,6.3,0.49,0.48,2.1,2.5,0.83,0.9,2.4,3.2,3.2,1.2,0.4,1.4,2.3,8.3
2014,3,BRK,Marcus Thornton,26,26,1,23.8,4.2,10.2,0.41,2.0,5.3,0.38,2.2,5.0,0.45,0.51,1.8,2.3,0.8,0.7,2.2,2.8,1.2,1.0,0.1,1.1,1.4,12.3
2014,3,BRK,Alan Anderson,31,78,26,22.7,2.5,6.2,0.4,1.1,3.2,0.34,1.4,3.0,0.46,0.49,1.2,1.5,0.78,0.5,1.7,2.2,1.0,0.6,0.1,0.8,1.9,7.2
2014,3,BRK,Andray Blatche,27,73,7,22.2,4.4,9.2,0.48,0.2,0.7,0.28,4.2,8.5,0.49,0.49,2.2,3.0,0.74,1.6,3.7,5.3,1.5,1.0,0.5,1.5,2.3,11.2
2014,3,BRK,Kevin Garnett,37,54,54,20.5,2.9,6.6,0.44,0.0,0.1,0.0,2.9,6.5,0.44,0.44,0.7,0.9,0.81,1.1,5.5,6.6,1.5,0.8,0.7,1.3,2.3,6.5
2014,3,BRK,Mirza Teletovic,28,72,7,19.4,3.1,7.3,0.42,1.9,4.8,0.39,1.2,2.5,0.47,0.55,0.6,0.9,0.71,0.8,2.9,3.7,0.8,0.4,0.3,0.8,2.0,8.6
2014,3,BRK,Andrei Kirilenko,32,45,4,19.0,1.8,3.6,0.51,0.0,0.1,0.2,1.8,3.4,0.52,0.52,1.4,2.6,0.51,1.2,2.0,3.2,1.6,0.9,0.4,1.2,1.4,5.0
2014,3,BRK,Mason Plumlee,23,70,22,18.2,2.8,4.3,0.66,0.0,0.0,0.0,2.8,4.3,0.67,0.66,1.7,2.8,0.63,1.4,3.0,4.4,0.9,0.7,0.8,1.1,2.4,7.4
2014,3,BRK,Jorge Gutierrez,25,15,2,16.3,1.7,3.6,0.46,0.2,0.8,0.25,1.5,2.8,0.52,0.49,0.6,0.8,0.75,0.2,1.3,1.5,2.0,0.7,0.1,0.9,2.5,4.1
2014,3,BRK,Jason Terry,36,35,0,16.3,1.6,4.3,0.36,1.1,2.9,0.38,0.5,1.4,0.33,0.49,0.3,0.4,0.67,0.1,0.9,1.1,1.6,0.4,0.0,0.8,1.4,4.5
2014,3,BRK,Reggie Evans,33,30,6,13.3,0.8,2.0,0.39,0.0,0.0,,0.8,2.0,0.39,0.39,1.2,2.2,0.54,1.8,3.2,5.0,0.2,0.4,0.1,0.9,1.8,2.7
2014,3,BRK,Tyshawn Taylor,23,23,3,11.7,1.3,4.0,0.34,0.1,0.5,0.25,1.2,3.4,0.35,0.36,1.0,1.3,0.8,0.1,0.5,0.7,1.6,0.5,0.0,1.3,1.3,3.9
2014,3,BRK,Marquis Teague,20,21,1,9.6,1.0,2.5,0.42,0.1,0.4,0.38,0.9,2.1,0.42,0.44,0.7,0.9,0.79,0.0,1.0,1.0,1.4,0.4,0.0,1.0,1.0,3.0
2014,3,BRK,Tornike Shengelia,22,17,0,8.1,0.6,1.4,0.46,0.0,0.4,0.0,0.6,1.1,0.61,0.46,0.2,0.5,0.38,0.2,0.6,0.8,0.7,0.1,0.1,0.6,0.9,1.5
2014,3,BRK,Jason Collins,35,22,1,7.8,0.5,1.1,0.46,0.0,0.1,0.0,0.5,1.0,0.52,0.46,0.1,0.2,0.75,0.3,0.5,0.9,0.2,0.4,0.0,0.3,1.4,1.1
