Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2014,26,SAC,Sacramento Kings,Isaiah Thomas,24,72,54,34.7,6.9,15.2,0.45,1.8,5.1,0.35,5.1,10.2,0.5,0.51,4.8,5.7,0.85,0.7,2.3,2.9,6.3,1.3,0.1,3.0,2.6,20.3
2014,26,SAC,Sacramento Kings,Rudy Gay,27,55,55,34.4,7.4,15.3,0.48,0.8,2.5,0.31,6.6,12.8,0.52,0.51,4.5,5.4,0.84,1.5,4.0,5.5,3.1,1.2,0.6,3.0,2.3,20.1
2014,26,SAC,Sacramento Kings,DeMarcus Cousins,23,71,71,32.4,8.3,16.8,0.5,0.0,0.1,0.0,8.3,16.7,0.5,0.5,6.1,8.4,0.73,3.1,8.6,11.7,2.9,1.5,1.3,3.5,3.8,22.7
2014,26,SAC,Sacramento Kings,Ben McLemore,20,82,55,26.7,3.1,8.3,0.38,1.2,3.6,0.32,2.0,4.7,0.42,0.45,1.4,1.7,0.8,0.6,2.2,2.9,1.0,0.5,0.2,1.2,2.5,8.8
2014,26,SAC,Sacramento Kings,Greivis Vasquez,27,18,18,25.8,3.6,8.3,0.43,0.9,2.8,0.32,2.7,5.6,0.49,0.49,1.7,1.8,0.94,0.3,1.6,1.9,5.3,0.3,0.1,1.5,2.1,9.8
2014,26,SAC,Sacramento Kings,Derrick Williams,22,67,15,24.7,2.8,6.4,0.44,0.4,1.3,0.29,2.4,5.1,0.47,0.46,2.6,3.6,0.71,1.0,3.4,4.4,0.8,0.7,0.2,1.0,1.6,8.5
2014,26,SAC,Sacramento Kings,John Salmons,34,18,8,24.7,2.3,6.5,0.35,0.9,2.3,0.38,1.4,4.2,0.33,0.42,0.4,0.4,1.0,0.4,2.1,2.6,2.4,0.7,0.4,0.8,1.8,5.8
2014,26,SAC,Sacramento Kings,Jason Thompson,27,82,61,24.5,3.1,6.0,0.51,0.0,0.0,,3.1,6.0,0.51,0.51,1.0,1.8,0.58,1.9,4.6,6.4,0.6,0.4,0.7,1.2,3.1,7.1
2014,26,SAC,Sacramento Kings,Patrick Patterson,24,17,6,24.4,2.9,7.2,0.41,0.5,2.3,0.23,2.4,4.9,0.49,0.45,0.5,0.9,0.56,2.0,3.8,5.8,0.9,0.8,0.2,0.9,2.3,6.9
2014,26,SAC,Sacramento Kings,Marcus Thornton,26,46,26,24.4,3.1,8.1,0.38,1.2,3.9,0.32,1.8,4.2,0.44,0.46,0.9,1.1,0.81,0.8,1.8,2.7,1.0,0.7,0.2,0.8,1.6,8.3
2014,26,SAC,Sacramento Kings,Luc Mbah a Moute,27,9,5,21.8,1.7,3.6,0.47,0.1,0.3,0.33,1.6,3.2,0.48,0.48,1.0,1.4,0.69,1.0,2.0,3.0,1.7,1.0,0.6,0.4,2.0,4.4
2014,26,SAC,Sacramento Kings,Reggie Evans,33,24,14,20.8,2.0,3.8,0.53,0.0,0.0,,2.0,3.8,0.53,0.53,1.5,2.7,0.57,2.6,5.1,7.7,0.7,1.0,0.0,1.3,2.7,5.5
2014,26,SAC,Sacramento Kings,Ray McCallum,22,45,10,19.9,2.5,6.7,0.38,0.5,1.3,0.37,2.0,5.4,0.38,0.41,0.7,1.0,0.74,0.4,1.4,1.8,2.7,0.5,0.2,0.9,1.5,6.2
2014,26,SAC,Sacramento Kings,Travis Outlaw,29,63,4,16.9,2.1,5.2,0.4,0.7,1.9,0.35,1.4,3.3,0.43,0.46,0.7,0.8,0.81,0.6,2.1,2.7,0.8,0.3,0.3,0.4,1.5,5.4
2014,26,SAC,Sacramento Kings,Quincy Acy,23,56,0,14.0,1.1,2.3,0.47,0.0,0.2,0.2,1.0,2.1,0.5,0.48,0.5,0.8,0.67,1.2,2.4,3.6,0.4,0.3,0.4,0.5,2.0,2.7
2014,26,SAC,Sacramento Kings,Carl Landry,30,18,1,12.9,1.7,3.3,0.52,0.0,0.0,,1.7,3.3,0.52,0.52,0.8,0.9,0.82,0.8,2.3,3.2,0.3,0.2,0.1,0.5,1.9,4.2
2014,26,SAC,Sacramento Kings,Jimmer Fredette,24,41,0,11.3,2.3,4.8,0.48,0.9,1.8,0.49,1.4,3.0,0.46,0.57,0.4,0.5,0.9,0.2,0.9,1.1,1.5,0.3,0.1,1.1,0.7,5.9
2014,26,SAC,Sacramento Kings,Chuck Hayes,30,16,1,11.2,0.9,2.0,0.44,0.0,0.0,,0.9,2.0,0.44,0.44,0.3,0.4,0.71,1.3,1.7,2.9,0.4,0.7,0.1,0.4,1.1,2.1
2014,26,SAC,Sacramento Kings,Aaron Gray,29,33,6,10.2,0.8,1.8,0.43,0.0,0.0,0.0,0.8,1.7,0.44,0.43,0.3,0.5,0.56,1.2,1.9,3.1,0.6,0.3,0.2,0.8,1.7,1.8
2014,26,SAC,Sacramento Kings,Jared Cunningham,22,8,0,7.3,0.6,2.4,0.26,0.1,0.8,0.17,0.5,1.6,0.31,0.29,1.6,1.8,0.93,0.1,0.5,0.6,0.6,0.4,0.0,0.0,1.6,3.0
2014,26,SAC,Sacramento Kings,Orlando Johnson,24,7,0,7.1,0.4,2.4,0.18,0.1,0.9,0.17,0.3,1.6,0.18,0.21,0.3,0.6,0.5,0.3,0.3,0.6,0.6,0.0,0.1,0.1,0.4,1.3
