Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2051,10.0,0.0,63.5,4.9,12.1,0.4,0.95,3.7,0.26,3.85,8.4,0.46,0.6,1.25,0.48,0.35,5.65,6.05,3.8,1.6,0.2,1.7,0.95,11.35
