Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2002,30,385,WAS,Washington Wizards,Kwame Brown,"March 10, 1982",19.0,NBA,PF,57.0,3.0,817.0,6.3,16.2,0.39,0.0,0.1,0.0,6.3,16.1,0.39,4.7,6.6,0.71,4.2,9.0,13.2,2.9,1.1,1.7,2.9,7.0,17.2,,96.0,105.0
2003,30,385,WAS,Washington Wizards,Kwame Brown,"March 10, 1982",20.0,NBA,C,80.0,20.0,1773.0,6.9,15.4,0.45,0.0,0.1,0.0,6.9,15.3,0.45,4.5,6.7,0.67,3.9,9.2,13.1,1.8,1.5,2.5,3.4,4.9,18.2,,96.0,102.0
2004,30,385,WAS,Washington Wizards,Kwame Brown,"March 10, 1982",21.0,NBA,PF,74.0,57.0,2239.0,6.7,13.7,0.49,0.0,0.0,0.5,6.7,13.6,0.49,5.3,7.8,0.68,4.1,8.6,12.8,2.6,1.5,1.2,3.3,3.3,18.7,,106.0,104.0
2005,30,385,WAS,Washington Wizards,Kwame Brown,"March 10, 1982",22.0,NBA,PF,42.0,14.0,908.0,6.2,13.4,0.46,0.0,0.0,,6.2,13.4,0.46,4.2,7.3,0.57,4.1,7.6,11.7,2.2,1.4,0.8,3.8,6.3,16.5,,96.0,108.0
2006,14,385,LAL,Los Angeles Lakers,Kwame Brown,"March 10, 1982",23.0,NBA,C,72.0,49.0,1978.0,5.4,10.4,0.53,0.0,0.0,0.0,5.4,10.3,0.53,3.4,6.3,0.55,4.9,7.8,12.6,1.9,0.7,1.2,2.7,5.2,14.3,,108.0,107.0
2007,14,385,LAL,Los Angeles Lakers,Kwame Brown,"March 10, 1982",24.0,NBA,C,41.0,28.0,1132.0,6.5,11.0,0.59,0.0,0.0,0.0,6.5,10.9,0.59,2.7,6.1,0.44,3.7,7.4,11.1,3.4,1.8,2.2,3.4,5.6,15.6,,104.0,106.0
2008,31,385,TOT,Total After Trade,Kwame Brown,"March 10, 1982",25.0,NBA,C,38.0,15.0,713.0,5.1,10.0,0.51,0.0,0.0,,5.1,10.0,0.51,2.8,6.9,0.41,3.6,9.7,13.3,3.2,1.6,1.6,3.6,5.8,13.0,,94.0,105.0
2008,14,385,LAL,Los Angeles Lakers,Kwame Brown,"March 10, 1982",25.0,NBA,C,23.0,14.0,509.0,5.2,10.2,0.52,0.0,0.0,,5.2,10.2,0.52,2.6,6.3,0.41,3.1,9.9,12.9,2.8,1.6,1.9,3.7,5.7,13.0,,92.0,103.0
2008,15,385,MEM,Memphis Grizzlies,Kwame Brown,"March 10, 1982",25.0,NBA,C,15.0,1.0,204.0,4.7,9.6,0.49,0.0,0.0,,4.7,9.6,0.49,3.5,8.4,0.41,4.9,9.1,14.1,4.2,1.5,1.0,3.5,5.9,12.8,,98.0,109.0
2009,9,385,DET,Detroit Pistons,Kwame Brown,"March 10, 1982",26.0,NBA,C,58.0,30.0,999.0,5.0,9.4,0.53,0.0,0.0,,5.0,9.4,0.53,3.5,6.8,0.52,5.0,11.0,16.1,1.8,1.3,1.3,2.8,7.6,13.5,,106.0,105.0
2010,9,385,DET,Detroit Pistons,Kwame Brown,"March 10, 1982",27.0,NBA,C,48.0,1.0,660.0,5.1,10.2,0.5,0.0,0.1,0.0,5.1,10.1,0.5,2.7,8.0,0.34,4.4,10.2,14.5,1.8,1.2,1.0,3.5,7.6,12.9,,89.0,110.0
2011,4,385,CHA,Charlotte Bobcats,Kwame Brown,"March 10, 1982",28.0,NBA,C,66.0,50.0,1714.0,6.1,11.7,0.52,0.0,0.0,,6.1,11.7,0.52,4.2,7.2,0.59,4.6,9.5,14.1,1.3,0.8,1.2,2.2,5.4,16.4,,110.0,108.0
2012,10,385,GSW,Golden State Warriors,Kwame Brown,"March 10, 1982",29.0,NBA,C,9.0,3.0,187.0,5.8,11.1,0.52,0.0,0.0,,5.8,11.1,0.52,4.2,9.5,0.44,4.4,11.4,15.8,1.1,2.2,0.0,3.9,5.8,15.8,,94.0,105.0
2013,23,385,PHI,Philadelphia 76Ers,Kwame Brown,"March 10, 1982",30.0,NBA,C,22.0,11.0,269.0,3.3,7.3,0.46,0.0,0.0,,3.3,7.3,0.46,1.4,3.7,0.37,4.5,10.0,14.5,1.8,1.2,2.0,1.6,7.3,8.0,,100.0,103.0
