Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2020,23.0,MEM,NBA,PF,58,4,1300,10.6,17.2,0.618,0.8,2.3,0.359,9.8,14.9,0.658,3.1,4.0,0.759,3.3,9.1,12.4,2.9,1.1,1.7,2.0,3.6,25.1,,127,109
2021,24.0,MEM,NBA,PF,11,7,316,9.7,20.3,0.478,0.9,3.6,0.25,8.8,16.7,0.527,1.5,3.5,0.435,2.7,6.8,9.5,2.9,1.5,1.4,1.4,2.7,21.8,,104,107
