NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
5,Lavoy Allen,C,6-9,260,1989-02-04,US,3,Temple
22,Chris Copeland,SF,6-9,239,1984-03-17,US,2,Colorado
13,Paul George,SF,6-8,220,1990-05-02,US,4,Fresno State
55,Roy Hibbert,C,7-2,270,1986-12-11,US,6,Georgetown
3,George Hill,PG,6-3,188,1986-05-04,US,6,IUPUI
44,Solomon Hill,SF,6-6,226,1991-03-18,US,1,Arizona
28,Ian Mahinmi,C,6-11,262,1986-11-05,FR,6,
0,C.J. Miles,SG,6-6,220,1987-03-18,US,9,
12,A.J. Price,PG,6-2,181,1986-10-07,US,5,UConn
9,Damjan Rudež,SF,6-10,228,1986-06-17,HR,R,
4,Luis Scola,PF,6-9,240,1980-04-30,AR,7,
15,Donald Sloan,PG,6-3,205,1988-01-15,US,3,Texas A&M
2,Rodney Stuckey,PG,6-5,210,1986-04-21,US,7,Eastern Washington
32,C.J. Watson,PG,6-2,175,1984-04-17,US,7,Tennessee
21,David West,PF,6-9,250,1980-08-29,US,11,Xavier
42,Shayne Whittington,PF,6-11,250,1991-03-27,US,R,Western Michigan
