Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1980,31,478,TOT,Total After Trade,24.0,NBA,PF,79.0,1838.0,15.9,0.53,0.0,0.34,11.0,23.3,16.9,5.6,1.6,1.5,14.8,21.7,,1.4,2.3,3.8,0.1,,-0.6,-0.6,-1.2,0.3
1980,14,478,LAL,Los Angeles Lakers,24.0,NBA,PF,5.0,57.0,5.2,0.47,0.0,0.12,10.5,21.1,16.3,2.0,1.6,0.9,34.8,18.2,,-0.2,0.1,-0.1,-0.07,,-4.5,-0.5,-5.0,-0.1
1980,6,478,CLE,Cleveland Cavaliers,24.0,NBA,PF,74.0,1781.0,16.3,0.53,0.0,0.35,11.0,23.4,16.9,5.7,1.6,1.5,14.3,21.8,,1.6,2.3,3.9,0.1,,-0.5,-0.6,-1.1,0.4
1981,6,478,CLE,Cleveland Cavaliers,25.0,NBA,PF,81.0,2615.0,17.0,0.56,0.0,0.45,10.5,25.6,17.6,10.2,1.4,0.9,17.4,20.4,,3.3,2.6,5.8,0.11,,0.4,-0.4,0.0,1.3
1982,31,478,TOT,Total After Trade,26.0,NBA,PF,74.0,1926.0,14.7,0.54,0.01,0.44,9.2,22.4,15.5,6.5,1.6,0.6,15.6,20.6,,1.3,1.6,2.9,0.07,,-1.0,-0.8,-1.9,0.1
1982,6,478,CLE,Cleveland Cavaliers,26.0,NBA,PF,46.0,1482.0,15.3,0.55,0.02,0.42,8.2,22.7,15.0,6.3,1.9,0.6,15.3,20.4,,1.1,1.2,2.3,0.08,,-0.6,-0.6,-1.2,0.3
1982,9,478,DET,Detroit Pistons,26.0,NBA,PF,28.0,444.0,12.7,0.51,0.01,0.49,12.7,21.4,16.9,7.2,0.6,0.7,16.4,21.5,,0.1,0.4,0.6,0.06,,-2.4,-1.7,-4.1,-0.2
1983,25,478,POR,Portland Trail Blazers,27.0,NBA,PF,82.0,2331.0,13.7,0.56,0.01,0.51,8.7,19.7,14.2,6.9,1.3,1.0,17.4,18.5,,2.3,2.8,5.1,0.11,,-1.0,-0.4,-1.5,0.3
1984,25,478,POR,Portland Trail Blazers,28.0,NBA,PF,82.0,2455.0,17.3,0.59,0.0,0.4,9.8,21.5,15.5,9.1,1.3,0.8,15.7,21.1,,4.1,2.6,6.7,0.13,,1.1,-0.7,0.3,1.5
1985,25,478,POR,Portland Trail Blazers,29.0,NBA,PF,48.0,1120.0,13.4,0.57,0.01,0.45,9.0,23.2,16.1,6.6,1.0,0.8,18.7,18.9,,0.7,1.4,2.1,0.09,,-1.5,-0.9,-2.4,-0.1
1986,25,478,POR,Portland Trail Blazers,30.0,NBA,PF,55.0,1557.0,13.3,0.55,0.01,0.47,10.6,25.2,17.9,5.9,1.1,1.1,15.9,17.0,,1.3,1.7,3.1,0.1,,-1.2,-1.1,-2.3,-0.1
1987,25,478,POR,Portland Trail Blazers,31.0,NBA,PF,49.0,1443.0,12.8,0.56,0.0,0.42,10.4,27.9,19.3,7.4,0.9,0.5,17.9,15.7,,1.1,1.8,2.9,0.1,,-0.7,-0.5,-1.2,0.3
