PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Julius Erving,29.0,78,78.0,2812,838,1614,0.519,4,20,0.2,834,1594,0.523,0.52,420,534,0.787,215,361,576,355,170,140,284,208,2100
Caldwell Jones,29.0,80,80.0,2771,232,532,0.436,0,2,0.0,232,530,0.43799999999999994,0.436,124,178,0.6970000000000001,219,731,950,164,43,162,218,298,588
Maurice Cheeks,23.0,79,79.0,2623,357,661,0.54,4,9,0.444,353,652,0.541,0.5429999999999999,180,231,0.779,75,199,274,556,183,32,216,197,898
Darryl Dawkins,23.0,80,80.0,2541,494,946,0.522,0,6,0.0,494,940,0.526,0.522,190,291,0.653,197,496,693,149,49,142,230,328,1178
Bobby Jones,28.0,81,3.0,2125,398,748,0.532,0,3,0.0,398,745,0.534,0.532,257,329,0.7809999999999999,152,298,450,146,102,118,146,223,1053
Henry Bibby,30.0,82,8.0,2035,251,626,0.401,11,52,0.212,240,574,0.418,0.41,226,286,0.79,65,143,208,307,62,6,147,161,739
Steve Mix,32.0,81,5.0,1543,363,703,0.516,4,10,0.4,359,693,0.518,0.519,207,249,0.831,114,176,290,149,67,9,132,114,937
Clint Richardson,23.0,52,34.0,988,159,348,0.457,1,3,0.33299999999999996,158,345,0.45799999999999996,0.45799999999999996,28,45,0.622,55,68,123,107,24,15,64,97,347
Doug Collins,28.0,36,17.0,963,191,410,0.466,0,1,0.0,191,409,0.467,0.466,113,124,0.9109999999999999,29,65,94,100,30,7,82,76,495
Lionel Hollins,26.0,27,26.0,796,130,313,0.415,2,10,0.2,128,303,0.42200000000000004,0.419,67,87,0.77,24,45,69,112,46,9,68,68,329
Jim Spanarkel,22.0,40,,442,72,153,0.47100000000000003,0,2,0.0,72,151,0.47700000000000004,0.47100000000000003,54,65,0.831,27,27,54,51,12,6,57,58,198
Bernard Toone,23.0,23,,124,23,64,0.359,1,7,0.14300000000000002,22,57,0.386,0.36700000000000005,8,10,0.8,12,22,34,12,4,5,16,20,55
Eric Money,24.0,6,,82,14,36,0.389,0,0,,14,36,0.389,0.389,2,2,1.0,3,4,7,16,0,1,12,11,30
Al Skinner,27.0,2,,10,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,0,0,0,2,0,0,2,1,2
Team Totals,,82,,19855,3523,7156,0.49200000000000005,27,125,0.21600000000000003,3496,7031,0.49700000000000005,0.494,1876,2431,0.772,1187,2635,3822,2226,792,652,1708,1860,8949
