PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Otis Birdsong,24.0,82,,2885,781,1546,0.505,10,36,0.278,771,1510,0.511,0.508,286,412,0.6940000000000001,170,161,331,202,136,22,179,226,1858
Phil Ford,23.0,82,,2621,489,1058,0.462,4,23,0.174,485,1035,0.469,0.46399999999999997,346,423,0.818,29,143,172,610,136,4,282,208,1328
Sam Lacey,31.0,81,,2412,303,677,0.44799999999999995,0,1,0.0,303,676,0.44799999999999995,0.44799999999999995,137,185,0.741,172,473,645,460,111,109,211,307,743
Scott Wedman,27.0,68,,2347,569,1112,0.512,7,22,0.318,562,1090,0.516,0.515,145,181,0.8009999999999999,114,272,386,145,84,45,112,230,1290
Reggie King,22.0,82,,2052,257,499,0.515,0,1,0.0,257,498,0.516,0.515,159,219,0.726,184,382,566,106,69,31,100,230,673
Bill Robinzine,27.0,81,,1917,362,723,0.501,1,2,0.5,361,721,0.501,0.501,200,274,0.73,184,342,526,62,106,23,148,311,925
Ernie Grunfeld,24.0,80,,1397,186,420,0.44299999999999995,1,2,0.5,185,418,0.44299999999999995,0.444,101,131,0.7709999999999999,87,145,232,109,56,9,81,151,474
Billy McKinney,24.0,76,,1333,206,459,0.449,1,10,0.1,205,449,0.457,0.45,107,133,0.805,20,66,86,248,58,5,89,87,520
Len Elmore,27.0,58,,915,104,242,0.43,0,0,,104,242,0.43,0.43,51,74,0.6890000000000001,74,183,257,64,41,39,67,154,259
Gus Gerard,26.0,73,,869,159,348,0.457,1,3,0.33299999999999996,158,345,0.45799999999999996,0.45799999999999996,66,100,0.66,77,100,177,43,41,26,49,96,385
Mike Green,28.0,21,,459,69,159,0.434,0,2,0.0,69,157,0.439,0.434,24,42,0.5710000000000001,35,78,113,28,13,21,36,55,162
Marlon Redmond,24.0,24,,298,59,138,0.428,0,9,0.0,59,129,0.457,0.428,24,34,0.706,18,34,52,19,4,9,19,27,142
Tom Burleson,27.0,37,,272,36,104,0.34600000000000003,0,3,0.0,36,101,0.35600000000000004,0.34600000000000003,23,40,0.575,23,49,72,20,8,13,25,49,95
Terry Crosby,23.0,4,,28,2,4,0.5,0,0,,2,4,0.5,0.5,2,2,1.0,0,1,1,7,0,0,5,4,6
Team Totals,,82,,19805,3582,7489,0.478,25,114,0.21899999999999997,3557,7375,0.48200000000000004,0.48,1671,2250,0.743,1187,2429,3616,2123,863,356,1439,2135,8860
