PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Eddie Jordan,25.0,82,,2657,437,1017,0.43,12,48,0.25,425,969,0.439,0.436,201,258,0.779,62,208,270,557,223,27,258,238,1087
Mike Newlin,31.0,78,,2510,611,1329,0.46,45,152,0.29600000000000004,566,1177,0.48100000000000004,0.47700000000000004,367,415,0.884,101,163,264,314,115,4,231,195,1634
Jan van Breda Kolff,28.0,82,,2399,212,458,0.46299999999999997,7,20,0.35,205,438,0.46799999999999997,0.47100000000000003,130,155,0.8390000000000001,103,326,429,247,100,76,158,307,561
George Johnson,31.0,81,,2119,248,543,0.457,0,1,0.0,248,542,0.45799999999999996,0.457,89,126,0.706,192,410,602,173,53,258,199,312,585
Calvin Natt,23.0,53,,2046,421,879,0.479,1,5,0.2,420,874,0.48100000000000004,0.48,199,280,0.711,173,340,513,112,78,22,133,148,1042
Cliff Robinson,19.0,70,,1661,391,833,0.469,1,4,0.25,390,829,0.47,0.47,168,242,0.6940000000000001,174,332,506,98,61,34,137,178,951
Rich Kelley,26.0,57,,1466,186,399,0.466,0,3,0.0,186,396,0.47,0.466,197,250,0.7879999999999999,156,241,397,128,50,79,152,215,569
Winford Boynes,22.0,64,,1102,221,467,0.473,0,4,0.0,221,463,0.47700000000000004,0.473,104,136,0.765,51,82,133,95,59,19,96,132,546
John Williamson,28.0,28,,771,206,461,0.447,8,19,0.42100000000000004,198,442,0.44799999999999995,0.456,76,88,0.8640000000000001,24,30,54,87,26,9,43,71,496
Robert Smith,24.0,59,,736,113,254,0.445,8,26,0.308,105,228,0.461,0.461,75,87,0.862,17,59,76,85,22,4,52,102,309
Bob Elliott,24.0,54,,722,101,228,0.44299999999999995,1,4,0.25,100,224,0.446,0.445,104,152,0.684,67,118,185,53,29,14,88,97,307
Maurice Lucas,27.0,22,,708,128,261,0.49,0,4,0.0,128,257,0.498,0.49,79,102,0.775,58,154,212,83,19,27,70,82,335
Roger Phegley,23.0,28,,541,126,260,0.485,2,4,0.5,124,256,0.484,0.488,73,83,0.88,26,44,70,32,15,4,49,52,327
Phil Jackson,34.0,16,,194,29,46,0.63,0,2,0.0,29,44,0.659,0.63,7,10,0.7,12,12,24,12,5,4,9,35,65
Tim Bassett,28.0,7,,92,8,22,0.364,0,0,,8,22,0.364,0.364,8,12,0.667,7,11,18,4,5,0,4,14,24
Ralph Simpson,30.0,8,,81,18,47,0.38299999999999995,0,2,0.0,18,45,0.4,0.38299999999999995,5,10,0.5,6,5,11,14,9,0,12,3,41
Team Totals,,82,,19805,3456,7504,0.461,85,298,0.285,3371,7206,0.46799999999999997,0.466,1882,2406,0.782,1229,2535,3764,2094,869,581,1702,2181,8879
