PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kevin Garnett,26.0,82,82.0,3321,743,1481,0.502,20,71,0.282,723,1410,0.513,0.508,377,502,0.7509999999999999,244,858,1102,495,113,129,229,199,1883
Troy Hudson,26.0,79,74.0,2600,409,956,0.428,97,266,0.365,312,690,0.452,0.479,208,231,0.9,42,141,183,452,60,7,182,160,1123
Rasho Nesterović,26.0,77,77.0,2337,400,762,0.525,0,2,0.0,400,760,0.526,0.525,61,95,0.642,146,358,504,114,39,116,99,256,861
Anthony Peeler,33.0,82,39.0,2245,252,609,0.414,87,212,0.41,165,397,0.41600000000000004,0.485,39,50,0.78,40,201,241,244,72,13,82,161,630
Kendall Gill,34.0,82,34.0,2068,286,677,0.42200000000000004,19,59,0.322,267,618,0.43200000000000005,0.436,123,161,0.764,51,197,248,156,78,15,108,176,714
Wally Szczerbiak,25.0,52,42.0,1836,351,729,0.48100000000000004,61,145,0.42100000000000004,290,584,0.49700000000000005,0.523,150,173,0.867,53,188,241,136,44,22,87,123,913
Gary Trent,28.0,80,22.0,1222,208,389,0.535,0,2,0.0,208,387,0.537,0.535,60,101,0.594,106,185,291,77,32,23,59,142,476
Joe Smith,27.0,54,21.0,1117,151,328,0.46,0,2,0.0,151,326,0.46299999999999997,0.46,102,131,0.779,111,159,270,38,14,55,43,171,404
Marc Jackson,28.0,77,0.0,1041,153,349,0.43799999999999994,1,1,1.0,152,348,0.43700000000000006,0.44,114,149,0.765,86,139,225,37,24,30,59,137,421
Rod Strickland,36.0,47,8.0,956,120,278,0.43200000000000005,1,11,0.091,119,267,0.446,0.433,79,107,0.738,20,75,95,215,46,6,76,55,320
Loren Woods,24.0,38,11.0,353,29,76,0.382,1,3,0.33299999999999996,28,73,0.384,0.38799999999999996,21,27,0.778,27,68,95,19,10,13,23,37,80
Mike Wilks,23.0,31,0.0,324,21,67,0.313,4,18,0.222,17,49,0.34700000000000003,0.34299999999999997,16,18,0.889,11,19,30,50,11,3,12,31,62
Igor Rakočević,24.0,42,0.0,244,22,58,0.379,5,12,0.41700000000000004,17,46,0.37,0.42200000000000004,29,36,0.8059999999999999,4,13,17,33,4,0,23,25,78
Reggie Slater,32.0,26,0.0,141,27,50,0.54,0,0,,27,50,0.54,0.54,27,45,0.6,18,13,31,4,6,1,9,31,81
Team Totals,,82,,19805,3172,6809,0.466,296,804,0.368,2876,6005,0.479,0.488,1406,1826,0.77,959,2614,3573,2070,553,433,1124,1704,8046
