PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Doug Christie,32.0,80,80.0,2710,267,557,0.479,73,185,0.395,194,372,0.522,0.545,141,174,0.81,61,281,342,376,180,37,144,186,748
Chris Webber,29.0,67,67.0,2622,661,1433,0.461,5,21,0.23800000000000002,656,1412,0.465,0.46299999999999997,215,354,0.607,160,544,704,364,106,88,215,204,1542
Peja Stojaković,25.0,72,72.0,2450,497,1034,0.48100000000000004,155,406,0.382,342,628,0.545,0.556,231,264,0.875,61,336,397,141,72,5,101,143,1380
Vlade Divac,34.0,80,80.0,2384,305,655,0.466,6,25,0.24,299,630,0.475,0.47,179,251,0.713,157,417,574,274,83,105,152,239,795
Mike Bibby,24.0,55,55.0,1835,329,700,0.47,56,137,0.409,273,563,0.485,0.51,161,187,0.861,34,113,147,285,72,8,127,93,875
Keon Clark,27.0,80,11.0,1780,226,451,0.501,0,4,0.0,226,447,0.506,0.501,84,128,0.6559999999999999,138,313,451,80,38,150,94,227,536
Bobby Jackson,29.0,59,26.0,1676,340,732,0.46399999999999997,89,235,0.379,251,497,0.505,0.525,126,149,0.846,57,162,219,182,71,3,106,126,895
Jim Jackson,32.0,63,0.0,1309,204,462,0.442,32,71,0.451,172,391,0.44,0.47600000000000003,47,55,0.855,84,178,262,118,31,4,80,132,487
Hedo Türkoğlu,23.0,67,11.0,1175,165,391,0.42200000000000004,29,78,0.37200000000000005,136,313,0.435,0.45899999999999996,88,110,0.8,35,153,188,87,25,12,50,125,447
Damon Jones,26.0,49,1.0,709,80,210,0.381,44,121,0.364,36,89,0.40399999999999997,0.486,20,27,0.741,11,59,70,80,18,4,23,42,224
Gerald Wallace,20.0,47,7.0,571,90,183,0.49200000000000005,1,4,0.25,89,179,0.49700000000000005,0.495,39,74,0.527,38,90,128,23,24,15,44,68,220
Scot Pollard,27.0,23,0.0,325,40,87,0.46,0,0,,40,87,0.46,0.46,23,38,0.605,46,60,106,6,13,15,15,50,103
Lawrence Funderburke,32.0,27,0.0,229,32,72,0.444,0,0,,32,72,0.444,0.444,10,17,0.588,17,38,55,8,1,11,6,25,74
Mateen Cleaves,25.0,12,0.0,55,6,23,0.261,1,1,1.0,5,22,0.22699999999999998,0.28300000000000003,3,4,0.75,1,7,8,10,2,0,14,6,16
Team Totals,,82,,19830,3242,6990,0.46399999999999997,491,1288,0.381,2751,5702,0.48200000000000004,0.499,1367,1832,0.746,900,2751,3651,2034,736,457,1192,1666,8342
