Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,18,2692,MIN,Minnesota Timberwolves,Joe Smith,1975-07-26,23.0,NBA,C,4.0,4.0,120.0,3.3,11.1,0.3,0.0,0.0,,3.3,11.1,0.3,2.4,3.3,0.73,3.0,4.8,7.8,1.5,0.6,2.4,1.5,4.5,9.0
2000,18,2692,MIN,Minnesota Timberwolves,Joe Smith,1975-07-26,24.0,NBA,C,4.0,0.0,79.0,3.6,7.7,0.47,0.0,0.5,0.0,3.6,7.3,0.5,0.9,0.9,1.0,3.2,2.3,5.5,0.5,1.4,0.5,1.8,6.8,8.2
2002,18,2692,MIN,Minnesota Timberwolves,Joe Smith,1975-07-26,26.0,NBA,C,3.0,1.0,43.0,2.5,5.9,0.43,0.0,0.0,,2.5,5.9,0.43,5.9,6.7,0.88,3.3,5.9,9.2,0.0,0.0,0.8,0.8,6.7,10.9
2003,18,2692,MIN,Minnesota Timberwolves,Joe Smith,1975-07-26,27.0,NBA,SF,5.0,1.0,40.0,3.6,5.4,0.67,0.0,0.0,,3.6,5.4,0.67,5.4,5.4,1.0,0.0,5.4,5.4,0.0,0.9,0.9,2.7,12.6,12.6
2004,17,2692,MIL,Milwaukee Bucks,Joe Smith,1975-07-26,28.0,NBA,PF,5.0,5.0,175.0,5.6,11.3,0.49,0.0,0.2,0.0,5.6,11.1,0.5,2.5,2.7,0.92,4.7,5.6,10.3,0.4,0.8,2.1,1.2,3.1,13.6
2006,17,2692,MIL,Milwaukee Bucks,Joe Smith,1975-07-26,30.0,NBA,PF,5.0,0.0,106.0,5.4,11.2,0.48,0.0,0.0,,5.4,11.2,0.48,2.0,3.1,0.67,2.0,7.1,9.2,1.0,0.7,0.7,0.3,5.4,12.9
2008,6,2692,CLE,Cleveland Cavaliers,Joe Smith,1975-07-26,32.0,NBA,PF,13.0,0.0,263.0,4.9,10.1,0.49,0.0,0.1,0.0,4.9,10.0,0.49,1.9,3.0,0.64,2.7,5.5,8.2,0.8,0.7,1.0,0.8,5.6,11.8
2009,6,2692,CLE,Cleveland Cavaliers,Joe Smith,1975-07-26,33.0,NBA,C,13.0,0.0,218.0,3.8,8.3,0.46,0.5,0.8,0.6,3.3,7.4,0.44,3.8,4.8,0.79,1.7,6.3,7.9,0.5,1.0,1.2,1.2,4.1,11.9
2010,1,2692,ATL,Atlanta Hawks,Joe Smith,1975-07-26,34.0,NBA,PF,5.0,0.0,24.0,0.0,4.5,0.0,0.0,0.0,,0.0,4.5,0.0,0.0,0.0,,1.5,1.5,3.0,0.0,0.0,1.5,1.5,1.5,0.0
2011,14,2692,LAL,Los Angeles Lakers,Joe Smith,1975-07-26,35.0,NBA,PF,5.0,0.0,11.0,0.0,6.5,0.0,0.0,0.0,,0.0,6.5,0.0,0.0,0.0,,3.3,0.0,3.3,0.0,0.0,0.0,0.0,3.3,0.0
