Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991,22,2590,ORL,Orlando Magic,Dennis Scott,1968-09-05,22.0,NBA,SG,82.0,73.0,28.5,6.1,14.4,0.42,1.5,4.1,0.37,4.6,10.4,0.44,0.48,1.9,2.5,0.75,0.8,2.1,2.9,1.6,0.8,0.3,1.5,2.5,15.7
1992,22,2590,ORL,Orlando Magic,Dennis Scott,1968-09-05,23.0,NBA,SF,18.0,15.0,33.8,7.4,18.4,0.4,1.6,4.9,0.33,5.8,13.4,0.43,0.45,3.6,3.9,0.9,0.8,2.9,3.7,1.9,1.1,0.5,1.7,2.7,19.9
1993,22,2590,ORL,Orlando Magic,Dennis Scott,1968-09-05,24.0,NBA,SF,54.0,43.0,32.6,6.1,14.1,0.43,2.0,5.0,0.4,4.1,9.2,0.45,0.5,1.7,2.2,0.79,0.7,2.7,3.4,2.5,1.1,0.3,1.9,2.4,15.9
1994,22,2590,ORL,Orlando Magic,Dennis Scott,1968-09-05,25.0,NBA,SF,82.0,37.0,27.8,4.7,11.6,0.4,1.9,4.7,0.4,2.8,6.8,0.41,0.49,1.5,1.9,0.77,0.7,2.0,2.7,2.6,1.0,0.4,1.1,2.0,12.8
1995,22,2590,ORL,Orlando Magic,Dennis Scott,1968-09-05,26.0,NBA,SF,62.0,10.0,24.2,4.6,10.4,0.44,2.4,5.7,0.43,2.1,4.7,0.45,0.56,1.4,1.8,0.75,0.4,2.0,2.4,2.1,0.7,0.2,0.9,1.9,12.9
1996,22,2590,ORL,Orlando Magic,Dennis Scott,1968-09-05,27.0,NBA,SF,82.0,82.0,37.1,6.0,13.6,0.44,3.3,7.7,0.42,2.7,6.0,0.46,0.56,2.2,2.7,0.82,0.8,3.0,3.8,3.0,1.1,0.4,1.5,2.1,17.5
1997,22,2590,ORL,Orlando Magic,Dennis Scott,1968-09-05,28.0,NBA,SF,66.0,62.0,32.8,4.5,11.3,0.4,2.2,5.7,0.39,2.3,5.7,0.4,0.5,1.2,1.5,0.79,0.6,2.5,3.1,2.1,1.1,0.3,1.2,2.1,12.5
1998,31,2590,TOT,Total After Trade,Dennis Scott,1968-09-05,29.0,NBA,SF,81.0,45.0,28.3,4.1,10.2,0.4,1.5,4.2,0.36,2.5,6.0,0.42,0.47,1.3,1.6,0.81,0.6,2.5,3.0,1.9,0.7,0.5,1.3,1.9,11.0
1998,7,2590,DAL,Dallas Mavericks,Dennis Scott,1968-09-05,29.0,NBA,SF,52.0,42.0,34.6,5.0,12.8,0.39,1.8,5.3,0.34,3.2,7.6,0.42,0.46,1.9,2.3,0.82,0.8,3.0,3.8,2.5,0.8,0.6,1.8,2.3,13.6
1998,24,2590,PHO,Phoenix Suns,Dennis Scott,1968-09-05,29.0,NBA,SF,29.0,3.0,17.0,2.4,5.6,0.44,1.1,2.4,0.45,1.4,3.2,0.43,0.53,0.3,0.4,0.67,0.3,1.4,1.7,0.8,0.3,0.2,0.4,1.1,6.2
1999,31,2590,TOT,Total After Trade,Dennis Scott,1968-09-05,30.0,NBA,SF,36.0,9.0,20.5,2.4,5.9,0.41,1.0,2.7,0.38,1.4,3.2,0.43,0.5,0.6,0.9,0.74,0.2,1.4,1.6,1.1,0.4,0.1,0.5,1.4,6.5
1999,20,2590,NYK,New York Knicks,Dennis Scott,1968-09-05,30.0,NBA,SF,15.0,0.0,13.7,1.1,3.7,0.3,0.5,1.9,0.28,0.6,1.8,0.33,0.38,0.1,0.3,0.25,0.2,1.1,1.3,0.5,0.2,0.1,0.3,1.1,2.9
1999,18,2590,MIN,Minnesota Timberwolves,Dennis Scott,1968-09-05,30.0,NBA,SF,21.0,9.0,25.3,3.3,7.5,0.45,1.4,3.2,0.43,2.0,4.2,0.46,0.54,1.0,1.3,0.82,0.2,1.6,1.8,1.5,0.6,0.1,0.7,1.5,9.1
2000,15,2590,VAN,Vancouver Grizzlies,Dennis Scott,1968-09-05,31.0,NBA,SF,66.0,0.0,19.1,1.9,5.0,0.38,1.1,2.9,0.38,0.8,2.2,0.38,0.48,0.7,0.9,0.84,0.2,1.4,1.6,1.0,0.4,0.1,0.5,1.6,5.6
