Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2003,15,101,MEM,Memphis Grizzlies,21,Robert Archibald,PF,6-11,250,"March 29, 1980",GB,R,Illinois
2003,15,187,MEM,Memphis Grizzlies,24,Mike Batiste,PF,6-8,225,"November 21, 1977",US,R,Arizona State
2003,15,189,MEM,Memphis Grizzlies,31,Shane Battier,SF,6-8,220,"September 9, 1978",US,1,Duke
2003,15,744,MEM,Memphis Grizzlies,8,Michael Dickerson,SG,6-5,190,"June 25, 1975",US,4,Arizona
2003,15,1008,MEM,Memphis Grizzlies,16,Pau Gasol,PF,7-0,250,"July 6, 1980",ES,1,
2003,15,1041,MEM,Memphis Grizzlies,10,Gordan Giricek,SG,6-6,210,"June 20, 1977",HR,R,
2003,15,1056,MEM,Memphis Grizzlies,0,Drew Gooden,SF,6-10,250,"September 24, 1981",US,R,Kansas
2003,15,1358,MEM,Memphis Grizzlies,40,Ryan Humphrey,PF,6-8,235,"July 24, 1979",US,R,"Oklahoma, Notre Dame"
2003,15,1637,MEM,Memphis Grizzlies,22,Brevin Knight,PG,5-10,173,"November 8, 1975",US,5,Stanford
2003,15,1994,MEM,Memphis Grizzlies,33,Mike Miller,SF,6-8,218,"February 19, 1980",US,2,Florida
2003,15,2224,MEM,Memphis Grizzlies,20,Chris Owens,SF,6-7,245,"March 1, 1979",US,R,"Tulane, Texas"
2003,15,2291,MEM,Memphis Grizzlies,1,Wesley Person,SG,6-6,195,"March 28, 1971",US,8,Auburn
2003,15,2793,MEM,Memphis Grizzlies,4,Stromile Swift,PF,6-9,225,"November 21, 1979",US,2,LSU
2003,15,2911,MEM,Memphis Grizzlies,15,Cezary Trybanski,C,7-2,240,"September 22, 1979",PL,R,
2003,15,3041,MEM,Memphis Grizzlies,25,Earl Watson,PG,6-1,195,"June 12, 1979",US,1,UCLA
2003,15,3144,MEM,Memphis Grizzlies,2,Jason Williams,PG,6-1,190,"November 18, 1975",US,4,"Marshall, Florida"
2003,15,3245,MEM,Memphis Grizzlies,42,Lorenzen Wright,C,6-11,225,"November 4, 1975",US,6,Memphis
