Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982,26,1513,KCK,Kansas City Kings,Steve Johnson,"November 3, 1957",24.0,NBA,C,78.0,50.0,22.3,5.1,8.3,0.61,0.0,0.0,,5.1,8.3,0.61,0.61,2.7,4.2,0.64,1.9,3.9,5.9,1.2,0.5,1.1,2.5,4.8,12.8
1983,26,1513,KCK,Kansas City Kings,Steve Johnson,"November 3, 1957",25.0,NBA,C,79.0,21.0,19.5,4.7,7.5,0.62,0.0,0.0,,4.7,7.5,0.62,0.62,2.4,4.1,0.57,1.8,3.3,5.0,1.2,0.5,1.1,2.3,4.1,11.7
1984,31,1513,TOT,Total After Trade,Steve Johnson,"November 3, 1957",26.0,NBA,C,81.0,21.0,18.4,3.7,6.7,0.56,0.0,0.0,,3.7,6.7,0.56,0.56,2.0,3.5,0.57,2.0,3.2,5.2,1.0,0.5,0.9,2.0,3.8,9.5
1984,26,1513,KCK,Kansas City Kings,Steve Johnson,"November 3, 1957",26.0,NBA,C,50.0,12.0,17.9,3.8,6.8,0.55,0.0,0.0,,3.8,6.8,0.55,0.55,2.0,3.5,0.57,1.9,3.2,5.0,1.3,0.4,1.0,2.1,3.8,9.6
1984,5,1513,CHI,Chicago Bulls,Steve Johnson,"November 3, 1957",26.0,NBA,C,31.0,9.0,19.2,3.6,6.4,0.57,0.0,0.0,,3.6,6.4,0.57,0.57,2.1,3.5,0.58,2.2,3.2,5.4,0.6,0.5,0.7,1.9,3.8,9.4
1985,5,1513,CHI,Chicago Bulls,Steve Johnson,"November 3, 1957",27.0,NBA,C,74.0,54.0,22.4,3.8,7.0,0.55,0.0,0.0,0.0,3.8,6.9,0.55,0.55,2.4,3.4,0.72,2.0,3.9,5.9,0.9,0.5,0.8,2.0,3.6,10.0
1986,27,1513,SAS,San Antonio Spurs,Steve Johnson,"November 3, 1957",28.0,NBA,C,71.0,55.0,25.7,5.1,8.1,0.63,0.0,0.0,,5.1,8.1,0.63,0.63,3.6,5.3,0.69,2.0,4.5,6.5,1.3,0.6,0.9,2.7,4.1,13.8
1987,25,1513,POR,Portland Trail Blazers,Steve Johnson,"November 3, 1957",29.0,NBA,C,79.0,74.0,29.7,6.3,11.3,0.56,0.0,0.0,,6.3,11.3,0.56,0.56,4.3,6.2,0.7,2.5,4.7,7.2,2.0,0.6,1.0,3.5,4.3,16.8
1988,25,1513,POR,Portland Trail Blazers,Steve Johnson,"November 3, 1957",30.0,NBA,C,43.0,33.0,24.4,6.0,11.3,0.53,0.0,0.0,0.0,6.0,11.3,0.53,0.53,3.4,5.8,0.59,2.0,3.7,5.6,1.3,0.4,0.7,2.8,3.5,15.4
1989,25,1513,POR,Portland Trail Blazers,Steve Johnson,"November 3, 1957",31.0,NBA,C,72.0,11.0,20.5,4.1,7.8,0.52,0.0,0.0,,4.1,7.8,0.52,0.52,1.8,3.4,0.53,1.9,3.1,5.0,1.5,0.3,0.6,1.9,3.5,10.0
1990,31,1513,TOT,Total After Trade,Steve Johnson,"November 3, 1957",32.0,NBA,C,25.0,0.0,10.4,1.9,3.7,0.52,0.0,0.0,,1.9,3.7,0.52,0.52,0.8,1.4,0.6,0.8,1.4,2.1,0.7,0.1,0.2,1.2,2.2,4.7
1990,18,1513,MIN,Minnesota Timberwolves,Steve Johnson,"November 3, 1957",32.0,NBA,C,4.0,0.0,4.3,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.8,0.8,0.3,0.0,0.0,1.5,1.0,0.0
1990,21,1513,SEA,Seattle Supersonics,Steve Johnson,"November 3, 1957",32.0,NBA,C,21.0,0.0,11.5,2.3,4.3,0.53,0.0,0.0,,2.3,4.3,0.53,0.53,1.0,1.7,0.6,0.9,1.5,2.4,0.8,0.1,0.2,1.2,2.5,5.6
1991,10,1513,GSW,Golden State Warriors,Steve Johnson,"November 3, 1957",33.0,NBA,C,24.0,8.0,9.5,1.4,2.6,0.54,0.0,0.0,,1.4,2.6,0.54,0.54,0.9,1.5,0.6,0.8,1.6,2.4,0.7,0.2,0.2,1.0,2.1,3.8
