PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Kyle Lowry,29,77,77,2851,9.3,21.7,0.42700000000000005,3.8,9.9,0.38799999999999996,5.4,11.8,0.461,7.2,8.9,0.8109999999999999,1.0,5.6,6.6,9.0,2.9,0.6,4.1,3.8,29.6,,115,104
DeMar DeRozan,26,78,78,2804,11.3,25.4,0.446,0.9,2.6,0.33799999999999997,10.4,22.8,0.45799999999999996,10.2,12.0,0.85,1.2,5.3,6.4,5.8,1.5,0.4,3.2,3.1,33.7,,113,108
Cory Joseph,24,80,4,2046,6.5,14.8,0.439,0.8,2.8,0.273,5.7,12.0,0.478,3.4,4.4,0.764,1.0,4.3,5.3,6.3,1.6,0.5,2.6,3.3,17.1,,106,108
Patrick Patterson,26,79,0,2020,5.2,12.6,0.414,2.7,7.5,0.36200000000000004,2.5,5.1,0.49,0.7,0.9,0.853,2.0,6.8,8.7,2.4,1.4,0.8,1.7,3.3,13.9,,108,107
Bismack Biyombo,23,82,22,1808,4.5,8.2,0.542,0.0,0.0,0.0,4.5,8.2,0.544,4.1,6.5,0.628,5.2,13.5,18.7,0.8,0.5,3.8,2.0,6.4,13.0,,118,101
Terrence Ross,24,73,7,1747,8.0,18.5,0.431,3.9,10.0,0.386,4.1,8.5,0.484,1.4,1.8,0.79,0.6,4.9,5.5,1.7,1.6,0.7,1.4,3.5,21.3,,110,107
Luis Scola,35,76,76,1636,8.5,18.9,0.45,2.1,5.1,0.40399999999999997,6.4,13.8,0.467,1.9,2.7,0.726,2.7,8.7,11.4,2.1,1.5,0.9,2.1,5.6,21.0,,105,105
Jonas Valančiūnas,23,60,59,1557,10.1,17.8,0.565,0.0,0.0,,10.1,17.8,0.565,5.4,7.1,0.7609999999999999,6.1,12.0,18.2,1.4,0.8,2.7,2.8,5.2,25.5,,120,102
James Johnson,28,57,32,926,6.4,13.4,0.475,1.1,3.7,0.303,5.2,9.7,0.54,2.2,3.8,0.574,1.6,5.5,7.0,3.7,1.6,1.8,3.0,4.7,16.0,,101,106
DeMarre Carroll,29,26,22,786,6.9,17.8,0.389,3.0,7.8,0.39,3.9,10.0,0.38799999999999996,2.0,3.3,0.6,2.0,6.0,8.0,1.8,2.9,0.4,1.8,4.1,18.8,,100,104
Norman Powell,22,49,24,725,6.9,16.3,0.424,2.6,6.3,0.40399999999999997,4.3,10.0,0.436,3.1,3.8,0.8109999999999999,1.1,6.8,7.9,3.4,2.1,0.7,2.3,4.2,19.5,,107,105
Jason Thompson,29,19,6,292,5.7,11.7,0.485,0.9,2.7,0.33299999999999996,4.8,9.0,0.529,3.2,3.9,0.818,3.9,10.3,14.2,1.8,1.4,2.1,1.4,7.1,15.4,,121,103
Delon Wright,23,27,1,229,8.1,18.1,0.45,1.1,2.9,0.385,7.0,15.1,0.46299999999999997,5.9,7.9,0.743,1.8,6.5,8.3,7.0,1.8,0.7,3.6,1.6,23.2,,109,106
Lucas Nogueira,23,29,1,225,6.4,10.1,0.636,0.2,0.7,0.33299999999999996,6.2,9.4,0.659,1.8,3.4,0.5329999999999999,4.1,6.4,10.6,1.6,2.8,2.8,2.5,6.7,14.9,,117,101
Anthony Bennett,22,19,0,84,4.9,16.6,0.29600000000000004,1.8,8.6,0.214,3.1,8.0,0.385,5.5,6.2,0.9,3.7,10.5,14.1,0.0,3.1,0.0,2.5,4.9,17.2,,94,102
Bruno Caboclo,20,6,1,43,1.2,14.4,0.083,1.2,8.4,0.14300000000000002,0.0,6.0,0.0,0.0,0.0,,1.2,1.2,2.4,1.2,2.4,1.2,4.8,2.4,3.6,,29,107
