PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Luol Deng,30,74,73,2394,7.3,16.0,0.455,1.9,5.5,0.344,5.4,10.5,0.513,3.1,4.1,0.755,2.3,7.2,9.5,3.0,1.6,0.6,1.7,2.6,19.5,,112,105
Goran Dragić,29,72,72,2363,9.1,19.0,0.47700000000000004,1.4,4.4,0.312,7.7,14.5,0.527,2.6,3.6,0.727,1.2,4.8,6.0,9.1,1.5,0.4,4.0,4.1,22.1,,105,107
Dwyane Wade,34,74,73,2258,12.3,26.9,0.456,0.2,1.0,0.159,12.1,25.9,0.46799999999999997,7.3,9.2,0.7929999999999999,1.9,5.0,6.9,7.8,1.8,1.0,4.6,2.6,32.0,,103,106
Justise Winslow,19,78,8,2232,4.5,10.6,0.42200000000000004,0.7,2.7,0.276,3.7,8.0,0.47100000000000003,1.8,2.7,0.684,1.9,7.4,9.3,2.7,1.6,0.6,2.2,4.2,11.5,,97,105
Hassan Whiteside,26,73,43,2125,10.0,16.5,0.606,0.0,0.0,,10.0,16.5,0.606,5.2,7.9,0.65,5.7,15.1,20.9,0.7,1.1,6.5,3.3,4.9,25.1,,117,95
Chris Bosh,31,53,53,1778,10.3,22.1,0.467,2.3,6.4,0.365,8.0,15.7,0.508,6.1,7.7,0.795,1.4,9.9,11.3,3.7,1.0,1.0,2.3,2.9,29.1,,114,104
Gerald Green,30,69,14,1557,7.6,19.3,0.392,2.8,8.6,0.32299999999999995,4.8,10.8,0.446,2.4,3.0,0.7829999999999999,0.8,4.5,5.4,1.8,1.3,0.6,1.5,4.1,20.3,,99,107
Josh Richardson,22,52,2,1107,5.7,12.6,0.452,2.5,5.3,0.461,3.2,7.3,0.446,1.9,2.9,0.667,1.0,4.0,5.0,3.4,1.7,1.2,1.6,5.0,15.8,,112,106
Tyler Johnson,23,36,5,863,7.0,14.4,0.486,1.6,4.2,0.38,5.4,10.2,0.529,3.0,3.8,0.797,1.7,4.8,6.5,4.7,1.4,0.8,2.8,3.9,18.7,,111,107
Joe Johnson,34,24,24,769,8.7,16.7,0.518,2.3,5.6,0.41700000000000004,6.3,11.1,0.569,1.7,2.3,0.765,1.0,3.5,4.5,5.7,1.4,0.1,2.9,3.1,21.4,,114,108
Amar'e Stoudemire,33,52,36,762,8.4,14.9,0.5660000000000001,0.0,0.0,,8.4,14.9,0.5660000000000001,3.4,4.5,0.746,4.4,10.6,14.9,1.8,1.2,2.8,3.2,6.2,20.2,,111,101
Josh McRoberts,28,42,1,595,4.7,12.8,0.37200000000000005,1.0,4.2,0.245,3.7,8.5,0.434,2.4,3.4,0.7,1.9,7.2,9.1,7.0,1.6,0.6,2.6,5.9,12.9,,99,105
Beno Udrih,33,36,5,587,5.8,13.3,0.434,1.0,2.9,0.33299999999999996,4.8,10.4,0.462,1.3,1.5,0.882,0.5,5.0,5.5,7.9,1.0,0.0,3.7,3.5,13.8,,96,108
Udonis Haslem,35,37,0,260,4.5,12.0,0.377,0.2,1.8,0.111,4.3,10.3,0.423,2.4,3.2,0.75,2.0,12.8,14.8,2.8,1.0,0.4,1.0,4.9,11.6,,99,103
Mario Chalmers,29,6,0,120,4.3,13.7,0.313,0.4,4.7,0.091,3.8,9.0,0.429,5.1,5.6,0.9229999999999999,0.4,5.6,6.0,8.1,3.4,0.4,3.8,6.8,14.1,,91,102
Chris Andersen,37,7,1,36,5.7,14.2,0.4,2.8,7.1,0.4,2.8,7.1,0.4,4.3,5.7,0.75,4.3,8.5,12.8,4.3,1.4,4.3,2.8,5.7,18.5,,113,100
Jarnell Stokes,22,5,0,14,11.0,18.3,0.6,0.0,0.0,,11.0,18.3,0.6,3.7,7.3,0.5,0.0,7.3,7.3,3.7,3.7,0.0,0.0,3.7,25.6,,126,101
James Ennis,25,3,0,7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,7.3,0.0,0.0,0.0,7.3,0.0,,216,113
Briante Weber,23,1,0,3,17.1,17.1,1.0,0.0,0.0,,17.1,17.1,1.0,0.0,0.0,,0.0,17.1,17.1,17.1,0.0,0.0,0.0,17.1,34.2,,203,103
