Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2004,24,161,PHO,Phoenix Suns,21.0,NBA,PG,70.0,1500.0,12.7,0.55,0.45,0.13,1.7,7.6,4.7,18.0,3.2,0.3,19.5,18.6,0.9,1.0,1.9,0.06,-1.3,0.5,-0.8,0.5
2005,24,161,PHO,Phoenix Suns,22.0,NBA,PG,63.0,1087.0,12.8,0.57,0.39,0.2,3.3,9.2,6.4,16.7,1.4,0.4,18.5,18.9,1.2,0.6,1.8,0.08,-0.9,-0.6,-1.5,0.1
2006,24,161,PHO,Phoenix Suns,23.0,NBA,SG,57.0,1592.0,15.1,0.59,0.35,0.26,2.2,8.1,5.2,14.4,1.5,0.3,12.3,20.3,2.6,1.2,3.8,0.12,0.4,-0.5,-0.1,0.8
2007,24,161,PHO,Phoenix Suns,24.0,NBA,SG,80.0,2613.0,18.4,0.6,0.39,0.21,1.0,8.1,4.8,18.7,1.8,0.4,10.7,23.4,6.1,2.1,8.2,0.15,2.6,0.1,2.7,3.1
2008,24,161,PHO,Phoenix Suns,25.0,NBA,SG,82.0,2421.0,15.8,0.57,0.41,0.21,2.0,8.2,5.4,13.5,1.5,0.5,9.5,22.8,3.9,1.6,5.5,0.11,1.1,-0.9,0.2,1.4
2009,24,161,PHO,Phoenix Suns,26.0,NBA,SG,70.0,1705.0,19.4,0.59,0.32,0.26,2.4,9.7,6.2,14.9,2.4,0.3,9.9,24.2,4.0,1.0,5.0,0.14,2.4,-0.4,1.9,1.7
2010,24,161,PHO,Phoenix Suns,27.0,NBA,PG,44.0,786.0,14.0,0.53,0.37,0.2,1.7,7.9,5.0,12.5,1.5,1.1,10.4,24.9,0.7,0.4,1.1,0.06,-0.8,-1.3,-2.1,0.0
2011,28,161,TOR,Toronto Raptors,28.0,NBA,SG,58.0,1395.0,15.3,0.54,0.33,0.21,1.2,7.4,4.2,14.6,1.9,0.3,10.5,25.6,1.4,0.1,1.5,0.05,0.4,-1.7,-1.3,0.2
2012,31,161,TOT,Total After Trade,29.0,NBA,SG,64.0,1382.0,14.0,0.51,0.27,0.2,2.8,7.9,5.3,13.3,2.2,0.4,12.0,26.5,0.5,1.2,1.7,0.06,-0.6,-0.6,-1.2,0.3
2012,28,161,TOR,Toronto Raptors,29.0,NBA,SG,42.0,946.0,14.2,0.52,0.24,0.2,2.6,7.1,4.9,13.3,2.0,0.6,12.1,28.0,0.2,0.8,1.0,0.05,-0.5,-0.6,-1.1,0.2
2012,12,161,IND,Indiana Pacers,29.0,NBA,SG,22.0,436.0,13.4,0.5,0.32,0.18,3.1,9.5,6.3,13.3,2.4,0.0,11.6,23.2,0.2,0.5,0.7,0.08,-0.7,-0.7,-1.4,0.1
2013,2,161,BOS,Boston Celtics,30.0,NBA,PG,41.0,513.0,13.5,0.51,0.24,0.21,1.9,8.5,5.3,19.0,1.7,0.9,9.1,21.4,0.4,0.5,0.9,0.09,-1.0,0.3,-0.7,0.2
2014,24,161,PHO,Phoenix Suns,31.0,NBA,PG,20.0,368.0,11.5,0.51,0.19,0.3,1.5,9.7,5.6,13.4,1.0,0.8,11.4,20.0,0.2,0.2,0.4,0.06,-1.8,-1.0,-2.8,-0.1
2015,10,161,GSW,Golden State Warriors,32.0,NBA,SG,66.0,982.0,15.3,0.56,0.29,0.19,2.6,7.2,5.0,14.9,2.0,0.6,9.5,20.5,1.6,1.2,2.8,0.14,0.0,0.4,0.3,0.6
2016,10,161,GSW,Golden State Warriors,33.0,NBA,SG,68.0,1079.0,11.7,0.55,0.3,0.17,3.0,8.4,5.8,10.6,2.0,0.7,11.8,18.1,0.9,1.2,2.1,0.09,-1.9,-0.1,-2.0,0.0
2017,24,161,PHO,Phoenix Suns,34.0,NBA,SG,67.0,963.0,11.5,0.51,0.25,0.12,1.6,10.3,5.9,13.0,1.5,0.7,10.4,20.0,0.3,0.4,0.6,0.03,-1.7,-0.9,-2.5,-0.1
