Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2013,27.0,BRK,NBA,PF,53.0,499.0,12.3,0.495,0.584,0.059,7.8,14.8,11.2,7.7,1.4,1.2,9.5,19.4,,0.5,0.5,0.9,0.087,,-0.3,-1.0,-1.3,0.1
2014,28.0,BRK,NBA,SF,72.0,1396.0,14.3,0.559,0.66,0.117,5.2,17.6,11.4,7.1,1.1,1.4,8.8,20.5,,1.6,1.1,2.7,0.094,,1.4,-1.6,-0.2,0.6
2015,29.0,BRK,NBA,PF,40.0,892.0,10.7,0.5,0.605,0.144,3.4,20.9,12.2,8.1,0.8,1.4,13.5,20.1,,-0.3,0.8,0.5,0.026,,-1.0,-0.6,-1.7,0.1
2016,30.0,PHO,NBA,PF,79.0,1686.0,16.2,0.571,0.592,0.199,3.5,16.3,9.7,9.1,0.9,1.0,9.0,23.4,,2.9,0.9,3.8,0.109,,2.8,-1.4,1.3,1.4
2017,31.0,MIL,NBA,PF,70.0,1133.0,8.8,0.515,0.73,0.108,1.1,15.4,8.3,6.4,0.5,1.0,7.8,19.1,,-0.1,0.7,0.6,0.025,,-1.7,-2.1,-3.8,-0.5
2018,32.0,MIL,NBA,PF,10.0,159.0,13.5,0.623,0.789,0.0,2.2,14.7,8.5,9.5,1.3,0.5,10.9,18.2,,0.2,0.1,0.3,0.09,,2.1,-1.7,0.4,0.1
