Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008,10,3043,GSW,Golden State Warriors,C.J. Watson,"April 17, 1984",23.0,NBA,PG,32.0,0.0,11.5,1.3,3.2,0.43,0.3,0.8,0.35,1.1,2.3,0.45,0.47,0.7,0.9,0.79,0.4,0.6,1.0,1.1,0.5,0.0,0.6,0.6,3.7
2009,10,3043,GSW,Golden State Warriors,C.J. Watson,"April 17, 1984",24.0,NBA,PG,77.0,18.0,24.5,3.3,7.3,0.46,0.6,1.6,0.4,2.7,5.7,0.47,0.5,2.2,2.5,0.87,0.5,2.0,2.5,2.7,1.2,0.1,1.2,1.8,9.5
2010,10,3043,GSW,Golden State Warriors,C.J. Watson,"April 17, 1984",25.0,NBA,PG,65.0,15.0,27.5,3.8,8.1,0.47,0.7,2.2,0.31,3.1,5.9,0.53,0.51,2.0,2.6,0.77,0.4,2.2,2.6,2.8,1.6,0.1,1.1,1.9,10.3
2011,5,3043,CHI,Chicago Bulls,C.J. Watson,"April 17, 1984",26.0,NBA,PG,82.0,1.0,13.3,1.8,4.8,0.37,0.5,1.4,0.39,1.2,3.4,0.36,0.43,0.8,1.1,0.74,0.2,1.0,1.1,2.3,0.7,0.1,0.9,1.0,4.9
2012,5,3043,CHI,Chicago Bulls,C.J. Watson,"April 17, 1984",27.0,NBA,PG,49.0,25.0,23.7,3.3,8.9,0.37,1.4,3.5,0.39,1.9,5.4,0.35,0.45,1.7,2.1,0.81,0.4,1.7,2.1,4.1,0.9,0.2,2.0,2.1,9.7
2013,3,3043,BRK,Brooklyn Nets,C.J. Watson,"April 17, 1984",28.0,NBA,PG,80.0,8.0,19.0,2.4,5.7,0.42,1.1,2.7,0.41,1.3,3.1,0.42,0.51,0.9,1.1,0.78,0.5,1.3,1.8,2.0,0.8,0.2,0.9,1.5,6.8
2014,12,3043,IND,Indiana Pacers,C.J. Watson,"April 17, 1984",29.0,NBA,PG,63.0,5.0,18.9,2.3,5.3,0.44,0.8,2.3,0.37,1.5,3.0,0.49,0.52,1.1,1.4,0.78,0.3,1.3,1.6,1.7,1.0,0.1,1.0,1.0,6.6
2015,12,3043,IND,Indiana Pacers,C.J. Watson,"April 17, 1984",30.0,NBA,PG,57.0,21.0,24.9,3.2,7.3,0.43,1.2,3.1,0.4,1.9,4.2,0.46,0.52,2.4,2.9,0.83,0.3,2.5,2.9,3.6,1.0,0.2,1.8,1.9,10.0
2016,22,3043,ORL,Orlando Magic,C.J. Watson,"April 17, 1984",31.0,NBA,PG,33.0,2.0,19.9,1.4,4.2,0.34,0.4,1.5,0.29,1.0,2.7,0.37,0.39,1.0,1.2,0.87,0.3,1.7,2.0,2.7,0.6,0.2,0.8,1.5,4.3
2017,22,3043,ORL,Orlando Magic,C.J. Watson,"April 17, 1984",32.0,NBA,PG,62.0,9.0,16.3,1.5,4.0,0.39,0.5,1.7,0.3,1.0,2.3,0.45,0.45,0.9,1.1,0.86,0.3,1.2,1.4,1.8,0.7,0.0,0.8,1.4,4.5
