Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1898,Kelly McCarty,"August 24, 1975",2,0,4.0,18.0,27.0,0.67,0.0,0.0,0,18.0,27.0,0.67,0.0,0.0,0,18.0,9.0,27.0,0.0,0.0,0.0,18.0,0.0,36.0
