Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1995,8,2506,DEN,Denver Nuggets,22.0,NBA,SF,81.0,37.0,1798.0,6.6,14.6,0.45,1.1,3.3,0.32,5.6,11.3,0.5,5.0,6.8,0.74,1.7,4.7,6.3,11.4,1.9,0.6,4.7,6.0,19.4,,110.0,110.0
1996,8,2506,DEN,Denver Nuggets,23.0,NBA,SG,80.0,37.0,2134.0,7.1,14.7,0.48,0.8,2.6,0.3,6.3,12.1,0.52,4.7,6.8,0.69,1.1,5.2,6.3,12.1,1.3,1.0,5.7,5.6,19.6,,103.0,110.0
1997,12,2506,IND,Indiana Pacers,24.0,NBA,SF,66.0,6.0,1188.0,7.8,17.1,0.46,1.0,3.3,0.29,6.9,13.8,0.5,5.3,7.1,0.75,1.2,4.3,5.5,7.0,2.6,0.8,4.9,6.2,21.9,,102.0,104.0
1998,12,2506,IND,Indiana Pacers,25.0,NBA,SF,82.0,0.0,1706.0,9.3,19.4,0.48,0.8,2.3,0.34,8.5,17.1,0.5,5.3,7.3,0.73,0.9,5.3,6.2,5.0,1.8,0.4,4.2,5.5,24.7,,101.0,103.0
1999,12,2506,IND,Indiana Pacers,26.0,NBA,SF,49.0,1.0,1238.0,9.0,22.3,0.4,0.8,2.9,0.26,8.2,19.3,0.42,5.6,7.1,0.79,1.5,5.4,6.9,4.2,2.2,0.7,3.2,5.7,24.3,,98.0,104.0
2001,12,2506,IND,Indiana Pacers,28.0,NBA,SF,72.0,72.0,2943.0,10.3,22.7,0.46,1.1,3.2,0.34,9.3,19.5,0.48,5.2,6.3,0.83,0.7,5.9,6.5,7.9,1.2,0.8,3.8,4.2,27.0,,105.0,104.0
2002,31,2506,TOT,Total After Trade,29.0,NBA,SF,83.0,83.0,3153.0,11.0,24.3,0.46,1.5,4.1,0.36,9.6,20.2,0.47,4.7,5.6,0.84,0.7,5.5,6.2,5.9,1.3,0.7,3.3,4.2,28.3,,103.0,107.0
2002,12,2506,IND,Indiana Pacers,29.0,NBA,SF,53.0,53.0,1937.0,10.4,23.5,0.44,1.4,3.9,0.36,9.0,19.5,0.46,4.2,5.0,0.84,0.8,5.9,6.7,5.3,1.2,0.8,2.8,4.0,26.5,,103.0,106.0
2002,5,2506,CHI,Chicago Bulls,29.0,NBA,SF,30.0,30.0,1216.0,12.0,25.6,0.47,1.6,4.4,0.37,10.4,21.2,0.49,5.5,6.5,0.84,0.6,4.8,5.4,6.9,1.4,0.7,4.2,4.5,31.1,,104.0,110.0
2003,5,2506,CHI,Chicago Bulls,30.0,NBA,SF,82.0,82.0,3351.0,9.8,24.2,0.41,2.0,5.5,0.37,7.8,18.7,0.42,6.1,7.2,0.85,1.0,4.3,5.4,6.0,1.1,0.4,4.4,4.1,27.8,,100.0,109.0
2004,31,2506,TOT,Total After Trade,31.0,NBA,"PG,SF",66.0,64.0,2497.0,8.4,20.8,0.4,1.5,4.4,0.34,6.9,16.4,0.42,4.1,5.1,0.81,0.7,5.1,5.8,7.2,1.1,0.5,4.5,4.0,22.3,,93.0,104.0
2004,5,2506,CHI,Chicago Bulls,31.0,NBA,SF,16.0,14.0,529.0,7.4,19.7,0.38,2.3,5.3,0.43,5.1,14.4,0.36,3.8,5.0,0.76,0.7,5.6,6.3,5.5,1.2,0.4,3.6,4.4,20.9,,94.0,106.0
2004,28,2506,TOR,Toronto Raptors,31.0,NBA,PG,50.0,50.0,1968.0,8.7,21.1,0.41,1.3,4.2,0.31,7.4,17.0,0.43,4.2,5.1,0.82,0.8,4.9,5.7,7.7,1.1,0.5,4.8,3.9,22.8,,93.0,104.0
2005,28,2506,TOR,Toronto Raptors,32.0,NBA,SF,81.0,65.0,2710.0,10.1,22.1,0.46,2.1,5.2,0.39,8.0,16.9,0.47,6.4,7.5,0.85,0.8,4.4,5.3,4.0,1.2,0.2,3.4,3.6,28.6,,107.0,112.0
2006,31,2506,TOT,Total After Trade,33.0,NBA,"SF,SG",72.0,45.0,1983.0,7.7,18.2,0.42,1.6,4.6,0.34,6.1,13.7,0.45,6.6,8.5,0.78,0.7,4.9,5.6,4.8,0.8,0.3,3.1,4.2,23.6,,107.0,115.0
2006,28,2506,TOR,Toronto Raptors,33.0,NBA,SF,46.0,22.0,1236.0,7.7,19.0,0.4,1.3,4.9,0.27,6.4,14.1,0.45,7.1,9.3,0.76,0.6,4.9,5.5,4.8,0.9,0.4,2.8,4.3,23.8,,105.0,115.0
2006,20,2506,NYK,New York Knicks,33.0,NBA,SG,26.0,23.0,747.0,7.8,16.9,0.46,2.0,4.0,0.49,5.8,12.9,0.45,5.8,7.1,0.81,0.9,4.9,5.8,4.8,0.7,0.2,3.5,3.9,23.4,,112.0,114.0
2007,24,2506,PHO,Phoenix Suns,34.0,NBA,SF,29.0,0.0,246.0,7.8,17.5,0.44,4.3,9.6,0.45,3.5,8.0,0.44,2.2,2.4,0.92,0.6,4.1,4.7,3.3,1.0,0.4,1.8,4.5,22.0,,114.0,110.0
