Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1999,22.0,MIN,NBA,C,2.0,0.0,30.0,3.6,14.4,0.25,0.0,0.0,,3.6,14.4,0.25,2.4,2.4,1.0,3.6,6.0,9.6,1.2,0.0,0.0,1.2,6.0,9.6
2001,24.0,MIN,NBA,C,73.0,39.0,1233.0,4.3,9.3,0.461,0.0,0.0,0.0,4.3,9.3,0.462,1.0,1.9,0.523,2.9,5.5,8.4,1.3,0.7,1.8,1.6,5.5,9.6
2002,25.0,MIN,NBA,C,82.0,82.0,2218.0,5.3,10.7,0.493,0.0,0.0,0.0,5.3,10.6,0.494,0.6,1.2,0.549,3.2,5.4,8.7,1.2,0.7,1.8,1.5,4.3,11.2
2003,26.0,MIN,NBA,C,77.0,77.0,2337.0,6.2,11.7,0.525,0.0,0.0,0.0,6.2,11.7,0.526,0.9,1.5,0.642,2.2,5.5,7.8,1.8,0.6,1.8,1.5,3.9,13.3
2004,27.0,SAS,NBA,C,82.0,82.0,2353.0,5.0,10.7,0.469,0.0,0.0,,5.0,10.7,0.469,0.8,1.7,0.474,3.9,5.8,9.7,1.7,0.8,2.5,1.6,3.8,10.9
2005,28.0,SAS,NBA,C,70.0,70.0,1785.0,4.0,8.7,0.46,0.0,0.0,,4.0,8.7,0.46,0.3,0.6,0.467,3.7,5.5,9.3,1.4,0.6,2.4,1.5,4.2,8.3
2006,29.0,SAS,NBA,C,80.0,51.0,1515.0,4.1,7.9,0.515,0.0,0.0,0.0,4.1,7.9,0.518,0.4,0.7,0.6,2.7,4.6,7.3,0.8,0.5,2.1,1.3,5.0,8.6
2007,30.0,TOR,NBA,C,80.0,73.0,1676.0,4.9,9.0,0.546,0.0,0.0,0.0,4.9,9.0,0.548,0.7,1.1,0.68,2.5,5.3,7.7,1.6,0.8,1.8,1.2,4.1,10.6
2008,31.0,TOR,NBA,C,71.0,39.0,1486.0,6.2,11.3,0.55,0.0,0.1,0.333,6.2,11.2,0.552,0.9,1.2,0.755,3.1,5.1,8.3,2.0,0.5,1.3,1.5,3.2,13.4
2009,32.0,IND,NBA,C,70.0,19.0,1214.0,6.6,13.0,0.513,0.0,0.0,0.0,6.6,12.9,0.514,0.7,0.9,0.781,2.8,4.4,7.1,3.2,0.9,1.1,1.9,5.1,14.0
2010,33.0,TOR,NBA,C,42.0,8.0,413.0,7.1,13.0,0.544,0.0,0.0,,7.1,13.0,0.544,0.1,0.4,0.2,3.2,4.5,7.8,2.2,0.9,1.5,1.4,4.7,14.2
