Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1991,10,1296,GSW,Golden State Warriors,Tyrone Hill,1968-03-19,22.0,NBA,PF,74.0,22.0,1192.0,5.7,11.6,0.49,0.0,0.0,,5.7,11.6,0.49,3.7,5.9,0.63,6.1,8.8,14.9,0.7,1.3,1.2,2.8,10.3,15.2,108.0,108.0
1992,10,1296,GSW,Golden State Warriors,Tyrone Hill,1968-03-19,23.0,NBA,C,82.0,75.0,1886.0,6.3,12.0,0.52,0.0,0.0,0.0,6.3,12.0,0.52,4.0,5.8,0.69,4.5,10.1,14.6,1.2,1.8,1.1,2.6,7.8,16.5,112.0,107.0
1993,10,1296,GSW,Golden State Warriors,Tyrone Hill,1968-03-19,24.0,NBA,C,74.0,66.0,2070.0,5.8,11.5,0.51,0.0,0.1,0.0,5.8,11.4,0.51,3.2,5.1,0.62,5.9,11.6,17.6,1.6,1.0,0.9,2.1,7.5,14.9,114.0,107.0
1994,6,1296,CLE,Cleveland Cavaliers,Tyrone Hill,1968-03-19,25.0,NBA,PF,57.0,20.0,1447.0,7.8,14.4,0.54,0.0,0.1,0.0,7.8,14.3,0.55,6.2,9.3,0.67,6.7,11.4,18.1,1.7,1.9,1.3,2.8,7.0,21.8,118.0,101.0
1995,6,1296,CLE,Cleveland Cavaliers,Tyrone Hill,1968-03-19,26.0,NBA,C,70.0,67.0,2397.0,8.3,16.4,0.5,0.0,0.0,0.0,8.3,16.4,0.5,6.2,9.4,0.66,6.4,11.7,18.1,1.3,1.3,1.0,3.6,5.8,22.7,109.0,102.0
1996,6,1296,CLE,Cleveland Cavaliers,Tyrone Hill,1968-03-19,27.0,NBA,PF,44.0,2.0,929.0,8.2,15.9,0.51,0.0,0.0,,8.2,15.9,0.51,5.1,8.5,0.6,5.9,9.4,15.3,2.1,1.9,1.3,4.0,9.0,21.4,104.0,104.0
1997,6,1296,CLE,Cleveland Cavaliers,Tyrone Hill,1968-03-19,28.0,NBA,C,74.0,70.0,2582.0,8.0,13.3,0.6,0.0,0.0,0.0,8.0,13.3,0.6,5.4,8.5,0.63,5.8,10.7,16.5,2.1,1.4,0.7,3.3,6.0,21.4,117.0,101.0
1998,17,1296,MIL,Milwaukee Bucks,Tyrone Hill,1968-03-19,29.0,NBA,PF,57.0,56.0,2064.0,5.4,10.8,0.5,0.0,0.0,0.0,5.4,10.8,0.5,4.0,6.6,0.61,5.5,10.2,15.7,2.3,1.7,0.8,2.7,5.9,14.7,108.0,103.0
1999,31,1296,TOT,Total After Trade,Tyrone Hill,1968-03-19,30.0,NBA,PF,38.0,23.0,1104.0,6.0,13.3,0.46,0.0,0.0,,6.0,13.3,0.46,4.0,7.4,0.54,5.7,8.5,14.2,1.7,1.7,0.8,2.9,7.2,16.1,100.0,100.0
1999,17,1296,MIL,Milwaukee Bucks,Tyrone Hill,1968-03-19,30.0,NBA,PF,17.0,17.0,517.0,5.3,12.6,0.42,0.0,0.0,,5.3,12.6,0.42,4.9,8.6,0.57,5.4,8.9,14.3,1.8,1.9,0.9,2.6,7.3,15.6,101.0,101.0
1999,23,1296,PHI,Philadelphia 76Ers,Tyrone Hill,1968-03-19,30.0,NBA,PF,21.0,6.0,587.0,6.6,13.8,0.48,0.0,0.0,,6.6,13.8,0.48,3.2,6.4,0.51,5.9,8.2,14.1,1.7,1.5,0.7,3.2,7.1,16.5,99.0,99.0
2000,23,1296,PHI,Philadelphia 76Ers,Tyrone Hill,1968-03-19,31.0,NBA,PF,68.0,65.0,2155.0,7.6,15.8,0.48,0.0,0.0,0.0,7.6,15.7,0.48,4.3,6.2,0.69,5.3,9.7,15.0,1.2,1.5,0.6,3.0,5.8,19.6,105.0,99.0
2001,23,1296,PHI,Philadelphia 76Ers,Tyrone Hill,1968-03-19,32.0,NBA,PF,76.0,75.0,2363.0,6.2,13.2,0.47,0.0,0.0,0.0,6.2,13.1,0.47,3.9,6.1,0.63,5.4,10.0,15.4,1.1,0.8,0.6,2.8,5.4,16.3,103.0,99.0
2002,6,1296,CLE,Cleveland Cavaliers,Tyrone Hill,1968-03-19,33.0,NBA,PF,26.0,26.0,810.0,4.7,11.9,0.39,0.0,0.1,0.0,4.7,11.9,0.39,4.4,6.8,0.65,5.2,12.8,18.0,1.5,1.1,0.9,3.2,6.7,13.7,94.0,106.0
2003,31,1296,TOT,Total After Trade,Tyrone Hill,1968-03-19,34.0,NBA,PF,56.0,43.0,1351.0,4.9,11.7,0.42,0.0,0.0,,4.9,11.7,0.42,2.1,3.1,0.68,4.8,10.1,14.9,1.6,1.8,1.0,2.6,6.6,11.9,95.0,103.0
2003,6,1296,CLE,Cleveland Cavaliers,Tyrone Hill,1968-03-19,34.0,NBA,PF,32.0,25.0,855.0,5.1,11.8,0.43,0.0,0.0,,5.1,11.8,0.43,2.0,2.7,0.73,4.2,11.8,15.9,1.9,1.9,1.1,3.1,6.2,12.1,91.0,103.0
2003,23,1296,PHI,Philadelphia 76Ers,Tyrone Hill,1968-03-19,34.0,NBA,PF,24.0,18.0,496.0,4.7,11.5,0.4,0.0,0.0,,4.7,11.5,0.4,2.2,3.7,0.6,5.9,7.2,13.1,1.0,1.6,0.7,1.7,7.2,11.5,101.0,103.0
2004,16,1296,MIA,Miami Heat,Tyrone Hill,1968-03-19,35.0,NBA,PF,5.0,0.0,38.0,4.3,7.2,0.6,0.0,0.0,,4.3,7.2,0.6,4.3,5.7,0.75,7.2,4.3,11.5,0.0,0.0,1.4,2.9,14.4,12.9,120.0,106.0
