PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Alonzo Mourning,25.0,70.0,2671.0,0.523,0.53,0.3,0.527,0.685,0.584,0.662,0.027999999999999997,113.0,109.0,82.0,106.0,93.0,108.0,201.0,14.0,61.7,117.1
Rex Chapman,28.0,56.0,1865.0,0.426,0.479,0.371,0.518,0.735,0.539,0.166,0.496,92.0,99.0,101.0,104.0,99.0,100.0,51.0,248.0,25.7,-3.9
Kurt Thomas,23.0,74.0,1655.0,0.501,0.503,0.0,0.501,0.6629999999999999,0.532,0.325,0.004,108.0,103.0,,100.0,90.0,98.0,99.0,2.0,2.4,-11.8
Bimbo Coles,27.0,52.0,1882.0,0.413,0.434,0.366,0.47,0.8029999999999999,0.523,0.309,0.308,89.0,89.0,100.0,94.0,109.0,96.0,94.0,154.0,-32.6,-24.4
Billy Owens,26.0,40.0,1388.0,0.505,0.512,0.0,0.505,0.633,0.535,0.374,0.013000000000000001,109.0,105.0,,101.0,86.0,99.0,114.0,6.0,6.2,-7.1
Tim Hardaway,29.0,28.0,1047.0,0.425,0.46399999999999997,0.36,0.494,0.821,0.5479999999999999,0.319,0.381,92.0,96.0,98.0,99.0,111.0,101.0,97.0,190.0,-4.0,4.9
Kevin Willis,33.0,47.0,1357.0,0.473,0.479,0.0,0.473,0.7120000000000001,0.513,0.303,0.012,102.0,99.0,,95.0,96.0,95.0,92.0,6.0,-21.0,-27.2
Keith Askins,28.0,75.0,1897.0,0.402,0.377,0.418,0.528,0.789,0.55,0.146,0.606,87.0,78.0,114.0,106.0,107.0,102.0,44.0,303.0,23.0,7.0
Chris Gatling,28.0,24.0,565.0,0.599,0.599,,0.598,0.733,0.625,0.29,0.0,130.0,123.0,,120.0,99.0,115.0,88.0,,51.7,48.5
Walt Williams,25.0,28.0,788.0,0.46299999999999997,0.469,0.455,0.5670000000000001,0.55,0.5720000000000001,0.22399999999999998,0.45899999999999996,100.0,97.0,124.0,114.0,74.0,106.0,68.0,229.0,36.7,17.9
Kevin Gamble,30.0,44.0,1033.0,0.39399999999999996,0.384,0.418,0.45799999999999996,0.868,0.486,0.128,0.306,85.0,79.0,114.0,92.0,117.0,90.0,39.0,153.0,-24.2,-35.1
Sasha Danilović,25.0,19.0,542.0,0.451,0.462,0.436,0.5429999999999999,0.764,0.591,0.391,0.424,98.0,95.0,119.0,109.0,103.0,109.0,119.0,212.0,16.5,21.2
Pete Myers,32.0,39.0,639.0,0.38799999999999996,0.43200000000000005,0.262,0.42200000000000004,0.645,0.47600000000000003,0.475,0.263,84.0,89.0,71.0,85.0,87.0,88.0,144.0,131.0,-24.6,-25.7
Voshon Lenard,22.0,30.0,323.0,0.376,0.425,0.35600000000000004,0.504,0.7909999999999999,0.55,0.305,0.716,81.0,87.0,97.0,101.0,107.0,102.0,93.0,358.0,1.4,2.7
Tony Smith,27.0,25.0,410.0,0.455,0.532,0.33299999999999996,0.52,0.444,0.519,0.08900000000000001,0.386,99.0,110.0,91.0,104.0,60.0,96.0,27.0,193.0,4.3,-4.8
Terrence Rencher,22.0,34.0,397.0,0.32299999999999995,0.32899999999999996,0.31,0.369,0.698,0.43700000000000006,0.434,0.293,70.0,68.0,85.0,74.0,94.0,81.0,132.0,146.0,-25.7,-24.8
Danny Schayes,36.0,32.0,399.0,0.34,0.34,,0.34,0.804,0.442,0.489,0.0,74.0,70.0,,68.0,109.0,82.0,149.0,,-29.8,-22.8
Tyrone Corbin,33.0,22.0,354.0,0.413,0.419,0.33299999999999996,0.424,0.821,0.484,0.304,0.065,89.0,86.0,91.0,85.0,111.0,89.0,92.0,33.0,-13.8,-12.1
Ron Grandison,31.0,18.0,235.0,0.33299999999999996,0.34600000000000003,0.308,0.385,0.684,0.45399999999999996,0.48700000000000004,0.33299999999999996,72.0,71.0,84.0,77.0,92.0,84.0,148.0,167.0,-8.9,-8.3
Stacey King,29.0,15.0,156.0,0.47200000000000003,0.47200000000000003,,0.47200000000000003,0.5,0.48100000000000004,0.222,0.0,102.0,97.0,,95.0,68.0,89.0,68.0,,-1.9,-4.8
Jeff Malone,34.0,7.0,103.0,0.39399999999999996,0.39399999999999996,,0.39399999999999996,0.833,0.435,0.182,0.0,85.0,81.0,,79.0,113.0,80.0,55.0,,-6.9,-7.6
LeRon Ellis,26.0,12.0,74.0,0.22699999999999998,0.22699999999999998,,0.22699999999999998,0.5,0.264,0.273,0.0,49.0,47.0,,46.0,68.0,49.0,83.0,,-11.9,-13.7
Team,,,,0.465,0.491,0.386,0.512,0.7020000000000001,0.5539999999999999,0.39,0.248,101.0,101.0,105.0,103.0,95.0,102.0,118.0,124.0,87.0,90.8
League Average,,,,0.462,0.486,0.36700000000000005,0.499,0.74,0.542,0.32899999999999996,0.2,,,,,,,,,,
