Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,6,CLE,Cleveland Cavaliers,82,243.0,34.2,74.2,0.46,4.8,13.5,0.36,29.4,60.7,0.48,16.6,22.0,0.76,10.4,27.4,37.8,22.1,6.8,5.3,14.8,21.6,89.8
1995,20,NYK,New York Knicks,82,241.2,34.1,78.2,0.44,4.8,14.2,0.34,29.3,64.0,0.46,22.0,29.9,0.74,12.5,28.3,40.7,19.3,7.8,4.0,15.4,23.3,95.1
1995,1,ATL,Atlanta Hawks,82,242.1,36.6,79.1,0.46,5.1,14.8,0.35,31.5,64.3,0.49,17.0,23.4,0.73,12.8,29.2,42.0,21.1,7.4,3.9,16.6,22.1,95.3
1995,12,IND,Indiana Pacers,82,241.2,35.6,78.1,0.46,5.8,15.9,0.36,29.8,62.2,0.48,18.5,25.5,0.73,12.8,26.3,39.1,22.0,8.4,5.1,16.7,25.1,95.5
1995,5,CHI,Chicago Bulls,82,241.8,35.6,78.0,0.46,4.9,14.0,0.35,30.8,64.0,0.48,20.5,27.8,0.74,13.0,27.5,40.5,20.9,8.4,4.5,18.1,23.1,96.7
1995,4,CHO,Charlotte Hornets,82,241.5,37.7,83.0,0.45,5.2,15.7,0.33,32.4,67.3,0.48,16.8,22.7,0.74,13.4,28.8,42.3,23.1,6.5,4.5,14.8,22.7,97.3
1995,29,UTA,Utah Jazz,82,241.2,34.7,76.6,0.45,6.7,17.5,0.38,28.0,59.2,0.47,22.4,30.2,0.74,11.2,25.9,37.1,20.9,7.9,5.2,16.5,25.0,98.4
1995,26,SAC,Sacramento Kings,82,242.1,36.1,79.9,0.45,4.6,15.1,0.3,31.5,64.7,0.49,22.4,30.2,0.74,14.0,27.7,41.6,22.2,9.2,6.3,16.4,24.8,99.2
1995,25,POR,Portland Trail Blazers,82,240.3,36.0,78.8,0.46,5.4,14.5,0.37,30.6,64.3,0.48,21.9,29.0,0.75,10.8,28.0,38.8,21.8,7.8,4.9,15.9,23.6,99.2
1995,23,PHI,Philadelphia 76Ers,82,241.5,37.8,81.3,0.46,5.7,15.7,0.36,32.1,65.6,0.49,19.1,25.1,0.76,13.9,28.3,42.2,24.3,8.7,5.1,15.8,22.7,100.4
1995,8,DEN,Denver Nuggets,82,243.7,37.2,81.6,0.46,5.1,14.7,0.35,32.1,66.9,0.48,21.0,28.0,0.75,12.5,26.9,39.4,21.8,7.8,5.6,14.2,23.9,100.5
1995,27,SAS,San Antonio Spurs,82,242.1,38.6,85.0,0.45,5.2,15.3,0.34,33.4,69.8,0.48,18.2,25.5,0.71,12.4,28.1,40.5,22.9,7.7,5.0,14.4,25.2,100.6
1995,3,NJN,New Jersey Nets,82,242.4,38.8,84.2,0.46,5.4,14.3,0.37,33.4,69.9,0.48,18.2,25.3,0.72,12.9,29.7,42.6,22.3,8.9,5.4,13.5,23.3,101.2
1995,11,HOU,Houston Rockets,82,240.6,39.0,86.1,0.45,6.2,16.4,0.38,32.9,69.7,0.47,17.2,22.9,0.75,14.2,29.1,43.3,23.7,9.1,4.5,15.5,21.7,101.4
1995,21,SEA,Seattle Supersonics,82,241.8,36.7,80.9,0.45,6.3,18.5,0.34,30.3,62.5,0.49,22.5,30.7,0.74,13.0,26.9,39.9,22.5,8.0,6.0,18.1,24.7,102.2
1995,16,MIA,Miami Heat,82,241.5,37.7,80.1,0.47,6.2,17.3,0.36,31.5,62.8,0.5,21.1,28.5,0.74,12.6,28.7,41.4,22.7,8.0,4.7,16.2,23.1,102.8
1995,18,MIN,Minnesota Timberwolves,82,241.2,37.7,79.4,0.47,5.7,15.2,0.38,32.0,64.2,0.5,22.2,30.4,0.73,14.3,28.1,42.4,25.2,8.6,6.2,16.1,24.2,103.2
1995,17,MIL,Milwaukee Bucks,82,242.1,39.6,80.4,0.49,6.0,15.1,0.4,33.6,65.2,0.52,18.5,25.4,0.73,12.4,28.5,40.9,25.6,9.4,5.0,16.6,24.1,103.7
1995,22,ORL,Orlando Magic,82,243.0,39.5,86.5,0.46,5.7,15.1,0.38,33.8,71.4,0.47,19.0,25.7,0.74,13.9,27.1,41.0,24.2,8.5,4.5,15.0,23.8,103.8
1995,2,BOS,Boston Celtics,82,241.5,40.3,83.2,0.48,4.6,12.8,0.36,35.7,70.4,0.51,19.5,27.1,0.72,13.0,28.5,41.5,24.4,8.0,5.5,15.0,23.4,104.7
1995,14,LAL,Los Angeles Lakers,82,242.7,40.2,86.0,0.47,5.6,15.8,0.35,34.7,70.2,0.49,19.3,27.2,0.71,15.6,30.2,45.8,26.9,7.9,6.0,17.0,22.0,105.3
1995,9,DET,Detroit Pistons,82,240.6,38.0,80.0,0.48,5.5,15.1,0.36,32.6,64.9,0.5,23.9,33.2,0.72,14.0,29.7,43.6,24.5,8.5,5.4,15.7,21.3,105.5
1995,13,LAC,Los Angeles Clippers,82,242.4,39.1,78.9,0.5,4.7,12.8,0.37,34.4,66.1,0.52,22.9,30.5,0.75,13.2,30.9,44.1,23.4,8.5,5.6,18.4,23.2,105.8
1995,7,DAL,Dallas Mavericks,82,243.0,41.5,85.1,0.49,5.3,14.4,0.37,36.3,70.7,0.51,17.7,24.2,0.73,12.8,29.0,41.9,24.3,8.8,6.1,15.2,23.5,106.1
