Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,16,MIA,Miami Heat,82,243.0,32.5,76.6,0.42,4.6,13.5,0.34,27.9,63.0,0.44,19.1,25.9,0.74,10.9,30.3,41.2,17.8,7.6,4.3,13.8,20.8,88.7
2002,23,PHI,Philadelphia 76Ers,82,240.6,33.8,79.3,0.43,5.3,16.1,0.33,28.5,63.1,0.45,16.5,21.9,0.75,12.0,28.6,40.6,21.6,8.0,5.6,14.7,22.3,89.4
2002,27,SAS,San Antonio Spurs,82,242.1,35.2,82.6,0.43,4.6,13.5,0.34,30.6,69.1,0.44,15.6,20.1,0.78,12.2,29.6,41.9,18.8,7.7,5.2,14.5,23.1,90.5
2002,28,TOR,Toronto Raptors,82,240.9,34.4,77.9,0.44,4.6,13.3,0.35,29.8,64.6,0.46,18.5,24.5,0.75,12.1,29.7,41.8,19.9,7.7,4.8,15.2,19.7,91.8
2002,3,NJN,New Jersey Nets,82,241.8,34.9,81.3,0.43,5.0,14.3,0.35,29.9,67.0,0.45,17.4,23.0,0.75,12.2,30.7,42.9,19.1,8.2,5.4,16.1,20.3,92.0
2002,9,DET,Detroit Pistons,82,240.0,35.7,79.8,0.45,4.4,12.1,0.36,31.3,67.7,0.46,16.5,21.8,0.76,12.1,30.6,42.7,20.0,7.9,4.1,15.5,22.9,92.2
2002,4,CHO,Charlotte Hornets,82,240.9,34.8,80.4,0.43,5.3,14.1,0.38,29.5,66.3,0.44,18.1,23.6,0.77,11.7,29.3,41.0,20.0,7.6,5.1,13.9,20.8,92.9
2002,25,POR,Portland Trail Blazers,82,241.8,36.0,79.4,0.45,5.7,15.7,0.36,30.3,63.7,0.48,16.0,21.6,0.74,10.9,28.4,39.2,23.7,7.5,5.0,14.7,20.1,93.7
2002,2,BOS,Boston Celtics,82,241.8,34.1,80.2,0.42,6.3,18.4,0.34,27.8,61.8,0.45,19.7,25.5,0.77,11.6,34.2,45.9,22.0,7.6,5.8,16.3,21.1,94.1
2002,14,LAL,Los Angeles Lakers,82,241.2,35.0,82.6,0.42,4.9,15.4,0.32,30.2,67.3,0.45,19.2,25.3,0.76,12.4,30.8,43.2,20.0,7.2,4.3,14.0,23.0,94.1
2002,30,WAS,Washington Wizards,82,240.6,36.0,79.7,0.45,5.1,14.5,0.35,30.9,65.2,0.47,17.0,22.5,0.76,11.7,29.0,40.7,22.2,7.0,5.0,13.4,20.9,94.2
2002,21,SEA,Seattle Supersonics,82,241.8,36.2,80.5,0.45,5.8,16.8,0.34,30.4,63.8,0.48,16.6,22.5,0.74,13.3,28.4,41.7,22.3,6.9,4.9,15.3,19.8,94.7
2002,29,UTA,Utah Jazz,82,241.8,33.9,75.8,0.45,5.7,14.8,0.38,28.2,61.0,0.46,21.7,28.1,0.77,11.3,26.9,38.2,19.3,9.1,6.7,16.7,25.2,95.1
2002,20,NYK,New York Knicks,82,241.5,35.7,80.1,0.44,5.4,15.3,0.35,30.3,64.8,0.47,18.9,25.0,0.76,11.7,31.0,42.7,21.5,8.4,4.7,13.5,20.4,95.6
2002,24,PHO,Phoenix Suns,82,241.8,36.1,81.3,0.44,5.3,14.7,0.36,30.8,66.5,0.46,18.4,24.5,0.75,12.6,30.4,43.0,22.2,8.4,5.8,15.4,18.5,95.8
2002,18,MIN,Minnesota Timberwolves,82,241.5,36.1,81.1,0.44,6.0,16.1,0.37,30.1,65.0,0.46,17.7,23.9,0.74,11.1,28.4,39.5,22.6,6.6,5.0,13.4,20.4,96.0
2002,13,LAC,Los Angeles Clippers,82,241.5,37.5,83.7,0.45,5.0,14.0,0.36,32.5,69.8,0.47,16.2,21.7,0.74,13.0,29.0,42.0,22.7,7.5,5.4,12.9,21.6,96.1
2002,12,IND,Indiana Pacers,82,242.7,36.3,82.9,0.44,5.1,14.6,0.35,31.2,68.3,0.46,18.8,25.1,0.75,12.8,30.7,43.4,21.6,7.5,5.7,14.3,22.6,96.5
2002,26,SAC,Sacramento Kings,82,240.9,38.1,86.7,0.44,4.7,14.0,0.34,33.4,72.7,0.46,16.0,21.5,0.74,13.0,31.9,44.9,22.4,7.7,4.7,15.2,22.3,97.0
2002,11,HOU,Houston Rockets,82,243.7,38.9,83.8,0.46,4.5,12.5,0.36,34.4,71.3,0.48,14.9,19.8,0.75,12.7,30.6,43.3,22.4,7.0,5.1,12.0,20.1,97.2
2002,15,MEM,Memphis Grizzlies,82,241.2,38.0,83.3,0.46,4.9,13.6,0.36,33.2,69.7,0.48,16.4,21.8,0.75,13.8,31.2,45.1,23.9,9.5,5.6,14.7,21.8,97.3
2002,17,MIL,Milwaukee Bucks,82,242.7,36.8,83.5,0.44,6.0,16.8,0.36,30.8,66.7,0.46,18.2,24.0,0.76,12.8,29.7,42.5,23.0,7.3,4.4,12.9,20.0,97.7
2002,5,CHI,Chicago Bulls,82,241.5,36.9,79.4,0.46,5.1,14.4,0.36,31.8,65.1,0.49,19.0,25.5,0.75,11.5,31.1,42.6,25.2,8.3,4.9,14.4,21.0,98.0
2002,8,DEN,Denver Nuggets,82,241.5,36.6,79.8,0.46,5.2,14.3,0.36,31.5,65.5,0.48,19.5,26.1,0.75,12.1,30.8,43.0,24.0,8.2,6.8,14.3,20.1,98.0
2002,1,ATL,Atlanta Hawks,82,241.2,37.4,81.4,0.46,5.8,16.2,0.36,31.6,65.2,0.48,17.8,23.9,0.74,12.2,30.8,43.0,22.6,8.6,6.2,15.1,20.1,98.3
2002,6,CLE,Cleveland Cavaliers,82,242.1,37.2,81.4,0.46,5.8,14.6,0.39,31.5,66.8,0.47,18.4,24.6,0.75,11.3,29.0,40.4,24.3,7.3,5.6,13.0,20.0,98.6
2002,22,ORL,Orlando Magic,82,241.8,38.0,83.3,0.46,5.0,14.2,0.35,33.0,69.1,0.48,17.9,24.3,0.74,13.2,32.1,45.4,23.5,8.0,4.7,15.8,21.2,98.9
2002,7,DAL,Dallas Mavericks,82,242.4,37.7,83.5,0.45,5.5,15.8,0.35,32.2,67.8,0.48,20.0,26.6,0.75,13.0,31.7,44.7,22.7,7.2,4.6,14.1,21.8,101.0
2002,10,GSW,Golden State Warriors,82,241.2,39.2,85.3,0.46,4.9,14.2,0.35,34.3,71.1,0.48,19.8,25.9,0.76,13.4,29.9,43.3,24.4,8.6,6.2,14.3,23.8,103.1
