Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,6,CLE,Cleveland Cavaliers,82,241.8,32.6,70.6,0.46,6.3,16.1,0.39,26.4,54.5,0.48,17.1,22.5,0.76,10.7,26.4,37.1,22.2,6.1,4.1,15.6,20.3,88.5
1996,9,DET,Detroit Pistons,82,241.8,34.5,77.7,0.44,6.2,16.8,0.37,28.3,60.9,0.46,17.8,24.9,0.72,11.8,27.7,39.4,21.1,6.8,4.7,14.1,23.0,92.9
1996,5,CHI,Chicago Bulls,82,240.6,35.1,78.4,0.45,5.3,15.2,0.35,29.8,63.2,0.47,17.4,24.2,0.72,12.0,26.0,38.0,19.4,7.3,3.8,17.1,22.6,92.9
1996,20,NYK,New York Knicks,82,241.8,34.9,78.9,0.44,5.4,16.0,0.34,29.5,62.9,0.47,19.8,26.7,0.74,12.1,29.6,41.7,20.4,8.0,3.4,15.8,21.5,94.9
1996,16,MIA,Miami Heat,82,241.2,33.3,76.9,0.43,5.4,15.1,0.36,27.9,61.8,0.45,22.9,30.5,0.75,12.0,28.2,40.2,20.1,8.1,4.9,15.7,24.8,95.0
1996,29,UTA,Utah Jazz,82,241.2,33.5,75.3,0.44,6.7,17.4,0.38,26.8,57.9,0.46,22.2,29.5,0.75,11.4,26.2,37.6,20.0,7.1,5.0,15.7,24.2,95.9
1996,12,IND,Indiana Pacers,82,240.9,34.6,76.7,0.45,6.0,16.7,0.36,28.6,60.0,0.48,20.8,28.1,0.74,12.2,25.0,37.3,21.0,8.1,5.1,15.4,24.9,96.1
1996,21,SEA,Seattle Supersonics,82,242.4,35.0,79.9,0.44,6.5,18.7,0.35,28.5,61.2,0.47,20.2,28.2,0.72,13.1,27.5,40.6,21.7,9.2,4.8,18.5,24.5,96.7
1996,25,POR,Portland Trail Blazers,82,242.7,36.0,81.4,0.44,5.8,16.5,0.35,30.3,64.9,0.47,19.2,25.9,0.74,11.4,28.2,39.6,22.2,8.6,5.0,14.5,24.3,97.0
1996,1,ATL,Atlanta Hawks,82,240.6,37.1,78.3,0.47,5.8,16.2,0.36,31.3,62.1,0.5,17.0,22.7,0.75,12.9,28.0,40.8,22.5,7.1,4.1,17.1,22.0,97.1
1996,27,SAS,San Antonio Spurs,82,241.2,36.8,83.7,0.44,5.4,16.3,0.33,31.4,67.4,0.47,18.1,24.8,0.73,13.5,30.2,43.7,22.5,7.4,5.2,15.3,24.0,97.1
1996,3,NJN,New Jersey Nets,82,242.7,36.7,80.8,0.45,6.6,17.3,0.38,30.0,63.5,0.47,18.0,24.3,0.74,12.5,28.7,41.3,22.9,8.1,6.3,15.5,23.5,97.9
1996,14,LAL,Los Angeles Lakers,82,240.0,38.0,83.0,0.46,5.4,14.7,0.37,32.6,68.3,0.48,17.0,23.1,0.74,14.0,28.2,42.2,24.5,7.2,5.9,16.3,22.0,98.5
