Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004,27,SAS,San Antonio Spurs,82,240.9,31.9,77.9,0.41,3.8,11.6,0.33,28.1,66.3,0.42,16.7,22.5,0.74,11.1,30.0,41.1,17.3,7.7,4.6,15.3,22.4,84.3
2004,9,DET,Detroit Pistons,82,241.2,32.1,77.8,0.41,4.3,14.4,0.3,27.8,63.4,0.44,15.7,21.1,0.74,12.0,28.7,40.6,19.0,7.9,5.0,16.0,22.9,84.3
2004,12,IND,Indiana Pacers,82,241.5,32.6,75.4,0.43,4.0,12.4,0.32,28.6,63.0,0.45,16.5,22.0,0.75,10.6,29.5,40.1,20.1,7.1,6.2,15.9,21.9,85.6
2004,3,NJN,New Jersey Nets,82,240.3,32.8,76.9,0.43,5.1,14.5,0.35,27.7,62.3,0.44,17.0,22.3,0.76,10.6,30.1,40.8,19.8,8.0,4.6,16.1,21.2,87.8
2004,11,HOU,Houston Rockets,82,243.0,32.1,78.1,0.41,5.6,15.0,0.37,26.6,63.1,0.42,18.2,24.7,0.74,11.1,28.7,39.7,20.6,8.7,4.4,13.5,20.7,88.0
2004,28,TOR,Toronto Raptors,82,243.7,33.2,77.6,0.43,3.3,10.8,0.31,29.9,66.8,0.45,18.7,25.1,0.75,12.6,32.5,45.1,18.5,7.2,4.1,14.6,19.7,88.5
2004,18,MIN,Minnesota Timberwolves,82,240.9,33.4,80.8,0.41,4.8,14.4,0.33,28.6,66.4,0.43,17.4,23.1,0.75,12.2,29.3,41.5,20.7,6.7,3.6,13.5,20.2,89.1
2004,16,MIA,Miami Heat,82,240.9,32.4,75.7,0.43,5.3,15.3,0.34,27.2,60.4,0.45,19.7,25.6,0.77,10.9,30.3,41.2,18.6,7.0,5.4,14.7,21.1,89.7
2004,29,UTA,Utah Jazz,82,241.2,31.0,71.7,0.43,5.1,14.7,0.34,25.9,57.0,0.46,22.9,29.6,0.77,10.6,26.0,36.6,18.6,8.1,6.5,15.4,24.4,89.9
2004,23,PHI,Philadelphia 76Ers,82,242.1,33.5,77.7,0.43,5.4,16.2,0.33,28.1,61.5,0.46,18.0,24.2,0.74,12.1,29.2,41.4,21.3,8.3,5.6,15.2,21.4,90.5
2004,19,NOH,New Orleans Hornets,82,241.8,34.7,78.6,0.44,5.4,15.9,0.34,29.3,62.7,0.47,17.2,22.9,0.75,11.9,30.2,42.1,21.8,7.5,5.2,15.6,21.1,91.9
2004,25,POR,Portland Trail Blazers,82,243.7,36.0,80.1,0.45,5.1,14.9,0.34,30.9,65.2,0.48,14.9,19.7,0.75,12.4,28.0,40.3,23.3,8.0,4.8,13.7,18.7,92.0
2004,20,NYK,New York Knicks,82,242.4,34.0,79.2,0.43,5.1,15.0,0.34,28.9,64.2,0.45,20.5,26.8,0.76,11.6,29.8,41.4,20.4,8.2,4.7,13.8,19.5,93.5
2004,10,GSW,Golden State Warriors,82,242.1,36.0,80.9,0.44,5.0,13.5,0.37,30.9,67.4,0.46,17.1,22.9,0.75,12.0,30.9,42.8,21.5,8.1,5.1,14.0,22.0,94.0
2004,15,MEM,Memphis Grizzlies,82,242.4,34.9,79.9,0.44,4.5,13.3,0.34,30.4,66.6,0.46,20.0,26.2,0.76,13.4,30.6,44.0,20.4,8.2,5.6,17.0,23.1,94.3
2004,14,LAL,Los Angeles Lakers,82,242.1,35.6,81.0,0.44,5.1,15.2,0.34,30.5,65.8,0.46,18.0,24.0,0.75,11.2,31.2,42.4,20.8,7.5,3.8,15.3,24.7,94.3
2004,6,CLE,Cleveland Cavaliers,82,242.1,36.0,82.4,0.44,5.3,14.2,0.37,30.8,68.3,0.45,18.2,24.3,0.75,11.8,30.2,42.0,21.7,7.7,5.3,13.1,20.2,95.5
2004,5,CHI,Chicago Bulls,82,241.8,35.1,80.6,0.44,5.4,15.1,0.36,29.8,65.6,0.45,20.4,27.3,0.75,12.3,32.7,45.0,23.0,8.5,5.4,15.2,20.5,96.0
2004,8,DEN,Denver Nuggets,82,240.6,36.8,81.2,0.45,4.6,12.9,0.36,32.2,68.4,0.47,17.9,24.6,0.73,12.9,30.1,42.9,23.5,8.1,5.8,17.1,23.1,96.1
2004,2,BOS,Boston Celtics,82,240.3,35.3,80.8,0.44,6.8,18.7,0.36,28.5,62.1,0.46,19.4,26.3,0.74,13.0,30.8,43.8,23.0,8.8,5.0,17.1,22.2,96.7
2004,17,MIL,Milwaukee Bucks,82,241.2,37.0,81.9,0.45,5.6,15.8,0.35,31.4,66.1,0.48,17.4,23.6,0.74,12.0,30.7,42.7,22.8,7.5,5.0,14.2,22.9,97.0
2004,30,WAS,Washington Wizards,82,241.8,37.3,82.2,0.45,5.2,15.1,0.34,32.2,67.1,0.48,17.6,22.9,0.77,12.8,30.7,43.5,24.0,9.6,5.5,16.1,21.7,97.4
2004,1,ATL,Atlanta Hawks,82,242.7,36.2,82.2,0.44,5.9,16.4,0.36,30.3,65.8,0.46,19.2,25.3,0.76,12.8,30.3,43.1,22.0,8.9,5.1,14.0,20.7,97.5
2004,21,SEA,Seattle Supersonics,82,241.5,36.3,80.8,0.45,5.9,17.0,0.35,30.4,63.8,0.48,19.1,24.7,0.77,13.0,29.6,42.7,21.1,7.7,4.7,14.8,20.2,97.8
2004,26,SAC,Sacramento Kings,82,241.2,38.3,84.4,0.45,5.0,14.7,0.34,33.3,69.7,0.48,16.3,21.7,0.75,13.2,30.7,43.9,21.3,7.9,5.0,14.9,22.2,97.8
2004,24,PHO,Phoenix Suns,82,240.6,36.3,81.4,0.45,5.8,16.8,0.35,30.4,64.6,0.47,19.5,25.5,0.76,12.7,31.1,43.8,21.5,7.9,5.3,15.9,19.4,97.9
2004,13,LAC,Los Angeles Clippers,82,241.5,37.5,81.5,0.46,5.5,15.3,0.36,32.0,66.2,0.48,18.8,25.4,0.74,12.6,28.8,41.4,22.9,8.5,5.3,13.7,22.7,99.4
2004,7,DAL,Dallas Mavericks,82,241.5,38.2,83.2,0.46,6.5,17.9,0.36,31.7,65.3,0.49,17.8,23.9,0.75,12.3,31.2,43.5,23.6,7.1,4.7,15.1,20.6,100.8
