Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,5,CHI,Charlotte Bobcats,Jimmy Butler,26.0,67,67.0,2474,470,1035,0.45,64,205,0.31,406,830,0.49,0.48,395,475,0.83,79,279,358,321,110,43,132,124,1399
2016,5,CHI,Charlotte Bobcats,Pau Gasol,35.0,72,72.0,2291,467,995,0.47,24,69,0.35,443,926,0.48,0.48,229,289,0.79,155,638,793,294,42,146,164,148,1187
2016,5,CHI,Charlotte Bobcats,Derrick Rose,27.0,66,66.0,2097,447,1048,0.43,44,150,0.29,403,898,0.45,0.45,142,179,0.79,46,179,225,311,44,14,175,84,1080
2016,5,CHI,Charlotte Bobcats,Taj Gibson,30.0,73,55.0,1936,263,500,0.53,0,3,0.0,263,497,0.53,0.53,101,146,0.69,206,298,504,106,47,77,78,180,627
2016,5,CHI,Charlotte Bobcats,Doug McDermott,24.0,81,4.0,1861,291,644,0.45,110,259,0.42,181,385,0.47,0.54,72,84,0.86,37,158,195,59,14,6,53,127,764
2016,5,CHI,Charlotte Bobcats,Nikola Mirotic,24.0,66,38.0,1646,248,609,0.41,135,346,0.39,113,263,0.43,0.52,146,181,0.81,58,304,362,100,58,46,102,151,777
2016,5,CHI,Charlotte Bobcats,Tony Snell,24.0,64,33.0,1301,126,339,0.37,56,155,0.36,70,184,0.38,0.45,30,33,0.91,19,180,199,63,16,17,52,100,338
2016,5,CHI,Charlotte Bobcats,E'Twaun Moore,26.0,59,22.0,1263,187,389,0.48,47,104,0.45,140,285,0.49,0.54,22,35,0.63,19,114,133,99,37,18,53,103,443
2016,5,CHI,Charlotte Bobcats,Aaron Brooks,31.0,69,0.0,1108,188,469,0.4,66,185,0.36,122,284,0.43,0.47,49,64,0.77,21,80,101,180,30,10,82,132,491
2016,5,CHI,Charlotte Bobcats,Bobby Portis,20.0,62,4.0,1102,186,436,0.43,16,52,0.31,170,384,0.44,0.44,48,66,0.73,123,214,337,52,25,22,54,100,436
2016,5,CHI,Charlotte Bobcats,Mike Dunleavy,35.0,31,30.0,703,77,188,0.41,39,99,0.39,38,89,0.43,0.51,29,37,0.78,8,75,83,39,14,10,26,66,222
2016,5,CHI,Charlotte Bobcats,Joakim Noah,30.0,29,2.0,635,51,133,0.38,0,1,0.0,51,132,0.39,0.38,22,45,0.49,87,168,255,110,18,29,52,77,124
2016,5,CHI,Charlotte Bobcats,Kirk Hinrich,35.0,35,7.0,555,47,118,0.4,23,56,0.41,24,62,0.39,0.5,15,16,0.94,7,51,58,59,13,1,27,63,132
2016,5,CHI,Charlotte Bobcats,Justin Holiday,26.0,27,4.0,510,64,155,0.41,26,60,0.43,38,95,0.4,0.5,22,27,0.82,8,55,63,45,19,15,26,40,176
2016,5,CHI,Charlotte Bobcats,Cristiano Felicio,23.0,31,4.0,321,40,72,0.56,0,4,0.0,40,68,0.59,0.56,25,35,0.71,30,72,102,26,6,13,13,31,105
2016,5,CHI,Charlotte Bobcats,Cameron Bairstow,25.0,18,2.0,103,13,40,0.32,1,5,0.2,12,35,0.34,0.34,7,8,0.88,4,24,28,6,2,3,4,19,34
2016,5,CHI,Charlotte Bobcats,Team Totals,,82,,19905,3165,7170,0.44,651,1753,0.37,2514,5417,0.46,0.49,1354,1720,0.79,907,2889,3796,1870,495,470,1141,1545,8335
