Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,6,CLE,Cleveland Cavaliers,LeBron James,31.0,76,76.0,2709,737,1416,0.52,87,282,0.31,650,1134,0.57,0.55,359,491,0.73,111,454,565,514,104,49,249,143,1920
2016,6,CLE,Cleveland Cavaliers,Kevin Love,27.0,77,77.0,2424,409,977,0.42,158,439,0.36,251,538,0.47,0.5,258,314,0.82,149,613,762,186,58,41,142,159,1234
2016,6,CLE,Cleveland Cavaliers,J.R. Smith,30.0,77,77.0,2362,353,850,0.42,204,510,0.4,149,340,0.44,0.54,45,71,0.63,43,174,217,130,81,21,59,204,955
2016,6,CLE,Cleveland Cavaliers,Tristan Thompson,24.0,82,34.0,2269,247,420,0.59,0,0,,247,420,0.59,0.59,149,242,0.62,268,470,738,62,38,51,61,202,643
2016,6,CLE,Cleveland Cavaliers,Matthew Dellavedova,25.0,76,14.0,1867,207,511,0.4,98,239,0.41,109,272,0.4,0.5,57,66,0.86,33,129,162,337,44,9,116,178,569
2016,6,CLE,Cleveland Cavaliers,Kyrie Irving,23.0,53,53.0,1667,394,879,0.45,84,262,0.32,310,617,0.5,0.5,169,191,0.88,44,113,157,249,56,18,124,107,1041
2016,6,CLE,Cleveland Cavaliers,Richard Jefferson,35.0,74,5.0,1326,143,312,0.46,66,173,0.38,77,139,0.55,0.56,58,87,0.67,15,113,128,59,33,14,43,129,410
2016,6,CLE,Cleveland Cavaliers,Timofey Mozgov,29.0,76,48.0,1326,203,359,0.56,1,7,0.14,202,352,0.57,0.57,68,95,0.72,110,227,337,33,22,57,71,159,475
2016,6,CLE,Cleveland Cavaliers,Iman Shumpert,25.0,54,5.0,1316,114,305,0.37,43,146,0.3,71,159,0.45,0.44,40,51,0.78,32,171,203,92,54,19,57,119,311
2016,6,CLE,Cleveland Cavaliers,Mo Williams,33.0,41,14.0,748,132,302,0.44,36,102,0.35,96,200,0.48,0.5,38,42,0.9,6,66,72,98,14,5,57,60,338
2016,6,CLE,Cleveland Cavaliers,James Jones,35.0,48,0.0,463,58,142,0.41,41,104,0.39,17,38,0.45,0.55,21,26,0.81,8,42,50,14,11,10,13,50,178
2016,6,CLE,Cleveland Cavaliers,Channing Frye,32.0,26,3.0,446,71,161,0.44,43,114,0.38,28,47,0.6,0.57,11,14,0.79,12,81,93,26,8,8,13,56,196
2016,6,CLE,Cleveland Cavaliers,Jared Cunningham,24.0,40,3.0,355,32,91,0.35,10,32,0.31,22,59,0.37,0.41,30,48,0.62,3,26,29,19,12,2,18,37,104
2016,6,CLE,Cleveland Cavaliers,Anderson Varejao,33.0,31,0.0,310,32,76,0.42,0,1,0.0,32,75,0.43,0.42,16,21,0.76,24,67,91,20,11,5,16,35,80
2016,6,CLE,Cleveland Cavaliers,Jordan McRae,24.0,15,1.0,113,23,52,0.44,7,11,0.64,16,41,0.39,0.51,9,13,0.69,2,10,12,15,0,1,9,10,62
2016,6,CLE,Cleveland Cavaliers,Sasha Kaun,30.0,25,0.0,95,9,17,0.53,0,0,,9,17,0.53,0.53,5,11,0.46,12,14,26,3,4,5,7,11,23
2016,6,CLE,Cleveland Cavaliers,Dahntay Jones,35.0,1,0.0,42,6,14,0.43,1,2,0.5,5,12,0.42,0.46,0,0,,1,4,5,2,1,2,0,6,13
2016,6,CLE,Cleveland Cavaliers,Joe Harris,24.0,5,0.0,15,1,4,0.25,1,4,0.25,0,0,,0.38,0,0,,0,3,3,2,0,0,1,1,3
2016,6,CLE,Cleveland Cavaliers,Team Totals,,82,,19855,3171,6888,0.46,880,2428,0.36,2291,4460,0.51,0.52,1333,1783,0.75,873,2777,3650,1861,551,317,1114,1666,8555
