Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,15,MEM,Memphis Grizzlies,Matt Barnes,35.0,76,45.0,2190,264,693,0.38,119,370,0.32,145,323,0.45,0.47,111,138,0.8,84,336,420,163,78,57,121,234,758
2016,15,MEM,Memphis Grizzlies,Zach Randolph,34.0,68,53.0,2016,431,907,0.48,6,26,0.23,425,881,0.48,0.48,172,216,0.8,179,350,529,142,43,13,105,146,1040
2016,15,MEM,Memphis Grizzlies,Marc Gasol,31.0,52,52.0,1791,328,707,0.46,2,3,0.67,326,704,0.46,0.46,203,245,0.83,58,304,362,196,50,70,118,141,861
2016,15,MEM,Memphis Grizzlies,Mike Conley,28.0,56,56.0,1761,294,696,0.42,78,215,0.36,216,481,0.45,0.48,191,229,0.83,26,138,164,342,67,16,84,100,857
2016,15,MEM,Memphis Grizzlies,Tony Allen,34.0,64,57.0,1620,215,469,0.46,15,42,0.36,200,427,0.47,0.47,90,138,0.65,104,192,296,70,110,18,78,175,535
2016,15,MEM,Memphis Grizzlies,Jeff Green,29.0,53,31.0,1544,240,557,0.43,42,136,0.31,198,421,0.47,0.47,124,155,0.8,55,186,241,98,40,19,69,102,646
2016,15,MEM,Memphis Grizzlies,Courtney Lee,30.0,51,37.0,1489,192,419,0.46,51,138,0.37,141,281,0.5,0.52,76,92,0.83,19,99,118,76,52,16,49,79,511
2016,15,MEM,Memphis Grizzlies,JaMychal Green,25.0,78,15.0,1446,230,495,0.46,15,45,0.33,215,450,0.48,0.48,103,137,0.75,139,234,373,67,46,33,83,189,578
2016,15,MEM,Memphis Grizzlies,Mario Chalmers,29.0,55,7.0,1253,172,412,0.42,45,138,0.33,127,274,0.46,0.47,206,249,0.83,23,120,143,211,80,12,101,165,595
2016,15,MEM,Memphis Grizzlies,Vince Carter,39.0,60,3.0,1005,133,343,0.39,59,169,0.35,74,174,0.42,0.47,70,84,0.83,31,115,146,56,38,16,35,101,395
2016,15,MEM,Memphis Grizzlies,Lance Stephenson,25.0,26,3.0,692,146,308,0.47,11,31,0.36,135,277,0.49,0.49,66,81,0.82,21,94,115,73,19,6,46,56,369
2016,15,MEM,Memphis Grizzlies,Ryan Hollins,31.0,32,9.0,412,45,72,0.62,0,0,,45,72,0.62,0.62,26,42,0.62,40,47,87,10,6,20,21,58,116
2016,15,MEM,Memphis Grizzlies,Jarell Martin,21.0,27,0.0,380,54,116,0.47,0,2,0.0,54,114,0.47,0.47,45,62,0.73,39,47,86,15,8,7,19,58,153
2016,15,MEM,Memphis Grizzlies,P.J. Hairston,23.0,18,9.0,375,46,132,0.35,16,69,0.23,30,63,0.48,0.41,16,22,0.73,7,39,46,9,8,4,17,31,124
2016,15,MEM,Memphis Grizzlies,Chris Andersen,37.0,20,14.0,366,34,62,0.55,2,9,0.22,32,53,0.6,0.56,22,32,0.69,33,56,89,9,14,10,7,25,92
2016,15,MEM,Memphis Grizzlies,Jordan Farmar,29.0,12,10.0,291,42,100,0.42,16,45,0.36,26,55,0.47,0.5,10,10,1.0,4,21,25,37,15,2,18,22,110
