PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Andre Iguodala,24,82,82,3242,6.5,14.2,0.456,1.1,3.4,0.32899999999999996,5.3,10.8,0.496,4.1,5.6,0.721,0.9,4.0,5.0,4.3,1.9,0.5,2.4,2.1,18.1
Andre Miller,31,82,82,3016,6.8,13.8,0.49200000000000005,0.0,0.4,0.08800000000000001,6.8,13.4,0.504,3.1,4.0,0.772,1.1,2.7,3.9,6.7,1.3,0.1,2.5,2.2,16.7
Samuel Dalembert,26,82,82,2724,4.5,8.7,0.513,0.0,0.0,0.0,4.5,8.7,0.514,2.5,3.5,0.7070000000000001,4.0,7.2,11.2,0.6,0.5,2.5,2.0,3.6,11.4
Willie Green,26,74,74,1970,6.9,15.9,0.436,0.9,3.3,0.285,6.0,12.6,0.475,2.0,2.7,0.757,0.6,2.7,3.3,2.8,1.0,0.4,2.0,2.2,16.8
Reggie Evans,27,81,61,1879,2.9,6.6,0.439,0.0,0.0,1.0,2.9,6.6,0.43799999999999994,2.3,4.9,0.467,4.3,7.4,11.7,1.2,1.6,0.2,2.1,4.1,8.1
Lou Williams,21,80,0,1862,6.2,14.5,0.424,1.1,3.0,0.359,5.1,11.6,0.441,4.4,5.6,0.7829999999999999,0.8,2.4,3.2,4.9,1.6,0.3,2.4,2.5,17.8
Thaddeus Young,19,74,22,1554,6.1,11.4,0.539,0.1,0.4,0.316,6.0,10.9,0.5479999999999999,1.8,2.4,0.738,2.8,4.4,7.2,1.3,1.7,0.2,1.5,2.9,14.1
Jason Smith,21,76,1,1107,4.6,10.1,0.455,0.1,0.5,0.28600000000000003,4.5,9.6,0.46299999999999997,1.8,2.7,0.659,2.5,5.0,7.5,0.7,0.7,1.6,1.6,4.6,11.1
Rodney Carney,23,70,6,1039,5.5,13.6,0.40299999999999997,1.3,4.2,0.317,4.2,9.4,0.441,1.9,2.8,0.679,1.7,3.4,5.2,1.1,1.4,0.8,1.2,3.3,14.2
Kyle Korver,26,25,0,657,4.9,12.4,0.396,2.1,5.9,0.35200000000000004,2.8,6.5,0.43700000000000006,1.7,1.9,0.912,0.7,3.3,4.0,1.8,1.1,0.3,1.5,3.7,13.6
Kevin Ollie,35,40,0,300,3.5,8.3,0.42,0.0,0.1,0.0,3.5,8.2,0.426,1.4,1.8,0.8,0.5,1.8,2.3,4.6,1.2,0.0,0.6,3.4,8.4
Calvin Booth,31,31,0,204,1.6,4.8,0.33299999999999996,0.0,0.0,,1.6,4.8,0.33299999999999996,1.1,1.8,0.6,1.1,5.6,6.7,1.4,1.1,3.2,0.7,6.2,4.2
Gordan Giriček,30,12,0,110,4.3,13.4,0.317,1.6,4.9,0.33299999999999996,2.6,8.5,0.308,2.0,2.6,0.75,0.3,4.3,4.6,3.6,1.0,0.3,2.6,2.9,12.1
Lou Amundson,25,16,0,64,4.5,9.0,0.5,0.0,0.0,,4.5,9.0,0.5,1.1,3.9,0.28600000000000003,3.9,2.8,6.8,0.0,0.6,0.6,1.1,7.3,10.1
Shavlik Randolph,24,9,0,27,5.3,18.7,0.28600000000000003,0.0,0.0,,5.3,18.7,0.28600000000000003,0.0,0.0,,12.0,2.7,14.7,4.0,1.3,4.0,2.7,6.7,10.7
