PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jason Richardson,27,82,82,3149,7.4,16.8,0.441,2.8,6.8,0.406,4.6,9.9,0.466,2.8,3.8,0.752,0.9,4.1,5.0,2.9,1.3,0.7,1.9,2.8,20.4
Raymond Felton,23,79,79,2972,5.0,12.1,0.413,0.7,2.4,0.28,4.3,9.7,0.447,3.1,3.9,0.8,0.4,2.4,2.9,7.1,1.2,0.1,2.6,2.2,13.8
Emeka Okafor,25,82,82,2718,6.1,11.4,0.535,0.0,0.0,,6.1,11.4,0.535,2.8,5.0,0.57,3.4,8.2,11.6,0.9,0.8,1.8,2.2,3.2,15.0
Gerald Wallace,25,62,59,2376,6.2,13.8,0.449,1.1,3.3,0.321,5.1,10.4,0.491,4.7,6.5,0.731,0.9,4.8,5.7,3.3,2.0,0.9,2.7,2.9,18.2
Matt Carroll,27,80,18,2016,4.5,10.5,0.428,1.9,4.3,0.436,2.6,6.2,0.42200000000000004,2.0,2.5,0.804,0.6,3.4,4.0,1.3,0.8,0.3,1.0,3.3,12.9
Nazr Mohammed,30,61,29,1422,6.2,11.9,0.52,0.0,0.0,,6.2,11.9,0.52,2.1,3.4,0.617,4.2,6.5,10.7,1.7,1.0,1.3,2.3,4.9,14.4
Jeff McInnis,33,54,26,1410,2.8,6.4,0.434,0.1,0.5,0.158,2.7,5.9,0.457,0.6,0.8,0.767,0.4,2.0,2.5,5.6,0.6,0.1,1.9,3.1,6.2
Jared Dudley,22,73,14,1384,4.2,9.1,0.46799999999999997,0.2,1.1,0.22,4.0,8.0,0.502,2.3,3.1,0.737,3.1,4.3,7.4,2.1,1.4,0.3,1.3,3.3,11.0
Earl Boykins,31,36,0,577,3.8,10.7,0.355,0.9,2.7,0.318,2.9,8.0,0.36700000000000005,3.1,3.7,0.831,0.6,1.6,2.1,6.0,0.8,0.0,2.6,1.3,11.5
Ryan Hollins,23,60,1,532,3.1,6.4,0.489,0.0,0.0,,3.1,6.4,0.489,3.7,5.5,0.6709999999999999,3.6,3.7,7.2,0.9,0.7,2.0,1.7,6.5,9.9
Derek Anderson,33,28,0,396,4.3,11.4,0.376,1.7,4.7,0.365,2.5,6.6,0.384,2.5,3.5,0.737,0.8,3.9,4.7,4.0,1.1,0.1,2.3,4.5,12.8
Jermareo Davidson,23,38,2,322,5.7,14.0,0.408,0.0,0.0,,5.7,14.0,0.408,2.0,3.1,0.643,2.3,4.6,6.9,1.5,0.8,1.7,1.9,5.1,13.4
Primož Brezec,28,20,18,267,2.3,5.8,0.395,0.0,0.0,,2.3,5.8,0.395,0.4,0.7,0.6,1.9,4.0,5.9,0.8,0.0,0.4,2.0,4.7,5.0
Walter Herrmann,28,17,0,174,5.2,13.4,0.385,1.9,5.4,0.34600000000000003,3.3,8.1,0.41,1.9,2.1,0.9,2.1,5.4,7.4,0.8,0.8,0.0,0.8,2.5,14.1
Othella Harrington,34,22,0,166,3.9,9.1,0.429,0.0,0.0,,3.9,9.1,0.429,2.2,3.5,0.625,2.4,6.7,9.1,0.9,0.2,0.9,2.4,7.4,10.0
